"","id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
"8732",102267363,"2021-11-16","jorgejuanrueda","visitante",2,-34.4010551972,-53.7827842597,"Rocha","Aves","Trochilidae","Chlorostilbon lucidus",19,"Alta",7,"Pequeño","LC","LC"
"8733",102267364,"2021-11-17","jorgejuanrueda","visitante",2,-34.4063236477,-53.7775352978,"Rocha","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"8734",102267365,"2021-11-17","jorgejuanrueda","visitante",2,-34.5242821146,-53.6865240165,"Rocha","Amphibia","Bufonidae","Melanophryniscus montevidensis",4,"Baja",3,"Pequeño","CR","VU"
"8735",102267366,"2021-11-17","jorgejuanrueda","visitante",2,-34.4058014195,-53.7770119171,"Rocha","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"8744",102361765,"2021-11-15","jorgejuanrueda","visitante",2,-34.0024690059,-53.5522191727,"Rocha","Aves","Icteridae","Agelaioides badius",19,"Alta",18,"Pequeño","LC","LC"
"8745",102361767,"2021-11-15","jorgejuanrueda","visitante",2,-34.003503934,-53.5551974152,"Rocha","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"8746",102361770,"2021-11-15","jorgejuanrueda","visitante",2,-34.00054109,-53.5578496257,"Rocha","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
"8747",102361773,"2021-11-15","jorgejuanrueda","visitante",2,-34.0031362515,-53.5558506439,"Rocha","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"8748",102361787,"2021-11-15","jorgejuanrueda","visitante",2,-34.001747675,-53.5552565409,"Rocha","Reptilia","Emydidae","Trachemys dorbigni",19,"Alta",26,"Pequeño","LC","NE"
"8749",102361788,"2021-11-15","jorgejuanrueda","visitante",2,-33.9979184548,-53.5671387848,"Rocha","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"8750",102361789,"2021-11-15","jorgejuanrueda","visitante",2,-34.0025859704,-53.553089316,"Rocha","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"8751",102361797,"2021-11-15","jorgejuanrueda","visitante",2,-33.9983293863,-53.5485825796,"Rocha","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"8752",102361798,"2021-11-15","jorgejuanrueda","visitante",2,-33.9980091735,-53.566403194,"Rocha","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"8805",102516460,"2021-11-15","jorgejuanrueda","visitante",2,-33.9867665321,-53.5488700633,"Rocha","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"8806",102516461,"2021-11-15","jorgejuanrueda","visitante",2,-33.9873184081,-53.5504279955,"Rocha","Aves","Alcedinidae","Chloroceryle americana",19,"Alta",18,"Pequeño","LC","LC"
"8807",102516463,"2021-11-15","jorgejuanrueda","visitante",2,-33.9866245222,-53.5478906258,"Rocha","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
"8808",102516464,"2021-11-15","jorgejuanrueda","visitante",2,-33.9878744186,-53.550609197,"Rocha","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"8809",102516465,"2021-11-15","jorgejuanrueda","visitante",2,-33.9871271616,-53.5517196315,"Rocha","Mammalia","Caviidae","Hydrochoerus hydrochaeris",19,"Alta",115,"Mediano","NT","LC"
"8810",102516467,"2021-11-15","jorgejuanrueda","visitante",2,-33.9866645707,-53.5508622873,"Rocha","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"8811",102516468,"2021-11-15","jorgejuanrueda","visitante",2,-33.9874938222,-53.5502507437,"Rocha","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"8812",102516469,"2021-11-15","jorgejuanrueda","visitante",2,-33.9870445772,-53.5491403091,"Rocha","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"8814",102516472,"2021-11-15","jorgejuanrueda","visitante",2,-33.9875694375,-53.5502748835,"Rocha","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"8815",102516475,"2021-11-15","jorgejuanrueda","visitante",2,-33.9877598048,-53.5490026413,"Rocha","Mammalia","Tayassuidae","Pecari tajacu",1,"Baja",95,"Mediano","CR","LC"
"8816",102516476,"2021-11-15","jorgejuanrueda","visitante",2,-33.9872224963,-53.5514523733,"Rocha","Reptilia","Chelidae","Phrynops hilarii",19,"Alta",34,"Pequeño","LC","NE"
"8817",102516481,"2021-11-15","jorgejuanrueda","visitante",2,-33.9874582039,-53.5505217121,"Rocha","Aves","Tyrannidae","Pyrocephalus rubinus",19,"Alta",13,"Pequeño","LC","LC"
"8818",102516487,"2021-11-15","jorgejuanrueda","visitante",2,-33.9874293268,-53.5504706848,"Rocha","Aves","Tyrannidae","Pyrocephalus rubinus",19,"Alta",13,"Pequeño","LC","LC"
"8819",102516488,"2021-11-15","jorgejuanrueda","visitante",2,-33.9876984281,-53.5502400148,"Rocha","Aves","Threskiornithidae","Theristicus caerulescens",19,"Alta",62,"Grande","LC","LC"
"8820",102516489,"2021-11-15","jorgejuanrueda","visitante",2,-33.9873848472,-53.550229286,"Rocha","Reptilia","Emydidae","Trachemys dorbigni",19,"Alta",26,"Pequeño","LC","NE"
"8821",102516494,"2021-11-15","jorgejuanrueda","visitante",2,-33.9871090729,-53.5500603068,"Rocha","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
"8830",102527899,"2021-11-15","jorgejuanrueda","visitante",2,-33.9866259341,-53.5393417416,"Rocha","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"8831",102527900,"2021-11-15","jorgejuanrueda","visitante",2,-33.9892603798,-53.5393633614,"Rocha","Mammalia","Tayassuidae","Pecari tajacu",1,"Baja",95,"Mediano","CR","LC"
"8832",102527901,"2021-11-15","jorgejuanrueda","visitante",2,-33.9896235878,-53.539895387,"Rocha","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"8833",102529663,"2021-11-15","jorgejuanrueda","visitante",2,-33.984699612,-53.5317798108,"Rocha","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"8834",102529665,"2021-11-15","jorgejuanrueda","visitante",2,-33.9857675485,-53.5284931524,"Rocha","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"8835",102529666,"2021-11-15","jorgejuanrueda","visitante",2,-33.9857866223,-53.528555353,"Rocha","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"8837",102531083,"2021-11-15","jorgejuanrueda","visitante",2,-33.9883421302,-53.532151131,"Rocha","Aves","Scolopacidae","Calidris alba",6,"Media",19,"Pequeño","LC","LC"
"8838",102531085,"2021-11-15","jorgejuanrueda","visitante",2,-33.9976782173,-53.5354691028,"Rocha","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"8839",102531087,"2021-11-15","jorgejuanrueda","visitante",2,-33.9379798986,-53.5903500327,"Rocha","Reptilia","Cheloniidae","Chelonia mydas",5,"Baja",92,"Mediano","VU","EN"
"8840",102531089,"2021-11-15","jorgejuanrueda","visitante",2,-33.9561348278,-53.5966791295,"Rocha","Aves","Spheniscidae","Spheniscus magellanicus",6,"Media",47,"Mediano","NT","NT"
"8841",102531090,"2021-11-15","jorgejuanrueda","visitante",2,-33.999552331,-53.5342152251,"Rocha","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"8845",102533882,"2021-11-15","jorgejuanrueda","visitante",2,-34.0028494698,-53.5536520603,"Rocha","Aves","Rallidae","Aramides ypecaha",19,"Alta",45,"Mediano","LC","LC"
"8846",102533883,"2021-11-15","jorgejuanrueda","visitante",2,-34.0054889278,-53.5558675616,"Rocha","Mammalia","Cervidae","Axis axis",13,"Media",140,"Mediano","LC","LC"
"8847",102533884,"2021-11-15","jorgejuanrueda","visitante",2,-34.0042850007,-53.5510631539,"Rocha","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
"8848",102533886,"2021-11-15","jorgejuanrueda","visitante",2,-34.0036779549,-53.5389663398,"Rocha","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"8849",102533887,"2021-11-15","jorgejuanrueda","visitante",2,-34.0043383656,-53.5545126437,"Rocha","Mammalia","Caviidae","Hydrochoerus hydrochaeris",19,"Alta",115,"Mediano","NT","LC"
"8850",102533888,"2021-11-15","jorgejuanrueda","visitante",2,-34.0040893289,-53.556261444,"Rocha","Mammalia","Caviidae","Hydrochoerus hydrochaeris",19,"Alta",115,"Mediano","NT","LC"
"8851",102547144,"2014-02-07","diego_v","visitante",30,-34.460719,-57.83391,"Colonia","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"8852",102549640,"2021-11-15","jorgejuanrueda","visitante",2,-33.999552331,-53.5342152251,"Rocha","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
"8947",102902236,"2021-11-15","jorgejuanrueda","visitante",2,-33.987400398,-53.5505488755,"Rocha","Aves","Anatidae","Callonetta leucophrys",19,"Alta",31,"Mediano","LC","LC"
"8948",102902237,"2021-11-15","jorgejuanrueda","visitante",2,-33.9874980274,-53.5504979136,"Rocha","Aves","Anatidae","Callonetta leucophrys",19,"Alta",31,"Mediano","LC","LC"
"8949",102909341,"2021-11-17","jorgejuanrueda","visitante",2,-34.3985411814,-53.7840990042,"Rocha","Aves","Icteridae","Icterus pyrrhopterus",19,"Alta",19,"Pequeño","LC","LC"
"8950",102909343,"2021-11-17","jorgejuanrueda","visitante",2,-34.3986029253,-53.7841526484,"Rocha","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
"8951",102909345,"2021-11-17","jorgejuanrueda","visitante",2,-34.3984853466,-53.7836953318,"Rocha","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
"8952",102909346,"2021-11-17","jorgejuanrueda","visitante",2,-34.3987475222,-53.7836423581,"Rocha","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"8953",102909347,"2021-11-17","jorgejuanrueda","visitante",2,-34.39850986,-53.7840480422,"Rocha","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"8959",102956522,"2014-02-01","diego_v","visitante",30,-34.8643645,-55.2716278,"Maldonado","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"8960",102956611,"2014-02-01","diego_v","visitante",30,-34.9363205,-54.9377826,"Maldonado","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
"8961",102956992,"2015-02-03","diego_v","visitante",30,-34.8643645,-55.2716278,"Maldonado","Aves","Laridae","Thalasseus maximus",8,"Media",44,"Mediano","CR","LC"
"8962",102957081,"2014-02-01","diego_v","visitante",30,-34.9363205,-54.9377826,"Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"8963",102957259,"2015-01-31","diego_v","visitante",30,-34.8643645,-55.2716278,"Maldonado","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"8964",102957442,"2014-02-01","diego_v","visitante",30,-34.9363205,-54.9377826,"Maldonado","Aves","Scolopacidae","Calidris fuscicollis",19,"Alta",16,"Pequeño","LC","LC"
"8965",102957536,"2015-02-03","diego_v","visitante",30,-34.8643645,-55.2716278,"Maldonado","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"8966",102957592,"2014-02-01","diego_v","visitante",30,-34.8643645,-55.2716278,"Maldonado","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
"8985",103013278,"2021-11-13","boogan_boy","visitante",83,-34.9016110241,-56.2126446431,"Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"8986",103013282,"2021-11-13","boogan_boy","visitante",83,-34.9016592913,-56.2126446412,"Montevideo","Aves","Podicipedidae","Podiceps major",19,"Alta",51,"Grande","LC","LC"
"9055",103146266,"2021-12-16","weba69","visitante",6,-34.7621083044,-55.7270084551,"Canelones","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"9059",103155694,"2021-12-16","yotaut","visitante",53,-34.812444415,-54.6517276689,"Maldonado","Aves","Threskiornithidae","Phimosus infuscatus",19,"Alta",40,"Mediano","LC","LC"
"9098",103220476,"2021-12-15","emilia_tauber","visitante",128,-34.9258330683,-56.1675167084,"Montevideo","Aves","Ardeidae","Nycticorax nycticorax",19,"Alta",47,"Mediano","LC","LC"
"9099",103223401,"2021-12-15","emilia_tauber","visitante",128,-34.9268996378,-56.1659526452,"Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"9100",103242750,"2021-12-17","weba69","visitante",6,-34.7566133333,-55.710675,"Canelones","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"9101",103243926,"2021-12-17","weba69","visitante",6,-34.7602416667,-55.7254616667,"Canelones","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"9122",103388975,"2021-12-20","weba69","visitante",6,-34.7599133333,-55.724555,"Canelones","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"9123",103394948,"2018-02-15","noammarkus","visitante",199,-34.9228111504,-56.2342489224,"Montevideo","Aves","Tyrannidae","Myiodynastes maculatus",19,"Alta",19,"Pequeño","LC","LC"
"9131",103429436,"2021-12-21","weba69","visitante",6,-34.7701616667,-55.7491533333,"Canelones","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"9144",103485530,"2021-12-22","angelotenfennicoladeli","visitante",93,-34.9129530229,-56.1682481971,"Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"9146",103488199,"2021-12-22","angelotenfennicoladeli","visitante",93,-34.9128581,-56.1678502997,"Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"9150",103532718,"2021-12-22","weba69","visitante",6,-34.7618833333,-55.7268716667,"Canelones","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"9151",103532868,"2021-12-23","weba69","visitante",6,-34.7685466667,-55.75378,"Canelones","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"9466",103598371,"2021-12-24","weba69","visitante",6,-34.7623366667,-55.7268616667,"Canelones","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
"9467",103598414,"2021-12-24","weba69","visitante",6,-34.7621783333,-55.726795,"Canelones","Aves","Sturnidae","Sturnus vulgaris",19,"Alta",20,"Mediano","NE","LC"
"9672",103698486,"2006-01-19","abrilgn","visitante",292,-34.6526673699,-54.173737471,"Rocha","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
"9673",103700791,"2021-12-26","weba69","visitante",6,-34.9064203125,-56.2003356207,"Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
"9764",103819309,"2021-12-27","angelotenfennicoladeli","visitante",93,-34.3695054,-53.7736124997,"Rocha","Mammalia","Otariidae","Arctocephalus australis",7,"Media",150,"Mediano","LC","LC"
"9765",103819363,"2021-12-27","angelotenfennicoladeli","visitante",93,-34.378369901,-53.6510799019,"Rocha","Reptilia","Cheloniidae","Chelonia mydas",5,"Baja",92,"Mediano","VU","EN"
"9766",103819393,"2021-12-27","angelotenfennicoladeli","visitante",93,-34.3911031,-53.7829965,"Rocha","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"9767",103819475,"2021-12-26","angelotenfennicoladeli","visitante",93,-34.4054952997,-53.7774368997,"Rocha","Mammalia","Otariidae","Arctocephalus australis",7,"Media",150,"Mediano","LC","LC"
"9839",103996506,"2021-12-30","weba69","visitante",6,-34.8977283333,-56.1519445,"Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"9867",104064883,"2021-12-31","weba69","visitante",6,-34.7622533333,-55.726555,"Canelones","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"9868",104066293,"2021-12-29","sarah1398","visitante",208,-34.8847083333,-56.0592,"Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"9876",104136317,"2022-01-01","weba69","visitante",6,-34.7619783333,-55.7268833333,"Canelones","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"9881",104178707,"2022-01-01","weba69","visitante",6,-34.7620366667,-55.7268333333,"Canelones","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"9882",104179203,"2022-01-02","weba69","visitante",6,-34.7622216667,-55.7268716667,"Canelones","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
"9888",104208744,"2022-01-02","weba69","visitante",6,-34.7620083333,-55.7269583333,"Canelones","Amphibia","Hylidae","Scinax granulatus",19,"Alta",4,"Pequeño","LC","LC"
"9892",104280996,"2022-01-03","weba69","visitante",6,-34.7641133333,-55.71828,"Canelones","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"9913",104431655,"2022-01-05","weba69","visitante",6,-34.7613216667,-55.7283783333,"Canelones","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
"9918",104519799,"2022-01-07","igmi","visitante",78,-34.7999833,-56.2361534,"Montevideo","Reptilia","Colubridae","Erythrolamprus poecilogyrus",19,"Alta",70,"Mediano","LC","NE"
"9930",104581937,"2021-12-19","seba_fornes","visitante",97,-31.8867189722,-58.2041189722,"","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"9931",104583048,"2021-12-19","seba_fornes","visitante",97,-31.8861999722,-58.2049269722,"","Aves","Thamnophilidae","Thamnophilus caerulescens",19,"Alta",13,"Pequeño","LC","LC"
"9939",104628603,"2019-12-26","natalieraeber","visitante",10,-31.8254995512,-56.1828640224,"Tacuarembó","Mammalia","Cervidae","Mazama gouazoubira",19,"Alta",210,"Grande","NT","LC"
"9980",104790105,"2019-04-05","hernntolosa","visitante",251,-34.9141316793,-54.8994935554,"Maldonado","Aves","Threskiornithidae","Theristicus caerulescens",19,"Alta",62,"Grande","LC","LC"
"10038",104881299,"2022-01-13","weba69","visitante",6,-34.7737533333,-55.7607333333,"Canelones","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"10193",104967268,"2022-01-15","weba69","visitante",6,-34.76217,-55.7269383333,"Canelones","Aves","Trochilidae","Chlorostilbon lucidus",19,"Alta",7,"Pequeño","LC","LC"
"10194",104967396,"2022-01-15","weba69","visitante",6,-34.7620283333,-55.7268366667,"Canelones","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"10196",104974965,"2022-01-15","weba69","visitante",6,-34.7619866667,-55.726975,"Canelones","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"10251",105065465,"2022-01-16","weba69","visitante",6,-34.7620383333,-55.7269216667,"Canelones","Amphibia","Bufonidae","Rhinella dorbignyi",10,"Media",7,"Mediano","LC","LC"
"10281",105132189,"2022-01-16","abelardomendesjr","visitante",91,-34.8531601587,-56.1985071942,"Montevideo","Aves","Rallidae","Aramides cajaneus",19,"Alta",36,"Mediano","LC","LC"
"10345",105206129,"2022-01-19","danilo45","visitante",46,-33.1130561667,-58.2450027222,"Río Negro","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"10409",105384662,"2022-01-22","weba69","visitante",6,-34.761425,-55.7195666667,"Canelones","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"10504",105460574,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Furnariidae","Drymornis bridgesii",19,"Alta",26,"Mediano","LC","LC"
"10505",105460683,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Motacillidae","Anthus furcatus",19,"Alta",14,"Pequeño","LC","LC"
"10506",105460770,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Anatidae","Netta peposaca",19,"Alta",46,"Mediano","LC","LC"
"10507",105461120,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
"10517",105479710,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Strigidae","Bubo virginianus",19,"Alta",51,"Grande","LC","LC"
"10518",105479711,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Strigidae","Bubo virginianus",19,"Alta",51,"Grande","LC","LC"
"10519",105479714,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"10520",105479716,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Furnariidae","Lepidocolaptes angustirostris",19,"Alta",18,"Pequeño","LC","LC"
"10521",105479717,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Picidae","Dryobates spilogaster",19,"Alta",14,"Pequeño","LC","LC"
"10522",105479718,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Rheidae","Rhea americana",19,"Alta",140,"Grande","LC","NT"
"10523",105479719,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Motacillidae","Anthus furcatus",19,"Alta",14,"Pequeño","LC","LC"
"10524",105479721,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Anatidae","Callonetta leucophrys",19,"Alta",31,"Mediano","LC","LC"
"10525",105479723,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Accipitridae","Buteogallus meridionalis",19,"Alta",51,"Grande","LC","LC"
"10526",105479724,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Thraupidae","Poospiza nigrorufa",19,"Alta",13,"Pequeño","LC","LC"
"10527",105479725,"2021-12-07","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Tyrannidae","Serpophaga nigricans",19,"Alta",11,"Pequeño","LC","LC"
"10528",105479726,"2021-12-08","ninawenoli","visitante",58,-31.8662978,-54.1641591,"","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
"10583",105598762,"2022-01-25","gantproductions","visitante",29,-34.9166216667,-54.9550216667,"Maldonado","Amphibia","Hylidae","Scinax granulatus",19,"Alta",4,"Pequeño","LC","LC"
"10612",105672613,"2022-01-26","gantproductions","visitante",29,-34.8584833333,-55.0551416667,"Maldonado","Aves","Alcedinidae","Chloroceryle americana",19,"Alta",18,"Pequeño","LC","LC"
"10614",105684088,"2022-01-27","gantproductions","visitante",29,-34.888205,-55.0218361667,"Maldonado","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
"10615",105684149,"2022-01-27","gantproductions","visitante",29,-34.8920883333,-55.0121888833,"Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"10616",105684359,"2022-01-27","gantproductions","visitante",29,-34.89117,-55.0103611167,"Maldonado","Aves","Accipitridae","Rostrhamus sociabilis",19,"Alta",41,"Mediano","LC","LC"
"10617",105684461,"2022-01-27","gantproductions","visitante",29,-34.889655,-55.0090138833,"Maldonado","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
"10618",105684514,"2022-01-27","gantproductions","visitante",29,-34.889305,-55.0093527833,"Maldonado","Aves","Ciconiidae","Ciconia maguari",19,"Alta",85,"Grande","LC","LC"
"10638",105713902,"2022-01-27","gantproductions","visitante",29,-34.902345,-55.0174416667,"Maldonado","Mammalia","Caviidae","Cavia aperea",19,"Alta",24,"Pequeño","LC","LC"
"10639",105714019,"2022-01-27","gantproductions","visitante",29,-34.9035116667,-55.012325,"Maldonado","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"10647",105734440,"2022-01-28","gantproductions","visitante",29,-34.8924216667,-55.0215833333,"Maldonado","Aves","Rallidae","Aramides cajaneus",19,"Alta",36,"Mediano","LC","LC"
"10665",105781229,"2016-12-16","benediktschnitzer","visitante",325,-34.4732284988,-57.8495905102,"Colonia","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"10672",105822625,"2021-07-21","ximena87","visitante",534,-34.32307413,-54.99151356,"Lavalleja","Aves","Vireonidae","Cyclarhis gujanensis",19,"Alta",16,"Pequeño","LC","LC"
"10698",105908890,"2022-01-29","gantproductions","visitante",29,-34.921995,-54.951375,"Maldonado","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"10704",105922234,"2022-01-31","javier106","visitante",8,-34.8431399383,-55.2982946021,"Maldonado","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"10705",105922235,"2022-01-31","javier106","visitante",8,-34.8431399383,-55.2982946021,"Maldonado","Aves","Troglodytidae","Troglodytes aedon",19,"Alta",10,"Pequeño","LC","LC"
"10706",105922237,"2022-01-31","javier106","visitante",8,-34.8431399383,-55.2982946021,"Maldonado","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
"10707",105922239,"2022-01-31","javier106","visitante",8,-34.8431399383,-55.2982946021,"Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"10708",105922241,"2022-01-31","javier106","visitante",8,-34.8431399383,-55.2982946021,"Maldonado","Aves","Cardinalidae","Piranga flava",19,"Alta",17,"Pequeño","LC","LC"
"10709",105923903,"2022-01-31","javier106","visitante",8,-34.8442670169,-55.3027577979,"Maldonado","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
"10719",105965699,"2022-02-01","gantproductions","visitante",29,-34.8903848253,-55.0089094502,"Maldonado","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
"10720",105966318,"2022-01-28","weba69","visitante",6,-34.7621033333,-55.7268633333,"Canelones","Amphibia","Leptodactylidae","Leptodactylus mystacinus",19,"Alta",6,"Mediano","LC","LC"
"10758",106037251,"2022-02-02","javier106","visitante",8,-34.8421537317,-55.3006978614,"Maldonado","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"10759",106037253,"2022-02-02","javier106","visitante",8,-34.8421537317,-55.3006978614,"Maldonado","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"10760",106037260,"2022-02-02","javier106","visitante",8,-34.8421537317,-55.3006978614,"Maldonado","Aves","Thraupidae","Thraupis sayaca",19,"Alta",15,"Pequeño","LC","LC"
