"","user_login","primer_registro","ultimo_registro","registros","tiempo_activo","registros_x_tiempo","categoria_usuario"
"218","carla_daniella","2022-05-22 14:21:05 UTC","2022-06-03 00:04:27 UTC",3,12.4051157407407,0.24183571219311,"principiante"
"219","carla_miranda","2021-02-02 12:25:59 UTC","2021-02-02 12:25:59 UTC",1,1,1,"principiante"
"220","carla_pina","2021-06-09 21:47:23 UTC","2021-06-11 04:21:03 UTC",2,2.27337962962963,0.879747479890032,"principiante"
"221","carla290","2019-12-21 18:30:52 UTC","2019-12-21 18:30:52 UTC",1,1,1,"principiante"
"222","carlafou","2021-04-22 17:22:44 UTC","2021-07-04 18:22:57 UTC",11,74.0418171296296,0.148564695282149,"principiante"
"223","carlitoscuafer","2020-04-22 19:44:41 UTC","2020-04-22 19:44:41 UTC",1,1,1,"principiante"
"224","carlos_castro","2020-12-28 17:35:55 UTC","2020-12-28 17:35:55 UTC",1,1,1,"principiante"
"225","carlos1061","2020-05-04 17:51:44 UTC","2020-05-04 17:51:44 UTC",1,1,1,"principiante"
"226","carlos123456","2022-05-21 19:06:50 UTC","2022-05-21 20:12:12 UTC",14,1.04539351851852,13.392086091982,"principiante"
"227","carlos506","2018-11-20 03:35:03 UTC","2018-11-20 03:41:01 UTC",2,1.00414351851852,1.99174715876346,"principiante"
"228","carlos540","2020-01-02 15:00:35 UTC","2022-02-15 01:29:58 UTC",7,775.437071759259,0.0090271670712349,"principiante"
"229","carlos550","2019-01-21 20:34:34 UTC","2019-01-23 14:17:33 UTC",2,2.73818287037037,0.730411405915149,"principiante"
"230","carlosvalde","2018-01-31 19:39:05 UTC","2018-01-31 19:39:05 UTC",1,1,1,"principiante"
"231","carmen_rolandi","2022-06-12 18:50:15 UTC","2022-06-12 18:50:15 UTC",1,1,1,"principiante"
"232","carmen534","2021-11-17 13:28:18 UTC","2022-06-05 13:26:35 UTC",9,200.99880787037,0.0447763849714191,"principiante"
"233","carmenpollio","2022-01-06 23:13:07 UTC","2022-02-09 12:22:07 UTC",4,34.5479166666667,0.1157812217331,"principiante"
"234","caro258","2018-04-12 20:14:15 UTC","2018-04-12 20:14:15 UTC",1,1,1,"principiante"
"235","carol211","2020-05-29 23:35:01 UTC","2022-09-23 18:19:49 UTC",61,847.781111111111,0.0719525349179492,"principiante"
"236","carolina120473","2019-03-20 00:26:56 UTC","2019-03-20 00:26:56 UTC",1,1,1,"principiante"
"237","carolinaalfaro","2020-08-05 22:43:19 UTC","2020-08-05 23:21:30 UTC",3,1.0265162037037,2.92250622949341,"principiante"
"238","carolinabordes","2022-01-21 21:27:02 UTC","2022-01-21 21:27:02 UTC",1,1,1,"principiante"
"239","carolinaipar","2021-03-01 11:05:01 UTC","2021-03-01 11:05:01 UTC",1,1,1,"principiante"
"240","carolinaromero","2018-11-25 23:05:29 UTC","2018-11-25 23:05:29 UTC",1,1,1,"principiante"
"241","catalina81","2020-02-02 01:07:14 UTC","2020-02-02 01:07:14 UTC",1,1,1,"principiante"
"242","catalinaaaaa","2022-10-18 12:53:38 UTC","2022-10-18 13:15:19 UTC",3,1.01505787037037,2.95549651657336,"principiante"
"243","catalinaibarburu","2020-12-24 20:17:32 UTC","2021-04-01 23:46:26 UTC",8,99.1450694444444,0.0806898421154747,"principiante"
"244","catheryn","2021-01-09 15:38:32 UTC","2022-10-27 13:17:20 UTC",26,656.901944444444,0.0395797275679991,"principiante"
"245","cavernauta","2022-03-12 12:06:36 UTC","2022-03-13 12:09:16 UTC",4,2.00185185185185,1.99814986123959,"principiante"
"246","ce92","2018-04-24 14:54:04 UTC","2019-08-22 14:15:48 UTC",5,485.973425925926,0.0102886284172298,"principiante"
"247","cece_uy","2018-11-10 16:00:50 UTC","2020-01-04 18:17:00 UTC",26,421.094560185185,0.0617438515201098,"principiante"
"248","cechuescri","2020-05-20 19:59:34 UTC","2020-07-27 23:42:07 UTC",4,69.1545486111111,0.0578414591713106,"principiante"
"249","cecilia_alvarez","2021-09-27 13:38:41 UTC","2021-09-27 13:38:41 UTC",1,1,1,"principiante"
"250","cecilia147","2019-07-10 18:09:13 UTC","2019-07-10 18:10:18 UTC",2,1.00075231481481,1.99849650147459,"principiante"
"251","cecilia406","2022-05-01 17:36:44 UTC","2022-05-11 13:57:26 UTC",4,10.8477083333333,0.368741477654651,"principiante"
"252","ceciliamilln","2020-11-09 17:30:26 UTC","2022-04-22 01:57:09 UTC",10,529.351886574074,0.018891025523153,"principiante"
"253","ceciliapomboposente","2019-10-09 09:57:54 UTC","2022-10-18 21:20:20 UTC",121,1106.47391203704,0.109356396643132,"principiante"
"254","ceciliaramona","2020-07-21 19:16:16 UTC","2020-07-21 19:16:16 UTC",1,1,1,"principiante"
"255","ceciliastagno","2020-01-22 03:20:14 UTC","2020-04-10 13:57:18 UTC",5,80.4424074074074,0.0621562700712955,"principiante"
"256","celestecastaeda","2019-04-02 18:02:39 UTC","2019-04-02 18:05:02 UTC",2,1.00165509259259,1.99669528442508,"principiante"
"257","centurion198_019","2022-02-08 19:57:42 UTC","2022-10-23 18:18:00 UTC",56,257.930763888889,0.217112527236664,"intermedio"
"258","cesarsuaza5","2020-04-26 16:52:58 UTC","2020-04-26 16:52:58 UTC",1,1,1,"principiante"
"259","charleywoodfine","2021-10-14 21:03:24 UTC","2022-09-20 01:00:01 UTC",8,341.16431712963,0.0234491111711437,"principiante"
"260","chechunor","2022-01-08 12:32:57 UTC","2022-01-16 22:56:58 UTC",6,9.43334490740741,0.636041622445987,"principiante"
"261","chechy","2020-04-23 14:41:44 UTC","2022-10-08 15:45:41 UTC",44,899.044409722222,0.0489408526699973,"principiante"
"262","chiara175","2019-04-27 00:46:58 UTC","2020-12-25 19:15:20 UTC",8,609.769699074074,0.0131197073454911,"principiante"
"263","chingawhat","2021-12-30 19:53:42 UTC","2022-01-09 17:05:18 UTC",2,10.8830555555556,0.183771918629878,"principiante"
"264","christiane79","2021-02-20 22:54:18 UTC","2021-03-03 18:36:29 UTC",10,11.8209606481481,0.845954935275635,"principiante"
"265","cicely3","2022-05-21 19:05:09 UTC","2022-05-22 12:02:31 UTC",4,1.70650462962963,2.34397254513639,"principiante"
"266","cindyn2","2020-07-11 19:42:46 UTC","2020-07-16 18:46:55 UTC",5,5.96121527777778,0.838755147568484,"principiante"
"267","cinthya32","2021-12-08 13:20:36 UTC","2021-12-13 19:11:40 UTC",3,6.2437962962963,0.480476917829549,"principiante"
"268","ciropoy","2020-12-24 22:55:13 UTC","2021-04-23 14:34:43 UTC",22,120.652430555556,0.182341954477825,"principiante"
"269","cjusto","2022-03-08 00:04:11 UTC","2022-03-08 00:04:11 UTC",1,1,1,"principiante"
"270","cklauz-t","2022-09-04 23:24:55 UTC","2022-09-05 11:30:08 UTC",2,1.50362268518519,1.33012092708197,"principiante"
"271","clara_pigretti","2021-02-13 19:55:55 UTC","2021-02-13 19:55:55 UTC",1,1,1,"principiante"
"272","claracah","2019-01-04 13:29:51 UTC","2019-01-04 13:29:51 UTC",1,1,1,"principiante"
"273","claramoreira","2022-10-18 12:51:29 UTC","2022-10-18 12:51:29 UTC",1,1,1,"principiante"
"274","clarapazos","2022-02-11 12:41:00 UTC","2022-02-11 12:41:00 UTC",1,1,1,"principiante"
"275","claudia1373","2022-09-18 20:46:38 UTC","2022-09-18 20:46:38 UTC",1,1,1,"principiante"
"276","claudiagilgimenez02","2022-01-14 03:50:09 UTC","2022-10-15 20:02:51 UTC",337,275.675486111111,1.22245182099424,"intermedio"
"277","claudiasimonster","2019-12-28 15:11:59 UTC","2022-05-10 01:19:46 UTC",69,864.422071759259,0.0798221172899625,"principiante"
"278","claudio23","2017-09-07 20:24:58 UTC","2017-09-07 20:24:58 UTC",1,1,1,"principiante"
"279","claudio357","2022-02-27 19:28:50 UTC","2022-02-27 19:28:50 UTC",1,1,1,"principiante"
"280","cmbiancardi","2016-01-09 16:00:48 UTC","2017-10-29 22:11:05 UTC",72,660.257141203704,0.10904842296554,"principiante"
"281","constantina1","2019-03-25 18:06:17 UTC","2019-03-25 18:11:32 UTC",4,1.00364583333333,3.98546964193046,"principiante"
"282","coti_martinws","2021-11-07 22:14:05 UTC","2021-11-07 22:14:05 UTC",1,1,1,"principiante"
"283","cristhian_valenzuela","2021-05-15 18:52:09 UTC","2021-05-15 18:52:09 UTC",1,1,1,"principiante"
"284","cristian999","2021-09-30 17:06:31 UTC","2022-05-05 16:27:57 UTC",8,217.973217592593,0.0367017567036725,"principiante"
"285","cristina612","2021-10-23 21:05:46 UTC","2021-10-23 21:05:46 UTC",1,1,1,"principiante"
"286","cruzravenheart","2021-11-14 16:37:11 UTC","2022-10-30 13:06:14 UTC",168,350.853506944444,0.478832323675766,"intermedio"
"287","ctoranza","2021-12-08 18:21:51 UTC","2021-12-08 18:21:51 UTC",1,1,1,"principiante"
"288","cuartoaescuela47","2022-06-10 12:58:10 UTC","2022-06-28 10:57:46 UTC",19,18.9163888888889,1.0044200355365,"principiante"
"289","cucumigalactic","2020-01-26 22:05:26 UTC","2020-01-26 22:05:26 UTC",1,1,1,"principiante"
"290","daedmonte","2022-09-20 13:07:44 UTC","2022-09-20 13:07:44 UTC",1,1,1,"principiante"
"291","daff1","2021-10-22 22:57:35 UTC","2021-10-22 23:21:22 UTC",2,1.0165162037037,1.96750429822264,"principiante"
"292","dafnerlz","2022-01-17 19:35:38 UTC","2022-01-17 19:35:38 UTC",1,1,1,"principiante"
"293","daiae","2022-09-01 00:54:02 UTC","2022-09-01 00:54:02 UTC",1,1,1,"principiante"
"294","dandara","2018-12-10 18:37:54 UTC","2018-12-10 18:37:54 UTC",1,1,1,"principiante"
"295","daniel_hp","2019-12-19 12:48:09 UTC","2022-10-19 14:20:49 UTC",905,1036.06435185185,0.873497865632006,"intermedio"
"296","daniel_lado","2021-05-04 12:56:56 UTC","2021-05-17 23:15:20 UTC",2,14.4294444444444,0.138605474916259,"principiante"
"297","daniel1941","2020-04-04 21:35:15 UTC","2020-04-04 21:53:31 UTC",2,1.01268518518519,1.97494742616805,"principiante"
"298","daniel2716","2021-04-12 13:45:18 UTC","2021-04-12 13:48:41 UTC",2,1.00234953703704,1.9953119406949,"principiante"
"299","daniel3866","2022-04-10 01:21:25 UTC","2022-04-10 01:21:25 UTC",1,1,1,"principiante"
"300","daniel797","2018-11-17 14:02:39 UTC","2018-11-17 14:02:39 UTC",1,1,1,"principiante"
"301","daniela_a_lowe","2019-08-17 19:22:05 UTC","2022-10-26 20:45:42 UTC",153,1167.05806712963,0.131098875291015,"principiante"
"302","daniela258","2019-03-01 14:12:46 UTC","2019-03-01 14:12:46 UTC",1,1,1,"principiante"
"303","danielamartinezz","2020-12-28 13:12:58 UTC","2022-03-23 13:46:59 UTC",54,451.023622685185,0.119727653461939,"principiante"
"304","danielangelloffredotognola","2018-09-22 23:09:44 UTC","2019-03-08 03:19:39 UTC",2,167.173553240741,0.011963614825605,"principiante"
"305","danielcopatti","2018-08-21 11:01:07 UTC","2018-08-21 11:07:59 UTC",5,1.00476851851852,4.9762705616735,"principiante"
"306","danielfernandezarena","2021-11-20 03:42:48 UTC","2021-11-20 03:42:48 UTC",1,1,1,"principiante"
"307","danielgutierrez1","2020-02-07 15:23:07 UTC","2020-02-07 15:23:07 UTC",1,1,1,"principiante"
"308","danielmndez","2019-01-17 20:30:39 UTC","2019-01-17 20:39:51 UTC",2,1.00638888888889,1.98730333977367,"principiante"
"309","danielomaroliverajacquez","2019-07-11 05:32:07 UTC","2019-07-11 05:32:07 UTC",1,1,1,"principiante"
"310","danielp2","2018-09-20 17:36:24 UTC","2018-09-21 22:10:56 UTC",3,2.19064814814815,1.36945771165307,"principiante"
"311","danielrmacias","2022-05-14 18:26:56 UTC","2022-07-30 16:06:48 UTC",11,77.9026851851852,0.141201808048741,"principiante"
"312","daniloplak","2021-04-14 23:12:28 UTC","2022-10-16 15:23:38 UTC",27,550.674421296296,0.0490307865334322,"principiante"
"313","dario226","2022-05-21 21:22:19 UTC","2022-05-21 21:45:12 UTC",13,1.0158912037037,12.7966458933841,"principiante"
"314","darth-botanicus","2017-06-08 13:47:28 UTC","2018-04-20 14:09:31 UTC",4,317.0153125,0.0126176870399596,"principiante"
"315","david_hoeffer","2022-01-29 11:06:07 UTC","2022-01-31 14:03:41 UTC",7,3.12331018518518,2.24121191459085,"principiante"
"316","daviddipereira","2019-09-25 21:59:35 UTC","2019-09-25 21:59:35 UTC",1,1,1,"principiante"
"317","davidvillanueva","2020-04-22 23:43:52 UTC","2022-01-12 01:19:00 UTC",2,630.066064814815,0.00317427030542873,"principiante"
"318","daviregeloa","2022-05-21 19:05:52 UTC","2022-10-24 14:03:37 UTC",99,156.790104166667,0.631417400518873,"intermedio"
"319","dayana_perez_fornelli","2020-11-29 20:17:09 UTC","2020-11-29 20:17:09 UTC",1,1,1,"principiante"
"320","deadpine","2022-02-04 14:38:17 UTC","2022-02-04 14:38:17 UTC",1,1,1,"principiante"
"321","deborahrodriguez27","2022-05-21 17:33:03 UTC","2022-10-23 01:43:47 UTC",11,155.340787037037,0.0708120527120629,"principiante"
"322","delfi19","2021-10-23 15:50:33 UTC","2022-10-21 19:23:52 UTC",23,364.148136574074,0.063161108598235,"principiante"
"323","denisse60","2022-02-07 13:22:37 UTC","2022-02-07 13:22:37 UTC",1,1,1,"principiante"
"324","dgt2022","2022-10-27 17:48:47 UTC","2022-10-27 17:48:47 UTC",1,1,1,"principiante"
"325","dhagopian","2021-10-19 14:03:49 UTC","2022-07-13 15:03:39 UTC",66,268.041550925926,0.246230480953452,"intermedio"
"326","diana1311","2022-02-09 12:48:56 UTC","2022-02-09 12:49:07 UTC",2,1.00012731481481,1.99974540278437,"principiante"
"327","dicastelli","2021-03-12 02:46:58 UTC","2022-07-27 23:36:53 UTC",218,503.867997685185,0.432652998407344,"intermedio"
"328","diego-flores-luna","2021-07-02 00:11:43 UTC","2021-10-17 16:25:05 UTC",4,108.675949074074,0.0368066718908853,"principiante"
"329","diego_baccino","2020-10-31 14:16:29 UTC","2020-10-31 14:16:29 UTC",1,1,1,"principiante"
"330","diego_caballero","2020-01-04 16:20:51 UTC","2022-11-03 21:49:48 UTC",1434,1035.2284375,1.38520151500378,"experimentado"
"331","diego_cavassa","2022-06-23 12:32:32 UTC","2022-10-06 12:29:53 UTC",2,105.998159722222,0.0188682521021231,"principiante"
"332","diego013","2019-02-15 01:42:01 UTC","2019-03-11 17:20:02 UTC",8,25.651400462963,0.311873810225328,"principiante"
"333","diego1313","2020-10-10 19:16:03 UTC","2020-11-03 23:59:54 UTC",5,25.1971180555556,0.198435392054592,"principiante"
"334","diego1354","2022-09-26 20:36:01 UTC","2022-09-26 20:36:01 UTC",1,1,1,"principiante"
"335","diego1511","2022-04-18 20:26:23 UTC","2022-04-18 20:26:23 UTC",1,1,1,"principiante"
"336","diego762","2020-07-13 12:06:32 UTC","2021-02-07 20:53:34 UTC",10,210.36599537037,0.0475361998615508,"principiante"
"337","diegobarboza","2022-05-07 18:31:58 UTC","2022-10-25 01:50:42 UTC",68,171.304675925926,0.396953554434229,"intermedio"
"338","diegobarreto","2017-12-31 15:39:32 UTC","2017-12-31 15:39:32 UTC",1,1,1,"principiante"
"339","diegobattiste","2021-12-16 20:48:12 UTC","2022-10-15 15:32:04 UTC",11,303.780462962963,0.0362103602473643,"principiante"
"340","diegocaben","2021-04-27 14:02:15 UTC","2021-07-16 17:44:19 UTC",3,81.154212962963,0.0369666575581127,"principiante"
"341","diegodamotta73","2021-07-02 22:54:58 UTC","2022-10-02 18:41:47 UTC",109,457.824178240741,0.238082664001821,"intermedio"
"342","diegoer","2020-04-27 13:38:00 UTC","2020-04-27 13:38:00 UTC",1,1,1,"principiante"
"343","diegoooooo","2021-09-19 13:29:16 UTC","2021-09-21 03:11:56 UTC",5,2.5712962962963,1.94454447245229,"principiante"
"344","diegopagua","2020-05-24 16:27:04 UTC","2021-01-02 15:52:02 UTC",2,223.975671296296,0.0089295412685881,"principiante"
"345","diegoruete","2021-09-03 11:18:19 UTC","2021-09-25 21:47:03 UTC",3,23.4366203703704,0.12800480413092,"principiante"
"346","diegoypatri","2021-11-21 22:49:50 UTC","2021-11-21 22:49:50 UTC",1,1,1,"principiante"
"347","diehk","2021-02-28 22:00:46 UTC","2022-03-01 15:33:15 UTC",2,366.730891203704,0.00545359021552696,"principiante"
"348","dilancorrea","2019-08-27 15:48:07 UTC","2019-08-27 15:48:07 UTC",1,1,1,"principiante"
"349","dinorath","2022-07-15 03:20:07 UTC","2022-10-24 14:45:58 UTC",38,102.476284722222,0.370817502830092,"principiante"
"350","diogo138","2022-05-06 13:06:41 UTC","2022-05-06 13:20:04 UTC",7,1.00929398148148,6.93554120844466,"principiante"
"351","dmartell75","2016-12-27 18:20:00 UTC","2018-09-06 01:38:07 UTC",5,618.304247685185,0.00808663375469125,"principiante"
"352","douglas220","2022-10-09 15:59:17 UTC","2022-10-09 15:59:17 UTC",1,1,1,"principiante"
"353","drubio","2021-12-19 04:31:36 UTC","2021-12-19 04:31:36 UTC",1,1,1,"principiante"
"354","dushisole","2019-12-16 00:46:03 UTC","2020-05-03 20:43:52 UTC",6,140.83181712963,0.0426040089682096,"principiante"
"355","econelson","2021-05-24 18:42:27 UTC","2022-10-21 20:36:40 UTC",22,516.07931712963,0.0426291061660082,"principiante"
"356","ecoturismo","2022-06-08 19:19:05 UTC","2022-09-27 22:30:58 UTC",7,112.133252314815,0.0624257288136748,"principiante"
"357","edgardo_bevilacqua","2021-03-16 20:53:39 UTC","2021-05-12 15:52:51 UTC",5,57.7911111111111,0.0865184957317542,"principiante"
"358","edgardovalentin","2020-10-15 12:05:16 UTC","2022-08-13 17:28:27 UTC",27,668.22443287037,0.040405586314797,"principiante"
"359","edu32","2020-12-08 02:46:15 UTC","2020-12-08 02:46:15 UTC",1,1,1,"principiante"
"360","eduardo_43-marchesi","2021-11-19 02:38:17 UTC","2021-11-19 02:38:17 UTC",1,1,1,"principiante"
"361","eduardo_fonseca","2021-07-23 17:39:00 UTC","2021-07-23 17:39:00 UTC",1,1,1,"principiante"
"362","eduardo92","2018-03-19 20:21:59 UTC","2020-02-24 14:24:33 UTC",2,707.751782407407,0.0028258494711197,"principiante"
"363","eduardogiorgi","2019-06-23 01:42:00 UTC","2019-06-23 01:42:00 UTC",1,1,1,"principiante"
"364","el_abrazo","2021-10-22 17:13:35 UTC","2021-11-12 20:15:07 UTC",5,22.1260648148148,0.22597782487974,"principiante"
"365","el_canita_jr","2022-05-03 22:28:41 UTC","2022-09-22 17:35:35 UTC",11,142.796458333333,0.077032722858731,"principiante"
"366","el_gira","2020-01-15 16:15:20 UTC","2020-01-15 16:15:20 UTC",1,1,1,"principiante"
"367","el_piolin","2021-06-11 15:20:26 UTC","2021-06-11 15:20:48 UTC",2,1.00025462962963,1.99949087038023,"principiante"
"368","elditaojero","2022-01-01 22:20:18 UTC","2022-01-01 22:20:18 UTC",1,1,1,"principiante"
"369","elena_26","2022-03-20 03:47:13 UTC","2022-10-28 01:31:40 UTC",763,222.905868055556,3.42296955506723,"intermedio"
"370","elena439","2020-04-08 20:10:03 UTC","2020-04-08 20:10:03 UTC",1,1,1,"principiante"
"371","elenaarta","2021-11-13 15:04:44 UTC","2022-08-10 14:13:27 UTC",17,270.964386574074,0.0627388721261075,"principiante"
"372","eleocelentano","2020-07-20 02:32:48 UTC","2020-07-20 02:32:48 UTC",1,1,1,"principiante"
"373","eli29","2017-08-05 15:24:48 UTC","2021-12-12 16:44:19 UTC",14,1591.05521990741,0.00879919177212136,"principiante"
"374","eli303","2022-05-06 13:12:22 UTC","2022-05-13 21:21:14 UTC",9,8.33949074074074,1.07920258919798,"principiante"
"375","eliana114","2021-12-11 15:45:48 UTC","2021-12-11 15:45:48 UTC",1,1,1,"principiante"
"376","elias2633","2020-12-19 21:01:47 UTC","2022-10-16 21:13:31 UTC",107,667.008148148148,0.160417830422417,"principiante"
"377","eliasbrum","2020-08-28 12:18:19 UTC","2020-08-28 12:18:19 UTC",1,1,1,"principiante"
"378","elisamorelli","2021-09-30 15:24:13 UTC","2022-09-20 22:57:59 UTC",89,356.315115740741,0.249778906558535,"intermedio"
"379","elisatel","2017-10-04 17:41:06 UTC","2017-10-04 17:41:06 UTC",1,1,1,"principiante"
"380","elistagno","2022-01-12 14:00:49 UTC","2022-01-12 14:00:49 UTC",1,1,1,"principiante"
"381","eliuy","2020-08-04 21:39:35 UTC","2022-03-02 00:39:12 UTC",64,575.124733796296,0.111280207995138,"principiante"
"382","elizabeth1741","2022-03-30 13:46:02 UTC","2022-08-31 00:38:56 UTC",78,154.453402777778,0.505006679019068,"intermedio"
"383","elizabeth419","2018-12-09 21:41:33 UTC","2018-12-09 21:43:03 UTC",2,1.00104166666667,1.99791883454735,"principiante"
"384","elizabethwaller","2021-04-02 21:31:22 UTC","2021-04-02 21:31:41 UTC",2,1.00021990740741,1.99956028188246,"principiante"
"385","eloisasoria","2021-03-18 20:27:32 UTC","2022-05-19 12:47:03 UTC",5,427.680219907407,0.0116909779018597,"principiante"
"386","elpepe_blenders","2022-06-11 01:19:02 UTC","2022-06-11 01:19:02 UTC",1,1,1,"principiante"
"387","emanuel116","2021-11-14 18:34:41 UTC","2021-11-14 18:34:41 UTC",1,1,1,"principiante"
"388","emiliano25","2018-04-22 05:19:14 UTC","2018-04-22 05:19:58 UTC",2,1.00050925925926,1.99898199990745,"principiante"
"389","emiliasquarza","2019-06-03 14:53:03 UTC","2019-06-03 14:53:03 UTC",1,1,1,"principiante"
"390","emilihano","2022-05-07 18:08:22 UTC","2022-10-26 16:29:13 UTC",70,172.931145833333,0.404785382428821,"intermedio"
"391","emmytheunis","2020-01-21 19:06:51 UTC","2020-01-22 16:30:47 UTC",7,1.89162037037037,3.70053109474045,"principiante"
"392","eniodower","2018-06-04 02:43:15 UTC","2018-06-04 02:43:15 UTC",1,1,1,"principiante"
"393","ennio_mazziotto","2020-09-29 18:27:29 UTC","2020-09-29 18:27:29 UTC",1,1,1,"principiante"
"394","enri_fabian","2021-11-13 10:04:23 UTC","2021-11-13 10:43:40 UTC",9,1.02728009259259,8.76099913246279,"principiante"
"395","enrique_perez","2021-01-24 15:29:35 UTC","2021-01-24 15:29:35 UTC",1,1,1,"principiante"
"396","enrique389","2022-07-18 18:45:40 UTC","2022-10-21 15:47:49 UTC",3,95.8764930555556,0.0312902558738945,"principiante"
"397","enriqueamestoy","2020-05-09 17:50:14 UTC","2020-05-09 17:50:14 UTC",1,1,1,"principiante"
"398","enzo_17","2019-09-18 15:47:14 UTC","2022-07-26 17:45:28 UTC",22,1043.08210648148,0.0210913406176722,"principiante"
"399","enzo35","2019-01-02 03:03:21 UTC","2019-01-02 03:03:21 UTC",1,1,1,"principiante"
"400","erika06","2020-02-26 23:34:02 UTC","2022-04-16 23:53:59 UTC",89,781.013854166667,0.11395444463013,"principiante"
"401","erika130","2018-06-09 14:50:44 UTC","2018-06-09 14:50:44 UTC",1,1,1,"principiante"
"402","erizodemar","2020-07-21 18:41:39 UTC","2020-08-02 17:57:23 UTC",5,12.9692592592593,0.385527029728418,"principiante"
"403","ernesto160","2021-03-21 02:47:14 UTC","2021-03-21 02:47:14 UTC",1,1,1,"principiante"
"404","ernestomiq","2020-05-10 19:14:14 UTC","2020-05-10 19:14:14 UTC",1,1,1,"principiante"
"405","ernestopampin","2020-05-18 16:30:31 UTC","2022-05-19 11:10:14 UTC",41,731.777581018519,0.056027953115118,"principiante"
"406","escuela102","2020-09-28 14:13:06 UTC","2022-09-06 20:42:20 UTC",8,709.270300925926,0.011279197774891,"principiante"
"407","escuela228","2022-07-25 22:22:39 UTC","2022-07-28 22:22:08 UTC",9,3.9996412037037,2.25020184102162,"principiante"
"408","escuela88","2017-08-07 15:26:04 UTC","2017-08-07 15:26:04 UTC",1,1,1,"principiante"
"409","este_canal","2022-09-16 17:50:33 UTC","2022-09-16 17:50:33 UTC",1,1,1,"principiante"
"410","esteban_carriquiry","2021-10-24 01:49:04 UTC","2021-10-24 01:49:04 UTC",1,1,1,"principiante"
"411","estebanmartinezutec","2019-05-21 13:43:17 UTC","2022-04-10 14:03:52 UTC",23,1056.01429398148,0.0217800082168238,"principiante"
"412","estebanrussi","2021-04-14 14:46:16 UTC","2022-02-28 22:09:37 UTC",10,321.307881944444,0.0311227970489969,"principiante"
"413","estela72","2022-02-15 20:36:08 UTC","2022-04-20 19:11:38 UTC",2,64.9413194444444,0.0307970336468286,"principiante"
"414","etel_mastrangelo","2021-02-27 18:22:12 UTC","2021-02-27 18:22:12 UTC",1,1,1,"principiante"
"415","eugemonte","2022-10-27 18:54:59 UTC","2022-10-28 01:02:04 UTC",23,1.25491898148148,18.3278764122665,"principiante"
"416","eugenia47","2020-08-13 18:04:54 UTC","2021-03-07 18:55:27 UTC",33,207.035104166667,0.159393259094045,"principiante"
"417","eugeniapedrero","2017-07-17 21:36:19 UTC","2017-07-17 21:36:26 UTC",4,1.00008101851852,3.9996759521798,"principiante"
"418","eugeniaprieto","2017-02-10 17:38:50 UTC","2017-02-10 17:38:50 UTC",1,1,1,"principiante"
"419","eugeniia","2021-06-02 17:45:57 UTC","2022-08-29 17:47:02 UTC",9,454.000752314815,0.0198237556966848,"principiante"
"420","evekrojmal","2020-04-15 21:57:18 UTC","2021-11-02 10:04:17 UTC",206,566.504849537037,0.363633250745071,"intermedio"
"421","evestin","2018-11-18 01:38:15 UTC","2019-01-21 01:05:37 UTC",58,64.977337962963,0.892618900962978,"principiante"
"422","fabio488","2022-07-11 16:11:00 UTC","2022-07-18 21:49:19 UTC",3,8.23494212962963,0.364301285033429,"principiante"
"423","fabiolarv","2019-12-29 16:53:43 UTC","2019-12-29 16:53:43 UTC",1,1,1,"principiante"
"424","facuacosta436","2021-01-21 22:18:12 UTC","2021-11-14 22:38:21 UTC",2,298.013993055556,0.00671109426605737,"principiante"
"425","facucava","2020-07-06 23:35:39 UTC","2020-07-07 01:28:52 UTC",9,1.07862268518519,8.34397433283616,"principiante"
"426","facucs","2021-12-01 12:00:38 UTC","2022-09-11 19:13:23 UTC",25,285.300520833333,0.0876268992674026,"principiante"
"427","facundo_el_propi_punteroi","2021-07-06 18:09:03 UTC","2021-07-06 18:25:27 UTC",4,1.01138888888889,3.95495742927767,"principiante"
"428","facundo25","2020-08-06 13:30:55 UTC","2020-08-06 13:30:55 UTC",1,1,1,"principiante"
"429","falvarin","2022-06-25 16:48:23 UTC","2022-06-25 16:48:23 UTC",1,1,1,"principiante"
"430","fanoch","2022-01-20 22:02:20 UTC","2022-03-09 11:58:38 UTC",4,48.5807638888889,0.0823371161710954,"principiante"
"431","faustii7","2019-10-25 18:04:09 UTC","2019-10-25 18:11:06 UTC",2,1.00482638888889,1.99039358650955,"principiante"
"432","fausto17","2019-04-01 17:25:05 UTC","2019-04-01 17:25:05 UTC",1,1,1,"principiante"
"433","fede_rubio","2022-07-10 20:48:50 UTC","2022-07-10 20:48:50 UTC",1,1,1,"principiante"
"434","fede03araujo","2022-10-18 16:43:47 UTC","2022-10-18 17:18:00 UTC",14,1.02376157407407,13.675059070919,"principiante"
"435","fede52","2022-06-04 00:43:12 UTC","2022-08-18 03:23:48 UTC",4,76.1115277777778,0.0525544568186671,"principiante"
"436","fedegua","2021-04-13 14:08:48 UTC","2022-05-10 11:49:07 UTC",5,392.902997685185,0.012725787355805,"principiante"
"437","feder63772","2019-11-23 20:51:59 UTC","2019-11-23 20:51:59 UTC",1,1,1,"principiante"
"438","federico104","2018-09-27 15:34:13 UTC","2018-09-27 15:34:13 UTC",1,1,1,"principiante"
"439","federico141","2019-04-02 18:24:36 UTC","2019-04-02 18:24:36 UTC",1,1,1,"principiante"
