"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"3430",2022-03-12,"research","Montevideo","Jaborosa runcinata","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Jaborosa","Jaborosa runcinata",c(562857.263155766, 6138126.86988764)
"3431",2022-03-11,"research","Tacuarembó","Urolepis hecatantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Urolepis","Urolepis hecatantha",c(654170.707919244, 6454907.72105226)
"3432",2022-02-17,"research","Rocha","Senecio platensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio platensis",c(822341.036911764, 6242459.59752427)
"3433",2022-02-17,"research","Rocha","Pterocaulon lorentzii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pterocaulon","Pterocaulon lorentzii",c(822432.53164598, 6242586.05988409)
"3434",2022-02-17,"research","Rocha","Xanthium strumarium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Xanthium","Xanthium strumarium",c(822251.283177736, 6242423.60918167)
"3435",2022-03-12,"research","Rocha","Vigna luteola","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vigna","Vigna luteola",c(724743.338398251, 6150913.9676668)
"3436",2022-03-12,"research","Rocha","Petunia axillaris","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Petunia","Petunia axillaris",c(724738.362027137, 6150916.49420406)
"3437",2022-03-12,"research","Rocha","Eclipta elliptica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eclipta","Eclipta elliptica",c(724674.339848929, 6151070.49086767)
"3438",2022-03-12,"research","Rocha","Erigeron bonariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron bonariensis",c(724658.45180378, 6151088.82317219)
"3439",2022-03-12,"research","Tacuarembó","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(595329.416613778, 6474817.10704941)
"3440",2022-03-13,"research","Canelones","Baccharis notosergila","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis notosergila",c(612882.621036113, 6172925.54067218)
"3441",2022-03-13,"research","Canelones","Baccharis spicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis spicata",c(612887.196212231, 6172927.81630166)
"3442",2022-03-13,"research","Rocha","Baccharis notosergila","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis notosergila",c(736145.710497443, 6154746.74672607)
"3443",2022-03-13,"research","Rocha","Baccharis dracunculifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis dracunculifolia",c(734232.394935846, 6163403.41054827)
"3444",2022-03-01,"research","Artigas","Rhipsalis cereuscula","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Rhipsalis","Rhipsalis cereuscula",c(466052.729078065, 6649445.25133351)
"3445",2022-03-02,"research","Artigas","Sesbania virgata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania virgata",c(440632.967632263, 6655706.92475069)
"3446",2022-03-02,"research","Artigas","Inga uraguensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Inga","Inga uraguensis",c(440671.669129417, 6655683.00079482)
"3447",2022-03-03,"research","Artigas","Parkinsonia aculeata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Parkinsonia","Parkinsonia aculeata",c(438351.766853886, 6658480.92078251)
"3448",2022-03-04,"research","Artigas","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(443670.578603821, 6640715.93852578)
"3449",2022-03-04,"research","Artigas","Nicotiana longiflora","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana longiflora",c(443671.86440434, 6640742.64022534)
"3450",2022-03-04,"research","Artigas","Camptosema rubicundum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Camptosema","Camptosema rubicundum",c(443291.52452038, 6641768.04374762)
"3451",2022-03-04,"research","Artigas","Solidago chilensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago chilensis",c(443688.269551684, 6640737.93933466)
"3452",2022-03-05,"research","Artigas","Mimosa paupera","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa","Mimosa paupera",c(441907.862113479, 6651426.02176073)
"3453",2022-02-26,"research","Salto","Mimosa pigra","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa","Mimosa pigra",c(413377.212219261, 6542602.13100956)
"3454",2022-02-26,"research","Artigas","Macroptilium lathyroides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Macroptilium","Macroptilium lathyroides",c(444484.801529995, 6644188.71298728)
"3455",2022-03-12,"research","Colonia","Vachellia caven","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vachellia","Vachellia caven",c(422125.875682646, 6185054.08681154)
"3456",2022-03-12,"research","Colonia","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(421905.644068683, 6185096.93137158)
"3457",2022-03-12,"research","Colonia","Acacia dealbata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia dealbata",c(422125.875682646, 6185054.08681154)
"3458",2022-03-11,"research","Salto","Opuntia monacantha","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia monacantha",c(525327.881275744, 6498639.86068492)
"3459",2022-03-13,"research","Montevideo","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata",c(559965.344149856, 6150478.3874458)
"3460",2022-03-13,"research","Canelones","Mimosa magentea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa","Mimosa magentea",c(587904.297958624, 6164343.0981719)
"3461",2022-03-13,"research","Canelones","Achyrocline saturejoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Achyrocline","Achyrocline saturejoides",c(625579.852755111, 6185957.0818542)
"3462",2022-03-13,"research","Montevideo","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(559994.199821995, 6150544.89990212)
"3463",2022-03-13,"research","Montevideo","Chromolaena laevigata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena laevigata",c(560157.136036011, 6150678.50344463)
"3464",2022-03-13,"research","Montevideo","Cichorium intybus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cichorium","Cichorium intybus",c(560208.733991872, 6150681.1513413)
"3465",2022-03-13,"research","Maldonado","Hatschbachiella tweedieana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hatschbachiella","Hatschbachiella tweedieana",c(720557.381592835, 6145583.2813855)
"3466",2022-03-13,"research","Montevideo","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(559916.626985468, 6150413.31588152)
"3467",2022-03-09,"research","Paysandú","Solanum mauritianum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum mauritianum",c(398729.996953411, 6424551.06806739)
"3468",2022-03-13,"research","Canelones","Baccharis articulata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis articulata",c(625540.112965453, 6186179.74504189)
"3469",2022-03-13,"research","Maldonado","Vigna luteola","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vigna","Vigna luteola",c(653101.342588465, 6145942.82229058)
"3470",2022-03-02,"research","Maldonado","Solanum mauritianum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum mauritianum",c(713553.086825415, 6180923.49548638)
"3471",2022-03-03,"research","Rocha","Stenachaenium riedelii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Stenachaenium","Stenachaenium riedelii",c(731474.079324631, 6192264.26810385)
"3472",2022-03-03,"research","Rocha","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(731474.378920146, 6192265.15126772)
"3473",2022-03-03,"research","Rocha","Mimosa dutrae","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa","Mimosa dutrae",c(731474.64449486, 6192274.60350608)
"3474",2022-02-27,"research","Rocha","Tanacetum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tanacetum","Tanacetum vulgare",c(787892.666328067, 6193380.77988108)
"3475",2022-02-20,"research","Rocha","Jaborosa integrifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Jaborosa","Jaborosa integrifolia",c(782322.004909784, 6199867.6259701)
"3476",2022-03-14,"research","Artigas","Parapiptadenia rigida","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Parapiptadenia","Parapiptadenia rigida",c(442572.900535162, 6652631.4518329)
"3477",2021-11-06,"research","Maldonado","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(713822.514672119, 6193014.49087539)
"3478",2022-03-14,"research","Rocha","Solidago chilensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago chilensis",c(819169.619354337, 6228951.63331494)
"3479",2022-01-22,"research","Rocha","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(818760.638414923, 6227769.10671782)
"3480",2022-02-12,"research","Rocha","Nicotiana longiflora","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana longiflora",c(782322.048527232, 6199869.07010116)
"3481",2022-03-14,"research","Maldonado","Sommerfeltia spinulosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sommerfeltia","Sommerfeltia spinulosa",c(678718.72331001, 6135430.05872316)
"3482",2022-03-15,"research","Maldonado","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(663047.515936658, 6144019.3926205)
"3483",2022-03-15,"research","Cerro Largo","Bidens pilosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","Bidens pilosa",c(764727.726184551, 6415018.53426763)
"3484",2022-03-14,"research","Cerro Largo","Nicotiana longiflora","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana longiflora",c(764520.73944226, 6415370.94582371)
"3485",2022-03-14,"research","Maldonado","Genista monspessulana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Genista","Genista monspessulana",c(679068.559036574, 6136120.45053799)
"3486",2022-03-14,"research","Maldonado","Hatschbachiella tweedieana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hatschbachiella","Hatschbachiella tweedieana",c(678659.984604395, 6135127.92772502)
"3487",2022-03-15,"research","Maldonado","Urolepis hecatantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Urolepis","Urolepis hecatantha",c(662959.142332568, 6144096.29659526)
"3488",2022-03-15,"research","Río Negro","Urolepis hecatantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Urolepis","Urolepis hecatantha",c(392322.508043857, 6388157.75666149)
"3489",2022-03-16,"research","Rocha","Senecio platensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio platensis",c(819018.612015339, 6226969.60793101)
"3490",2022-03-16,"research","Maldonado","Datura ferox","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Datura","Datura ferox",c(663286.286438089, 6144228.75842295)
"3491",2022-03-16,"research","Maldonado","Urolepis hecatantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Urolepis","Urolepis hecatantha",c(663082.944901947, 6144099.71385564)
"3492",2022-03-16,"research","Soriano","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(483458.540468967, 6333790.32054558)
"3493",2022-03-16,"research","Soriano","Elephantopus mollis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Elephantopus","Elephantopus mollis",c(483453.665607096, 6333805.8803363)
"3494",2022-03-15,"research","Maldonado","Senna corymbosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna corymbosa",c(662773.270912558, 6144245.41229096)
"3495",2022-03-15,"research","Maldonado","Neja pinifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Neja","Neja pinifolia",c(663357.62069305, 6144189.40432568)
"3496",2022-03-16,"research","Soriano","Hieracium commersonii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hieracium","Hieracium commersonii",c(483451.19023033, 6333739.50158856)
"3497",2022-03-05,"research","Artigas","Solanum glaucophyllum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum glaucophyllum",c(440959.341126148, 6659966.80194718)
"3498",2022-03-16,"research","Artigas","Sesbania virgata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania virgata",c(438364.676885499, 6658431.08622933)
"3499",2022-03-17,"research","Rivera","Calea clematidea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Calea","Calea clematidea",c(602016.735146618, 6554231.58734081)
"3500",2022-03-17,"research","Rivera","Elephantopus mollis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Elephantopus","Elephantopus mollis",c(601712.097290352, 6553981.87511998)
"3501",2022-03-17,"research","Rivera","Vernonanthura nudiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Vernonanthura","Vernonanthura nudiflora",c(601387.244341251, 6553595.13573085)
"3502",2022-03-17,"research","Rivera","Solanum atropurpureum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum atropurpureum",c(600575.775321376, 6551561.39391799)
"3503",2022-03-11,"research","Soriano","Nicotiana longiflora","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana longiflora",c(428998.339075269, 6311918.96375317)
"3504",2022-03-17,"research","Rocha","Stevia satureiifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Stevia","Stevia satureiifolia",c(822303.407789032, 6239037.33831931)
"3505",2022-03-17,"research","Rocha","Sommerfeltia spinulosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sommerfeltia","Sommerfeltia spinulosa",c(822312.409799085, 6239274.58010288)
"3506",2022-03-17,"research","Rocha","Senecio platensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio platensis",c(822169.72503227, 6239566.30236515)
"3507",2022-03-17,"research","Rocha","Solidago chilensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago chilensis",c(822374.078016398, 6239723.12290743)
"3508",2022-03-17,"research","Rocha","Petunia integrifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Petunia","Petunia integrifolia",c(821359.4650689, 6240072.30715318)
"3509",2022-03-17,"research","Rocha","Chrysolaena flexuosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chrysolaena","Chrysolaena flexuosa",c(821202.324808023, 6240048.68006916)
"3510",2022-03-18,"research","Rivera","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(595785.795826889, 6546572.45802465)
"3511",2022-03-18,"research","Rivera","Hysterionica resinosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hysterionica","Hysterionica resinosa",c(596424.222726982, 6546123.4906788)
"3512",2022-03-18,"research","Rivera","Pseudognaphalium gaudichaudianum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium","Pseudognaphalium gaudichaudianum",c(596459.833744236, 6546083.62936937)
"3513",2022-03-18,"research","Maldonado","Noticastrum diffusum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Noticastrum","Noticastrum diffusum",c(719655.490062637, 6144983.36836091)
"3514",2022-03-18,"research","Maldonado","Solanum commersonii","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum commersonii",c(719592.116428549, 6144961.76246396)
"3515",2022-03-18,"research","Maldonado","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(719590.467753358, 6144956.62237695)
"3516",2022-03-18,"research","Maldonado","Sommerfeltia spinulosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sommerfeltia","Sommerfeltia spinulosa",c(721386.575026771, 6146156.38003888)
"3517",2022-03-16,"research","Lavalleja","Baccharis notosergila","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis notosergila",c(747482.941706336, 6277957.79035752)
"3518",2022-03-11,"research","Rocha","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(750938.590020531, 6276097.71227943)
"3519",2022-03-11,"research","Lavalleja","Solidago chilensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago chilensis",c(747566.430981754, 6277819.42807752)
"3520",2022-03-19,"research","Artigas","Solanum glaucophyllum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum glaucophyllum",c(438365.800488165, 6658523.69985454)
"3521",2022-03-19,"research","Artigas","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(442964.211767658, 6652159.20292889)
"3522",2022-03-19,"research","Artigas","Sesbania virgata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania virgata",c(442964.211767658, 6652159.20292889)
"3523",2022-03-19,"research","Rivera","Petunia axillaris","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Petunia","Petunia axillaris",c(595116.156448991, 6538515.931986)
"3524",2022-03-19,"research","Rivera","Urolepis hecatantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Urolepis","Urolepis hecatantha",c(596783.587093918, 6537161.10627329)
"3525",2022-03-19,"research","Rivera","Nierembergia linariifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nierembergia","Nierembergia linariifolia",c(597086.062396037, 6536809.0373812)
"3526",2022-03-19,"research","Tacuarembó","Barrosoa candolleana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Barrosoa","Barrosoa candolleana",c(597819.993922413, 6535498.357233)
"3527",2022-03-16,"research","Artigas","Vernonanthura nudiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Vernonanthura","Vernonanthura nudiflora",c(438507.008483478, 6658420.35703044)
"3528",2022-03-06,"research","Rocha","Pluchea sagittalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pluchea","Pluchea sagittalis",c(790214.029937703, 6190889.82449466)
"3529",2022-03-19,"research","Tacuarembó","Xanthium strumarium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Xanthium","Xanthium strumarium",c(546752.301615918, 6368303.85276591)
"3530",2022-03-06,"research","Rocha","Eclipta elliptica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eclipta","Eclipta elliptica",c(790212.854738798, 6190877.28398881)
"3531",2022-03-19,"research","Tacuarembó","Baccharis notosergila","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis notosergila",c(546752.301615918, 6368303.85276591)
"3532",2022-03-19,"research","Río Negro","Lepismium lumbricoides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Lepismium","Lepismium lumbricoides",c(400735.358967191, 6350508.32403449)
"3533",2022-03-19,"research","Tacuarembó","Barrosoa candolleana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Barrosoa","Barrosoa candolleana",c(546752.301615918, 6368303.85276591)
"3534",2022-03-19,"research","Rocha","Pluchea sagittalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pluchea","Pluchea sagittalis",c(747608.042466541, 6277310.75669968)
"3535",2022-03-19,"research","Maldonado","Helenium radiatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Helenium","Helenium radiatum",c(655902.276269299, 6162711.57963708)
"3536",2022-03-19,"research","Tacuarembó","Helenium radiatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Helenium","Helenium radiatum",c(596858.843781252, 6534182.90240212)
"3537",2022-03-19,"research","Tacuarembó","Cereus hildmannianus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Cereus","Cereus hildmannianus",c(595462.075695197, 6532474.49721837)
"3538",2022-03-20,"research","Tacuarembó","Lessingianthus brevifolius","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lessingianthus","Lessingianthus brevifolius",c(595370.794136543, 6528868.18428259)
"3539",2022-03-20,"research","Rocha","Sommerfeltia spinulosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sommerfeltia","Sommerfeltia spinulosa",c(724473.002608559, 6150521.92020573)
"3540",2022-03-20,"research","Rocha","Stevia satureiifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Stevia","Stevia satureiifolia",c(724476.239189292, 6150529.42573673)
"3541",2022-03-20,"research","Canelones","Solidago chilensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago chilensis",c(625483.048144943, 6185996.71195883)
"3542",2022-03-20,"research","Río Negro","Solidago chilensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago chilensis",c(402110.344014189, 6399874.04102901)
"3543",2022-03-16,"research","Maldonado","Urolepis hecatantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Urolepis","Urolepis hecatantha",c(663295.184124891, 6143991.99043666)
"3544",2022-03-21,"research","Paysandú","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(399638.979581711, 6423655.70118005)
"3545",2022-03-17,"research","Artigas","Aspilia montevidensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aspilia","Aspilia montevidensis",c(457464.684248178, 6633750.85171272)
"3546",2022-03-17,"research","Artigas","Senna corymbosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna corymbosa",c(457464.684248178, 6633750.85171272)
"3547",2022-03-19,"research","Cerro Largo","Centrosema virginianum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Centrosema","Centrosema virginianum",c(798537.515214032, 6433607.45144526)
"3548",2022-03-20,"research","Florida","Solidago chilensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago chilensis",c(614423.627716337, 6277687.59155375)
"3549",2022-03-20,"research","Cerro Largo","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(798537.515214032, 6433607.45144526)
"3550",2022-03-20,"research","Cerro Largo","Neja pinifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Neja","Neja pinifolia",c(798537.515214032, 6433607.45144526)
"3551",2022-03-20,"research","Florida","Pterocaulon balansae","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pterocaulon","Pterocaulon balansae",c(614354.390215103, 6277394.25632917)
"3552",2022-03-19,"research","Rocha","Camptosema rubicundum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Camptosema","Camptosema rubicundum",c(747593.894455059, 6277295.78178526)
"3553",2022-03-20,"research","Canelones","Vachellia caven","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vachellia","Vachellia caven",c(587275.379182552, 6155005.20232061)
"3554",2022-03-20,"research","Canelones","Ulex europaeus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ulex","Ulex europaeus",c(587275.285097586, 6155005.20321295)
"3555",2022-03-22,"research","Colonia","Calliandra parvifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","Calliandra parvifolia",c(381345.322703001, 6237268.95378054)
"3556",2022-03-22,"research","Soriano","Datura ferox","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Datura","Datura ferox",c(396440.490239378, 6309059.0517553)
"3557",2022-03-22,"research","Lavalleja","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(679072.575635926, 6194737.59151022)
"3558",2022-03-20,"research","Florida","Pseudognaphalium gaudichaudianum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium","Pseudognaphalium gaudichaudianum",c(614398.286815889, 6277546.12607508)
"3559",2022-03-20,"research","Maldonado","Pluchea sagittalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pluchea","Pluchea sagittalis",c(661928.898253805, 6137959.84709428)
"3560",2022-03-22,"research","Canelones","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata",c(590856.824502123, 6142740.33926964)
"3561",2022-03-21,"research","Soriano","Calliandra parvifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","Calliandra parvifolia",c(369601.884171953, 6295422.14158755)
"3562",2022-03-23,"research","Tacuarembó","Nierembergia rivularis","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nierembergia","Nierembergia rivularis",c(543444.268757188, 6371099.79951898)
"3563",2022-03-21,"research","Soriano","Poecilanthe parviflora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Poecilanthe","Poecilanthe parviflora",c(369401.167915111, 6295352.63846512)
"3564",2022-03-23,"research","San José","Bauhinia forficata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Bauhinia","Bauhinia forficata",c(532908.854251162, 6160578.37745169)
"3565",2022-03-23,"research","Soriano","Physalis angulata","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Physalis","Physalis angulata",c(396553.584967593, 6309088.10845902)
"3566",2022-03-22,"research","Lavalleja","Baccharis aliena","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis aliena",c(679224.699578574, 6194556.31845044)
"3567",2022-03-23,"research","Tacuarembó","Chromolaena hirsuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena hirsuta",c(544792.890603515, 6370041.06974116)
