"","id","observado","user_id","latitude","longitude","place_admin1_name","especie","clase","familia","distribucion","largo_cm","status_global","status_regional","usuario","nivel","ranking"
"7885",96689645,"2021-03-21",5070854,-34.8333798085,-55.2147176117,"Maldonado","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC","elisamorelli","intermedio",91
"7886",96694508,"2021-09-07",5071058,-34.7890094417,-55.2298365533,"Maldonado","Salvator merianae","Reptilia","Teiidae",19,140,"LC","LC","sergio647","intermedio",85
"7887",96701779,"2021-08-02",4554172,-34.7567014423,-55.6744093448,"Canelones","Aramides cajaneus","Aves","Rallidae",19,36,"LC","LC","franco_umpierrez","principiante",264
"7888",96727935,"2020-01-21",4136949,-34.7547900292,-55.3828257322,"Maldonado","Cyanoloxia glaucocaerulea","Aves","Cardinalidae",19,14,"LC","LC","cristian999","principiante",361
"7889",96729464,"2015-02-03",2685232,-34.864364,-55.271628,"Maldonado","Chroicocephalus cirrocephalus","Aves","Laridae",15,38,"LC","LC",NA,NA,NA
"7890",96732006,"2014-02-01",2685232,-34.93632,-54.937783,"Maldonado","Chroicocephalus maculipennis","Aves","Laridae",19,35,"LC","LC",NA,NA,NA
"7891",96732064,"2014-02-01",2685232,-34.93632,-54.937783,"Maldonado","Chroicocephalus maculipennis","Aves","Laridae",19,35,"LC","LC",NA,NA,NA
"7892",96736882,"2021-09-30",2595924,-34.8323738473,-55.2164339731,"Maldonado","Pitangus sulphuratus","Aves","Tyrannidae",19,22,"LC","LC","mattzarrr","experimentado",5
"7893",96744373,"2021-09-30",5070854,-34.8333798085,-55.2147176117,"Maldonado","Embernagra platensis","Aves","Thraupidae",19,20,"LC","LC","elisamorelli","intermedio",91
"7894",96746604,"2017-03-21",3647712,-34.3211279017,-54.9879738872,"Lavalleja","Gallinula galeata","Aves","Rallidae",19,33,"LC","LC","julian_tocce","intermedio",18
"7895",96746784,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Anas flavirostris","Aves","Anatidae",19,34,"LC","LC","julian_tocce","intermedio",18
"7896",96747234,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Pardirallus sanguinolentus","Aves","Rallidae",19,29,"LC","LC","julian_tocce","intermedio",18
"7897",96747400,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Serpophaga nigricans","Aves","Tyrannidae",19,11,"LC","LC","julian_tocce","intermedio",18
"7898",96747540,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Turdus amaurochalinus","Aves","Turdidae",19,21,"LC","LC","julian_tocce","intermedio",18
"7899",96747849,"2017-03-21",3647712,-34.3967993268,-54.8267396891,"Lavalleja","Cairina moschata domestica",NA,NA,NA,NA,NA,NA,"julian_tocce","intermedio",18
"7900",96748078,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Jacana jacana","Aves","Jacanidae",19,25,"LC","LC","julian_tocce","intermedio",18
"7901",96748183,"2017-03-20",3647712,-34.3220583,-54.9859676,"Lavalleja","Falco sparverius","Aves","Falconidae",19,26,"LC","LC","julian_tocce","intermedio",18
"7902",96748320,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Xolmis irupero","Aves","Tyrannidae",19,17,"LC","LC","julian_tocce","intermedio",18
"7903",96748461,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Serpophaga subcristata","Aves","Tyrannidae",19,9,"LC","LC","julian_tocce","intermedio",18
"7904",96748637,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Pseudoleistes virescens","Aves","Icteridae",19,21,"LC","LC","julian_tocce","intermedio",18
"7905",96748881,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Satrapa icterophrys","Aves","Tyrannidae",19,16,"LC","LC","julian_tocce","intermedio",18
"7906",96749069,"2017-03-21",3647712,-34.3220583,-54.9859676,"Lavalleja","Amazonetta brasiliensis","Aves","Anatidae",19,36,"LC","LC","julian_tocce","intermedio",18
"7907",96749778,"2017-03-21",3647712,-34.4214146,-55.3150589,"Lavalleja","Basileuterus culicivorus","Aves","Parulidae",19,12,"LC","LC","julian_tocce","intermedio",18
"7908",96749971,"2017-03-20",3647712,-34.3220583,-54.9859676,"Lavalleja","Zonotrichia capensis","Aves","Passerellidae",19,12,"LC","LC","julian_tocce","intermedio",18
"7909",96750866,"2021-09-25",4854498,-33.3503116061,-58.1334216515,"Soriano","Dryobates mixtus","Aves","Picidae",7,16,"LC","NT","vickamorixe","intermedio",124
"7910",96785803,"2021-10-01",4735180,-34.683325,-56.314175,"Canelones","Salvator merianae","Reptilia","Teiidae",19,140,"LC","LC","oscar543","intermedio",24
"7911",96814729,"2021-10-01",4136949,-34.8189264016,-55.319705978,"Maldonado","Salvator merianae","Reptilia","Teiidae",19,140,"LC","LC","cristian999","principiante",361
"7912",96923622,"2020-11-01",1439323,-32.3769966,-56.7033033,"Paysandú","Nengetus cinereus","Aves","Tyrannidae",19,20,"LC","LC","gmmv80","experimentado",10
"7913",96938703,"2020-11-01",1439323,-32.3769966,-56.7033033,"Paysandú","Theristicus caerulescens","Aves","Threskiornithidae",19,62,"LC","LC","gmmv80","experimentado",10
"7914",96940485,"2021-10-02",1318865,-34.3587656188,-57.8880828894,"Colonia","Lontra longicaudis","Mammalia","Mustelidae",19,114,"NT","NT","rafatosi","intermedio",19
"7915",96959897,"2021-10-02",928792,-34.6689050901,-54.2489189497,"Rocha","Melanophryniscus montevidensis","Amphibia","Bufonidae",4,3,"VU","CR","arideleon","principiante",239
"7916",96971546,"2021-10-02",4793770,-34.1252967009,-54.7648413775,"Maldonado","Dasypus septemcinctus hybridus",NA,NA,NA,NA,NA,NA,"moo726","principiante",606
"7917",97009421,"2021-10-02",4727686,-34.9638128108,-54.9503805488,"Maldonado","Larus dominicanus","Aves","Laridae",16,55,"LC","LC","alvaro_moreno1","principiante",173
"7918",97087864,"2019-03-06",1439323,-34.7610937977,-56.4303831435,"San José","Caracara plancus","Aves","Falconidae",19,55,"LC","LC","gmmv80","experimentado",10
"7919",97093709,"2019-04-03",1439323,-34.6794445014,-54.2683807765,"Rocha","Geositta cunicularia","Aves","Furnariidae",19,14,"LC","LC","gmmv80","experimentado",10
"7920",97100987,"2019-04-04",1439323,-33.9840337637,-54.0110614702,"Rocha","Heteroxolmis dominicana","Aves","Tyrannidae",17,19,"VU","VU","gmmv80","experimentado",10
"7921",97104435,"2021-10-03",4419641,-34.3345597107,-53.8121734188,"Rocha","Pseudis minuta","Amphibia","Hylidae",19,5,"LC","LC","mauro_rios1","intermedio",93
"7922",97147835,"2021-09-26",1384163,-34.7831192214,-56.3463293942,"Montevideo","Serpophaga nigricans","Aves","Tyrannidae",19,11,"LC","LC","pablobaldu","experimentado",9
"7923",97148373,"2021-10-02",2520526,-34.8682878797,-56.2233026326,"Montevideo","Colaptes campestris campestroides",NA,NA,NA,NA,NA,NA,"carabio_mag","intermedio",27
"7924",97149292,"2021-07-04",1384163,-34.3220583,-54.9859676,"Lavalleja","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC","pablobaldu","experimentado",9
"7925",97150567,"2021-07-05",1384163,-34.3220583,-54.9859676,"Lavalleja","Pardirallus sanguinolentus","Aves","Rallidae",19,29,"LC","LC","pablobaldu","experimentado",9
"7926",97162872,"2021-10-04",3044948,-33.203074,-54.383645,"Treinta y Tres","Chauna torquata","Aves","Anhimidae",19,85,"LC","LC","yamandolivera","intermedio",42
"7927",97174585,"2021-10-04",2935543,-31.969445,-56.776484,"Paysandú","Xolmis irupero","Aves","Tyrannidae",19,17,"LC","LC","mechap","principiante",192
"7928",97232782,"2021-09-09",2793018,-31.1189967513,-55.906871371,"Rivera","Coendou spinosus","Mammalia","Erethizontidae",7,72,"LC","VU","chechy","principiante",142
"7929",97234033,"2021-09-29",2793018,-33.9736614277,-53.5325303301,"Rocha","Nasua nasua","Mammalia","Procyonidae",7,112,"LC","VU","chechy","principiante",142
"7930",97280638,"2021-10-05",4937749,-32.4588793653,-57.4770360247,"Río Negro","Rhea americana","Aves","Rheidae",19,140,"NT","LC","lucasnmascolo","principiante",99
"7931",97294772,"2021-10-04",5070854,-34.8333798085,-55.2147176117,"Maldonado","Colaptes melanochloros","Aves","Picidae",19,23,"LC","LC","elisamorelli","intermedio",91
"7932",97304288,"2021-10-04",5070854,-34.8333798085,-55.2147176117,"Maldonado","Nengetus cinereus","Aves","Tyrannidae",19,20,"LC","LC","elisamorelli","intermedio",91
"7933",97304710,"2021-10-04",5070854,-34.8333798085,-55.2147176117,"Maldonado","Troglodytes aedon","Aves","Troglodytidae",19,10,"LC","LC","elisamorelli","intermedio",91
"7934",97308227,"2021-10-05",1417397,-32.60699967,-54.2310733697,"Cerro Largo","Reithrodon typicus","Mammalia","Cricetidae",19,25,"LC","LC",NA,NA,NA
"7935",97340204,"2021-09-22",2513727,-33.2821201737,-57.1387533127,"Flores","Sturnus vulgaris","Aves","Sturnidae",19,20,"LC","NE","diego_caballero","experimentado",7
"7936",97340457,"2021-10-06",4413147,-31.3486884039,-55.0192305073,"Rivera","Salvator merianae","Reptilia","Teiidae",19,140,"LC","LC","adriana_machado","intermedio",39
"7937",97340656,"2021-09-22",2513727,-33.2810618161,-57.1394828735,"Flores","Pitangus sulphuratus","Aves","Tyrannidae",19,22,"LC","LC","diego_caballero","experimentado",7
"7938",97352288,"2021-10-05",1417397,-32.6550195,-54.2196862997,"Cerro Largo","Lycalopex gymnocercus","Mammalia","Canidae",19,97,"LC","NT",NA,NA,NA
"7939",97380915,"2021-10-06",2398513,-34.5714,-55.945545,"Canelones","Nengetus cinereus","Aves","Tyrannidae",19,20,"LC","LC","gabriellaufer","intermedio",20
"7940",97395077,"2021-10-04",3044948,-33.203077,-54.3836209722,"Treinta y Tres","Anas flavirostris","Aves","Anatidae",19,34,"LC","LC","yamandolivera","intermedio",42
"7941",97395170,"2021-10-04",3044948,-33.197696,-54.3895559722,"Treinta y Tres","Guira guira","Aves","Cuculidae",19,36,"LC","LC","yamandolivera","intermedio",42
"7942",97434391,"2021-10-04",4961018,-34.8825755741,-55.2207948267,"Maldonado","Amphisbaena darwinii","Reptilia","Amphisbaenidae",13,28,"NE","LC","romitodelmonte","principiante",69
"7943",97434782,"2021-10-03",4961018,-34.8825821749,-55.2208058909,"Maldonado","Stilpnia preciosa","Aves","Thraupidae",17,15,"LC","LC","romitodelmonte","principiante",69
"7944",97435030,"2021-10-03",4961018,-34.8825645727,-55.2207374945,"Maldonado","Erythrolamprus semiaureus","Reptilia","Colubridae",19,100,"NE","LC","romitodelmonte","principiante",69
"7945",97462994,"2021-10-07",4419641,-34.3342173336,-53.8126067092,"Rocha","Pygochelidon cyanoleuca","Aves","Hirundinidae",19,11,"LC","LC","mauro_rios1","intermedio",93
"7946",97464931,"2021-10-07",3633555,-34.918989,-56.1676989722,"Montevideo","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC","alforrulo","intermedio",37
"7947",97497125,"2013-10-14",1368063,-34.4333939,-57.2691575,"Colonia","Turdus amaurochalinus","Aves","Turdidae",19,21,"LC","LC",NA,NA,NA
"7948",97505569,"2013-10-13",1368063,-34.4333939,-57.2691575,"Colonia","Embernagra platensis","Aves","Thraupidae",19,20,"LC","LC",NA,NA,NA
"7949",97513732,"2021-10-07",2464680,-34.8636759759,-55.2769690007,"Maldonado","Didelphis albiventris","Mammalia","Didelphidae",19,90,"LC","LC","belenchaine","intermedio",97
"7950",97535254,"2021-09-25",2513727,-34.7406940363,-56.4514593405,"San José","Passer domesticus","Aves","Passeridae",19,13,"LC","NE","diego_caballero","experimentado",7
"7951",97535256,"2021-09-25",2513727,-34.7401517689,-56.4514586699,"San José","Pitangus sulphuratus","Aves","Tyrannidae",19,22,"LC","LC","diego_caballero","experimentado",7
"7952",97536958,"2021-10-03",5070854,-34.8333798085,-55.2147176117,"Maldonado","Piranga flava","Aves","Cardinalidae",19,17,"LC","LC","elisamorelli","intermedio",91
"7953",97557433,"2013-10-14",1368063,-34.4333939,-57.2691575,"Colonia","Molothrus bonariensis","Aves","Icteridae",19,19,"LC","LC",NA,NA,NA
"7954",97580287,"2021-10-08",2513727,-34.7765415139,-55.8313218015,"Canelones","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC","diego_caballero","experimentado",7
"7955",97581938,"2021-10-08",2513727,-34.7772465094,-55.8301201719,"Canelones","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC","diego_caballero","experimentado",7
"7956",97680594,"2021-10-09",3191115,-34.3767693611,-55.0586798889,"Lavalleja","Bothrops pubescens","Reptilia","Viperidae",14,150,"NE","LC","arielpioli","principiante",354
"7957",97713356,"2021-10-09",3191115,-34.3767695833,-55.0586921111,"Lavalleja","Bothrops pubescens","Reptilia","Viperidae",14,150,"NE","LC","arielpioli","principiante",354
"7958",97788313,"2021-10-10",2439287,-34.8245903,-54.6200461,"Maldonado","Bothrops alternatus","Reptilia","Viperidae",19,150,"NE","LC","lagunagarzon","intermedio",30
"7959",97794152,"2021-10-10",1467469,-34.90825,-54.8452633333,"Maldonado","Paraphimophis rusticus","Reptilia","Colubridae",19,180,"NE","LC","santiagomailhos","experimentado",1
"7960",97810211,"2021-10-10",4919440,-34.900345,-54.8749983333,"Maldonado","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC","bautista2","principiante",253
"7961",97835370,"2021-10-09",2520526,-31.34978438,-55.00189238,"Rivera","Hydrochoerus hydrochaeris","Mammalia","Caviidae",19,115,"LC","NT","carabio_mag","intermedio",27
"7962",97895209,"2021-10-11",4413147,-31.3486663564,-55.0189938024,"Rivera","Rhea americana","Aves","Rheidae",19,140,"NT","LC","adriana_machado","intermedio",39
"7963",97910092,"2021-10-06",1439323,-31.6869671925,-56.6035452596,"Salto","Anthus furcatus","Aves","Motacillidae",19,14,"LC","LC","gmmv80","experimentado",10
"7964",97927706,"2021-07-05",4413147,-31.3485314941,-55.0189391524,"Rivera","Cariama cristata","Aves","Cariamidae",19,70,"LC","LC","adriana_machado","intermedio",39
"7965",97928574,"2021-05-24",4413147,-31.3484126662,-55.0190041959,"Rivera","Setophaga pitiayumi","Aves","Parulidae",19,9,"LC","LC","adriana_machado","intermedio",39
"7966",97928912,"2021-07-20",4413147,-31.34847795,-55.0190209597,"Rivera","Agelaioides badius","Aves","Icteridae",19,18,"LC","LC","adriana_machado","intermedio",39
"7967",97929319,"2021-08-02",4413147,-31.3484959889,-55.0189813972,"Rivera","Sicalis flaveola","Aves","Thraupidae",19,12,"LC","LC","adriana_machado","intermedio",39
"7968",97930197,"2021-07-08",4413147,-31.3484825313,-55.0189817324,"Rivera","Spinus magellanicus","Aves","Fringillidae",19,12,"LC","LC","adriana_machado","intermedio",39
"7969",97930641,"2021-08-01",4413147,-31.3485211861,-55.0191198662,"Rivera","Serpophaga subcristata","Aves","Tyrannidae",19,9,"LC","LC","adriana_machado","intermedio",39
"7970",97931056,"2021-06-06",4413147,-31.3485967778,-55.0188838318,"Rivera","Thraupis sayaca","Aves","Thraupidae",19,15,"LC","LC","adriana_machado","intermedio",39
"7971",97931893,"2021-08-01",4413147,-31.34846077,-55.0189964846,"Rivera","Theristicus caerulescens","Aves","Threskiornithidae",19,62,"LC","LC","adriana_machado","intermedio",39
"7972",97935182,"2021-10-11",4937749,-32.5711633299,-57.3483083333,"Río Negro","Sicalis flaveola","Aves","Thraupidae",19,12,"LC","LC","lucasnmascolo","principiante",99
"7973",97937780,"2021-07-30",4413147,-31.3485254811,-55.0188697502,"Rivera","Bubo virginianus","Aves","Strigidae",19,51,"LC","LC","adriana_machado","intermedio",39
"7974",97939131,"2021-07-16",4413147,-31.3485635633,-55.0189176947,"Rivera","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC","adriana_machado","intermedio",39
"7975",98008270,"2021-10-08",2399062,-34.7744251492,-55.4162034765,"Canelones","Leucochloris albicollis","Aves","Trochilidae",19,8,"LC","LC","valentinafrancotrecu","principiante",681
"7976",98008945,"2021-10-08",2399062,-34.7738247813,-55.4156432301,"Canelones","Chlorostilbon lucidus","Aves","Trochilidae",19,7,"LC","LC","valentinafrancotrecu","principiante",681
"7977",98053797,"2021-10-11",5070854,-34.8333798085,-55.2147176117,"Maldonado","Turdus rufiventris","Aves","Turdidae",19,23,"LC","LC","elisamorelli","intermedio",91
"7978",98072276,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Pluvialis dominica","Aves","Charadriidae",19,23,"LC","LC","julian_tocce","intermedio",18
"7979",98072416,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Arenaria interpres","Aves","Scolopacidae",5,22,"LC","LC","julian_tocce","intermedio",18
"7980",98072499,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Embernagra platensis","Aves","Thraupidae",19,20,"LC","LC","julian_tocce","intermedio",18
"7981",98072634,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Haematopus palliatus","Aves","Haematopodidae",8,35,"LC","LC","julian_tocce","intermedio",18
"7982",98073229,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Serpophaga subcristata","Aves","Tyrannidae",19,9,"LC","LC","julian_tocce","intermedio",18
"7983",98152788,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Spinus magellanicus","Aves","Fringillidae",19,12,"LC","LC","julian_tocce","intermedio",18
"7984",98153579,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Larus dominicanus","Aves","Laridae",16,55,"LC","LC","julian_tocce","intermedio",18
"7985",98154330,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Chroicocephalus maculipennis","Aves","Laridae",19,35,"LC","LC","julian_tocce","intermedio",18
"7986",98154698,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Tringa melanoleuca","Aves","Scolopacidae",19,33,"LC","LC","julian_tocce","intermedio",18
"7987",98154929,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Myiophobus fasciatus","Aves","Tyrannidae",19,12,"LC","LC","julian_tocce","intermedio",18
"7988",98155514,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC","julian_tocce","intermedio",18
"7989",98155588,"2019-01-04",3647712,-34.9031448675,-55.237087459,"Maldonado","Nannopterum brasilianum","Aves","Phalacrocoracidae",19,63,"LC","LC","julian_tocce","intermedio",18
"7990",98198735,"2021-10-14",4413147,-31.3484627744,-55.0188808143,"Rivera","Schoeniophylax phryganophilus","Aves","Furnariidae",19,18,"LC","LC","adriana_machado","intermedio",39
"7991",98210722,"2021-10-14",4419641,-34.3339394918,-53.8119968121,"Rocha","Boana pulchella","Amphibia","Hylidae",19,5,"LC","LC","mauro_rios1","intermedio",93
"7992",98217223,"2021-10-14",2079928,-34.8163133333,-54.6017183333,"Maldonado","Philodryas patagoniensis","Reptilia","Colubridae",19,150,"LC","LC","rpereirag","intermedio",26
"7993",98218455,"2021-10-09",1439323,-32.1082207,-55.7708578,"Tacuarembó","Hydropsalis torquata","Aves","Caprimulgidae",19,40,"LC","LC","gmmv80","experimentado",10
"7994",98223129,"2021-10-14",4415773,-34.0302067716,-58.2294913754,"Colonia","Basileuterus culicivorus","Aves","Parulidae",19,12,"LC","LC","shellis","principiante",98
"7995",98223458,"2021-10-14",4415773,-34.0565893,-58.1859105,"Colonia","Aramus guarauna","Aves","Aramidae",19,55,"LC","LC","shellis","principiante",98
"7996",98233557,"2021-10-14",4175629,-34.8519666726,-55.285742255,"Maldonado","Rhinella dorbignyi","Amphibia","Bufonidae",10,7,"LC","LC","yeilago","principiante",84
"7997",98288712,"2021-10-15",4527901,-34.9067916667,-56.2033533333,"Montevideo","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC","nicof47","intermedio",60
"7998",98368683,"2021-10-14",5070854,-34.7713458766,-54.5601593703,"Maldonado","Xolmis irupero","Aves","Tyrannidae",19,17,"LC","LC","elisamorelli","intermedio",91
"7999",98368907,"2021-10-14",5070854,-34.7713458766,-54.5601593703,"Maldonado","Pyrocephalus rubinus","Aves","Tyrannidae",19,13,"LC","LC","elisamorelli","intermedio",91
"8000",98369202,"2021-10-14",5070854,-34.7713458766,-54.5601593703,"Maldonado","Tyrannus savana","Aves","Tyrannidae",19,38,"LC","LC","elisamorelli","intermedio",91
"8001",98372062,"2021-10-16",2079928,-34.762110124,-54.5414734259,"Rocha","Conepatus chinga","Mammalia","Mephitidae",19,57,"LC","NT","rpereirag","intermedio",26
"8002",98378109,"2021-10-14",5070854,-34.7713458766,-54.5601593703,"Maldonado","Poospiza nigrorufa","Aves","Thraupidae",19,13,"LC","LC","elisamorelli","intermedio",91
"8003",98378738,"2021-10-14",5070854,-34.7713458766,-54.5601593703,"Maldonado","Milvago chimango","Aves","Falconidae",19,37,"LC","LC","elisamorelli","intermedio",91
"8004",98379628,"2021-10-14",5070854,-34.7713458766,-54.5601593703,"Maldonado","Salvator merianae","Reptilia","Teiidae",19,140,"LC","LC","elisamorelli","intermedio",91
"8005",98380083,"2021-10-14",5070854,-34.7713458766,-54.5601593703,"Maldonado","Salvator merianae","Reptilia","Teiidae",19,140,"LC","LC","elisamorelli","intermedio",91
"8006",98382090,"2021-10-14",4136949,-34.6466320441,-54.5167799684,"Rocha","Teius oculatus","Reptilia","Teiidae",19,12,"NE","LC","cristian999","principiante",361
"8007",98412944,"2021-10-16",1439323,-34.7615543347,-56.4301846601,"San José","Limosa haemastica","Aves","Scolopacidae",10,34,"LC","LC","gmmv80","experimentado",10
"8008",98426121,"2019-04-07",1439323,-32.5211067054,-54.5270133886,"Cerro Largo","Chloroceryle americana","Aves","Alcedinidae",19,18,"LC","LC","gmmv80","experimentado",10
"8009",98448889,"2021-10-14",5070854,-34.7713458766,-54.5601593703,"Maldonado","Rhea americana","Aves","Rheidae",19,140,"NT","LC","elisamorelli","intermedio",91
"8010",98473173,"2021-10-13",5070854,-34.7713458766,-54.5601593703,"Maldonado","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC","elisamorelli","intermedio",91
"8011",98473523,"2021-10-14",5070854,-34.7713458766,-54.5601593703,"Maldonado","Cariama cristata","Aves","Cariamidae",19,70,"LC","LC","elisamorelli","intermedio",91
"8012",98503002,"2021-10-02",2214433,-32.2628224415,-58.0519147217,"Paysandú","Axis axis","Mammalia","Cervidae",13,140,"LC","LC","diego-flores-luna","principiante",502
"8013",98507759,"2021-10-16",5070922,-34.7498407784,-55.1833801679,"Maldonado","Odontophrynus americanus","Amphibia","Odontophrynidae",19,5.1,"LC","LC","aleliaballone","principiante",298
"8014",98511888,"2021-10-06",1439323,-31.2729965099,-57.0715266773,"Salto","Ozotoceros bezoarticus arerunguaensis",NA,NA,NA,NA,NA,NA,"gmmv80","experimentado",10
"8015",98529142,"2021-10-17",4419641,-34.3244507164,-53.8054171019,"Rocha","Rupornis magnirostris","Aves","Accipitridae",19,38,"LC","LC","mauro_rios1","intermedio",93
"8016",98536516,"2021-10-17",4919440,-34.9098229,-54.8722624,"Maldonado","Phimosus infuscatus","Aves","Threskiornithidae",19,40,"LC","LC","bautista2","principiante",253
"8017",98546181,"2021-02-02",1439323,-32.1082207,-55.7708578,"Tacuarembó","Sus scrofa","Mammalia","Suidae",19,177,"LC","LC","gmmv80","experimentado",10
"8018",98602695,"2021-10-18",5003047,-31.3509544043,-57.9822714999,"Salto","Setopagis parvula","Aves","Caprimulgidae",19,20,"LC","LC","javierpiquillen","intermedio",32
"8019",98613316,"2021-10-18",5130842,-34.4613115086,-57.8402238571,"Colonia","Amphisbaena darwinii","Reptilia","Amphisbaenidae",13,28,"NE","LC","luisbasanta","principiante",140
"8020",98621863,"2020-10-11",1108524,-34.4736641142,-57.8493777663,"Colonia","Nycticryphes semicollaris","Aves","Rostratulidae",19,19,"LC","LC","yancpos","principiante",492
"8021",98643968,"2021-09-12",5135436,-33.6758950763,-54.2132157286,"Rocha","Rauenia bonariensis","Aves","Thraupidae",19,17,"LC","LC","clarasegovia","principiante",177
"8022",98645413,"2021-08-20",5135436,-33.60937166,-54.3285666667,"Lavalleja","Philodryas aestiva","Reptilia","Colubridae",19,100,"NE","LC","clarasegovia","principiante",177
"8023",98645810,"2021-07-11",5135436,-33.606697012,-54.3255006503,"Lavalleja","Polioptila dumicola","Aves","Polioptilidae",19,11,"LC","LC","clarasegovia","principiante",177
"8024",98645844,"2021-10-18",1467469,-34.8762083333,-56.0209833333,"Canelones","Otaria byronia","Mammalia","Otariidae",5,210,"LC","LC","santiagomailhos","experimentado",1
"8025",98647246,"2021-02-09",5135436,-33.7508666531,-53.3837044159,"Rocha","Rhinella dorbignyi","Amphibia","Bufonidae",10,7,"LC","LC","clarasegovia","principiante",177
"8026",98648693,"2021-07-16",5135436,-33.6759008907,-54.2131609393,"Rocha","Pitangus sulphuratus","Aves","Tyrannidae",19,22,"LC","LC","clarasegovia","principiante",177
"8027",98648881,"2021-07-11",5135436,-33.6073661306,-54.3285214577,"Lavalleja","Paroaria coronata","Aves","Thraupidae",19,17,"LC","LC","clarasegovia","principiante",177
"8028",98654640,"2021-10-16",1439323,-34.7888953609,-56.5575162055,"San José","Calidris canutus","Aves","Scolopacidae",8,23,"NT","EN","gmmv80","experimentado",10
"8029",98654786,"2021-10-17",4413147,-31.3399010515,-55.0050104409,"Rivera","Pseudis minuta","Amphibia","Hylidae",19,5,"LC","LC","adriana_machado","intermedio",39
"8030",98664371,"2021-10-18",2513727,-34.749279,-56.5349476,"San José","Liolaemus wiegmannii","Reptilia","Liolaemidae",7,6,"LC","VU","diego_caballero","experimentado",7
"8031",98693244,"2021-10-17",2513727,-34.7488791,-56.535311,"San José","Cercosaura schreibersii","Reptilia","Gymnophthalmidae",19,5,"LC","LC","diego_caballero","experimentado",7
"8032",98763753,"2021-10-19",5068710,-34.7654249563,-55.1560030505,"Maldonado","Mazama gouazoubira","Mammalia","Cervidae",19,210,"LC","NT","mati_lomb","principiante",414
"8033",98780391,"2021-10-13",5139493,-34.33847105,-57.71325385,"Colonia","Sturnus vulgaris","Aves","Sturnidae",19,20,"LC","NE","pelotin21","principiante",415
"8034",98782667,"2021-10-11",5070854,-34.8333798085,-55.2147176117,"Maldonado","Donacospiza albifrons","Aves","Thraupidae",19,14,"LC","LC","elisamorelli","intermedio",91
"8035",98806334,"2021-10-20",1318865,-34.462797,-57.82784,"Colonia","Didelphis albiventris","Mammalia","Didelphidae",19,90,"LC","LC","rafatosi","intermedio",19
"8036",98842353,"2021-10-20",1439323,-34.8461065047,-54.632483016,"Maldonado","Charadrius semipalmatus","Aves","Charadriidae",5,15,"LC","LC","gmmv80","experimentado",10
"8037",98844673,"2021-10-20",1439323,-34.84531955,-54.6320149705,"Maldonado","Calidris fuscicollis","Aves","Scolopacidae",19,16,"LC","LC","gmmv80","experimentado",10
"8038",98847949,"2021-10-20",1439323,-34.8440516017,-54.6320149705,"Maldonado","Haematopus palliatus","Aves","Haematopodidae",8,35,"LC","LC","gmmv80","experimentado",10
"8039",98849840,"2021-10-13",5139493,-34.332355,-57.7027583333,"Colonia","Hirundo rustica","Aves","Hirundinidae",19,16,"LC","LC","pelotin21","principiante",415
"8040",98918772,"2021-10-21",4413147,-31.3485337847,-55.0189039484,"Rivera","Philodryas patagoniensis","Reptilia","Colubridae",19,150,"LC","LC","adriana_machado","intermedio",39
"8041",98922357,"2021-10-16",2464680,-34.5610907452,-54.8258720711,"Maldonado","Mazama gouazoubira","Mammalia","Cervidae",19,210,"LC","NT","belenchaine","intermedio",97
"8042",98922660,"2021-10-19",2464680,-34.8223113381,-55.3157316148,"Maldonado","Arctocephalus australis","Mammalia","Otariidae",7,150,"LC","LC","belenchaine","intermedio",97
