"","id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","frequencia","distribucion","distribucion_2","Habito1","Hab1_freq","Habito2","Hab2_freq","status_global"
"3619",111668624,"2022-04-12","msilvera","experimentado",2,-33.7767665166,-53.4114893316,"Rocha","Magnoliopsida","Asteraceae","Senecio pulcher",7,4,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3620",111668625,"2022-04-12","msilvera","experimentado",2,-33.777685057,-53.4109314321,"Rocha","Magnoliopsida","Asteraceae","Noticastrum malmei",5,1,"Baja","Subarbusto",509,"Perenne",3810,"NE"
"3621",111668642,"2022-04-13","msilvera","experimentado",2,-33.7773194256,-53.4113069414,"Rocha","Magnoliopsida","Asteraceae","Aspilia montevidensis",74,12,"Media","Hierba",2782,"Perenne",3810,"NE"
"3622",111701143,"2022-04-16","paulabaqueanos","intermedio",38,-34.6728281,-55.29898181,"Maldonado","Magnoliopsida","Asteraceae","Lessingianthus plantaginodes",18,1,"Baja","Subarbusto",509,"Perenne",3810,"NE"
"3623",111701149,"2022-04-16","leila155","intermedio",75,-34.77069075,-55.6035646111,"Canelones","Magnoliopsida","Fabaceae","Acacia longifolia",52,5,"Baja","Arbol",314,"Perenne",3810,"LC"
"3624",111718170,"2022-04-14","elena_26","intermedio",16,-34.8492804413,-55.1185265556,"Maldonado","Magnoliopsida","Fabaceae","Erythrina crista-galli",64,10,"Media","Arbol",314,"Perenne",3810,"LC"
"3625",111719076,"2022-04-14","elena_26","intermedio",16,-34.8506586413,-55.12202885,"Maldonado","Magnoliopsida","Asteraceae","Bidens laevis",13,0,"NE","Hierba",2782,"Perenne",3810,"NE"
"3626",111720095,"2022-04-14","elena_26","intermedio",16,-34.8523191092,-55.1207732409,"Maldonado","Magnoliopsida","Asteraceae","Baccharis notosergila",21,9,"Media","Arbusto",912,"Perenne",3810,"NE"
"3627",111721129,"2022-04-16","nachodav","principiante",200,-34.6028996196,-55.2992972211,"Maldonado","Magnoliopsida","Solanaceae","Solanum pseudocapsicum",20,9,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3628",111721275,"2022-04-14","elena_26","intermedio",16,-34.8550872148,-55.1182191074,"Maldonado","Magnoliopsida","Asteraceae","Chrysolaena flexuosa",40,13,"Media","Hierba",2782,"Perenne",3810,"NE"
"3629",111769807,"2022-04-16","leila155","intermedio",75,-34.7735960833,-55.5939756944,"Canelones","Magnoliopsida","Cactaceae","Cereus hildmannianus",41,0,"NE","Arbol",314,"Perenne",3810,"LC"
"3630",111799304,"2022-04-16","alforrulo","intermedio",39,-34.246786541,-55.1094045566,"Lavalleja","Magnoliopsida","Cactaceae","Parodia ottonis",39,19,"Alta","Hierba",2782,"Perenne",3810,"VU"
"3631",111820561,"2022-04-17","oscar543","intermedio",25,-34.68338775,-56.3144569167,"Canelones","Magnoliopsida","Asteraceae","Baccharis spicata",34,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3632",111823822,"2022-04-17","cameronr","intermedio",50,-34.45806319,-55.63536855,"Canelones","Magnoliopsida","Asteraceae","Tagetes minuta",7,4,"Baja","Hierba",2782,"Anual",766,"NE"
"3633",111825218,"2022-04-17","andresferz","intermedio",55,-34.889555,-54.785545,"Maldonado","Magnoliopsida","Asteraceae","Baccharis gnaphalioides",5,5,"Baja","Subarbusto",509,"Perenne",3810,"NE"
"3634",111826091,"2022-04-17","andresferz","intermedio",55,-34.8897166667,-54.7859083333,"Maldonado","Magnoliopsida","Asteraceae","Baccharis dracunculifolia",46,12,"Media","Arbusto",912,"Perenne",3810,"NE"
"3635",111829317,"2022-04-17","gmmv80","experimentado",10,-34.44555197,-56.3643478485,"Canelones","Magnoliopsida","Solanaceae","Solanum sisymbriifolium",79,2,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3636",111831306,"2022-04-17","gmmv80","experimentado",10,-34.4460363794,-56.3642674241,"Canelones","Magnoliopsida","Asteraceae","Baccharis spicata",34,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3637",111841635,"2022-04-16","leila155","intermedio",75,-34.7705838333,-55.6035926389,"Canelones","Magnoliopsida","Asteraceae","Senecio crassiflorus",80,6,"Media","Hierba",2782,"Perenne",3810,"NE"
"3638",111845881,"2022-04-17","gmmv80","experimentado",10,-34.4433820469,-56.3651552772,"Canelones","Magnoliopsida","Asteraceae","Gymnocoronis spilanthoides",8,13,"Media","Hierba",2782,"Perenne",3810,"NE"
"3639",111890434,"2022-04-16","rafatosi","intermedio",19,-34.8403888428,-54.6704460231,"Maldonado","Magnoliopsida","Cactaceae","Opuntia arechavaletae",39,2,"Baja","Arbusto",912,"Perenne",3810,"LC"
"3640",111920752,"2022-04-18","martzz","intermedio",17,-34.421531,-53.855122,"Rocha","Magnoliopsida","Asteraceae","Acanthospermum australe",7,14,"Media","Hierba",2782,"Anual",766,"NE"
"3641",111937303,"2022-04-18","martzz","intermedio",17,-34.419625,-53.8568209722,"Rocha","Magnoliopsida","Asteraceae","Lucilia nitens",6,13,"Media","Hierba",2782,"Perenne",3810,"NE"
"3642",111961707,"2022-04-05","rufoiibce","principiante",374,-34.4844927668,-57.902522767,"Colonia","Magnoliopsida","Fabaceae","Poecilanthe parviflora",3,7,"Media","Arbusto",912,"Perenne",3810,"DD"
"3643",111977738,"2022-04-18","leila155","intermedio",75,-34.7841722222,-56.3425758056,"Montevideo","Magnoliopsida","Asteraceae","Senecio madagascariensis",80,5,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3644",111986720,"2022-04-18","leila155","intermedio",75,-34.7855745154,-56.3440201194,"Montevideo","Magnoliopsida","Fabaceae","Erythrina crista-galli",64,10,"Media","Arbol",314,"Perenne",3810,"LC"
"3645",111986721,"2022-04-18","leila155","intermedio",75,-34.7850616667,-56.3441361944,"Montevideo","Magnoliopsida","Fabaceae","Erythrina crista-galli",64,10,"Media","Arbol",314,"Perenne",3810,"LC"
"3646",111994836,"2022-04-18","martzz","intermedio",17,-34.418947,-53.857078,"Rocha","Magnoliopsida","Asteraceae","Trichocline cisplatina",2,1,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3647",111995380,"2022-04-18","leila155","intermedio",75,-34.7839891389,-56.3422054444,"Montevideo","Magnoliopsida","Fabaceae","Vachellia caven",65,14,"Media","Arbusto",912,"Perenne",3810,"LC"
"3648",111995381,"2022-04-18","leila155","intermedio",75,-34.7839825833,-56.3422138611,"Montevideo","Magnoliopsida","Fabaceae","Vachellia caven",65,14,"Media","Arbusto",912,"Perenne",3810,"LC"
"3649",111998658,"2022-04-18","martzz","intermedio",17,-34.4198379722,-53.856914,"Rocha","Magnoliopsida","Asteraceae","Chromolaena hirsuta",52,12,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3650",111998682,"2022-04-18","martzz","intermedio",17,-34.4173899722,-53.856673,"Rocha","Magnoliopsida","Asteraceae","Sommerfeltia spinulosa",21,5,"Baja","Arbusto",912,"Perenne",3810,"NE"
"3651",112005935,"2022-04-18","mathiasiglesias","intermedio",46,-32.530153903,-54.135832563,"Cerro Largo","Magnoliopsida","Asteraceae","Vernonanthura nudiflora",17,8,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3652",112064252,"2022-04-19","santiagomailhos","experimentado",1,-32.515590338,-58.0460527569,"Río Negro","Magnoliopsida","Asteraceae","Baccharis spicata",34,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3653",112109538,"2022-04-19","elena_26","intermedio",16,-34.9067802222,-54.9566421389,"Maldonado","Magnoliopsida","Solanaceae","Nicotiana glauca",15,3,"Baja","Arbusto",912,"Perenne",3810,"NE"
"3654",112110063,"2022-04-19","elena_26","intermedio",16,-34.8981056111,-54.9550666667,"Maldonado","Magnoliopsida","Asteraceae","Taraxacum officinale",27,2,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3655",112141238,"2022-04-20","patriciabidondo","intermedio",52,-34.8879183,-55.2278215997,"Maldonado","Magnoliopsida","Asteraceae","Baccharis spicata",34,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3656",112154697,"2022-04-20","oscar543","intermedio",25,-32.5580863889,-55.7911033611,"Tacuarembó","Magnoliopsida","Asteraceae","Stevia multiaristata",5,8,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3657",112181728,"2022-04-20","anaolcese","principiante",182,-34.31798618,-57.89493992,"Colonia","Magnoliopsida","Asteraceae","Baccharis spicata",34,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3658",112209187,"2022-04-11","martinserrano","experimentado",6,-32.9212133333,-54.4583466667,"Treinta y Tres","Magnoliopsida","Asteraceae","Elephantopus mollis",8,3,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3659",112209855,"2022-04-09","martinserrano","experimentado",6,-32.92252,-54.4611166667,"Treinta y Tres","Magnoliopsida","Fabaceae","Mimosa bifurca",4,1,"Baja","Arbusto",912,"Perenne",3810,"NE"
"3660",112296651,"2021-12-09","acosta91","experimentado",4,-32.2864707252,-53.6573714056,"Cerro Largo","Magnoliopsida","Fabaceae","Canavalia bonariensis",4,8,"Media","Liana",29,"Perenne",3810,"NE"
"3661",112325842,"2022-04-21","sgomez-barboza","intermedio",23,-32.3728893379,-57.605661191,"Paysandú","Magnoliopsida","Cactaceae","Opuntia monacantha",10,0,"NE","Arbusto",912,"Perenne",3810,"LC"
"3662",112333217,"2022-04-21","mirgom","intermedio",96,-34.351305,-54.4028033333,"Rocha","Magnoliopsida","Asteraceae","Baccharis aliena",23,12,"Media","Arbusto",912,"Perenne",3810,"NE"
"3663",112345809,"2022-04-21","mathiasiglesias","intermedio",46,-32.5282738174,-54.1331557184,"Cerro Largo","Magnoliopsida","Asteraceae","Calyptocarpus brasiliensis",7,0,"NE","NE",53,"NE",56,"NE"
"3664",112345965,"2022-04-21","mathiasiglesias","intermedio",46,-32.5282738174,-54.1331557184,"Cerro Largo","Magnoliopsida","Asteraceae","Elephantopus mollis",8,3,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3665",112348620,"2022-04-21","luisvescia","intermedio",3,-32.3661519544,-54.1885828972,"Cerro Largo","Magnoliopsida","Solanaceae","Solanum lycopersicum",4,0,"NE","NE",53,"NE",56,"NE"
"3666",112386862,"2022-04-19","lurtri","intermedio",29,-34.8849997027,-56.1125183478,"Montevideo","Magnoliopsida","Asteraceae","Senecio vulgaris",4,1,"Baja","Hierba",2782,"Anual",766,"NE"
"3667",112400645,"2022-04-22","martzz","intermedio",17,-34.63212,-54.1622279722,"Rocha","Magnoliopsida","Asteraceae","Baccharis breviseta",1,9,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3668",112436078,"2022-04-22","andresferz","intermedio",55,-34.8891666667,-54.7846716667,"Maldonado","Magnoliopsida","Solanaceae","Solanum mauritianum",40,6,"Media","Arbusto",912,"Perenne",3810,"NE"
"3669",112468434,"2022-04-17","pablo746","principiante",1300,-34.625175362,-55.675124824,"Canelones","Magnoliopsida","Asteraceae","Chrysolaena flexuosa",40,13,"Media","Hierba",2782,"Perenne",3810,"NE"
"3670",112558605,"2022-04-23","andresferz","intermedio",55,-34.88852,-54.7857866667,"Maldonado","Magnoliopsida","Asteraceae","Baccharis spicata",34,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3671",112592186,"2022-04-23","martzz","intermedio",17,-34.530616,-54.0505029722,"Rocha","Magnoliopsida","Asteraceae","Baccharis spicata",34,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3672",112592215,"2022-04-23","martzz","intermedio",17,-34.530605,-54.050502,"Rocha","Magnoliopsida","Asteraceae","Stevia satureiifolia",41,7,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3673",112592233,"2022-04-23","martzz","intermedio",17,-34.5306759722,-54.050426,"Rocha","Magnoliopsida","Asteraceae","Porophyllum linifolium",11,8,"Media","Hierba",2782,"Perenne",3810,"NE"
"3674",112592243,"2022-04-23","martzz","intermedio",17,-34.530821,-54.0501959722,"Rocha","Magnoliopsida","Asteraceae","Senecio madagascariensis",80,5,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3675",112592266,"2022-04-23","martzz","intermedio",17,-34.5311719722,-54.04997,"Rocha","Magnoliopsida","Asteraceae","Achyrocline saturejoides",23,13,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3676",112592282,"2022-04-23","martzz","intermedio",17,-34.5313149722,-54.0499009722,"Rocha","Magnoliopsida","Asteraceae","Sommerfeltia spinulosa",21,5,"Baja","Arbusto",912,"Perenne",3810,"NE"
"3677",112592311,"2022-04-23","martzz","intermedio",17,-34.531641,-54.049996,"Rocha","Magnoliopsida","Fabaceae","Acacia longifolia",52,5,"Baja","Arbol",314,"Perenne",3810,"LC"
"3678",112592344,"2022-04-23","martzz","intermedio",17,-34.532048,-54.0504669722,"Rocha","Magnoliopsida","Asteraceae","Erigeron blakei",1,13,"Media","Hierba",2782,"Anual",766,"NE"
"3679",112592462,"2022-04-23","martzz","intermedio",17,-34.5331759722,-54.051639,"Rocha","Magnoliopsida","Asteraceae","Baccharis gnaphalioides",5,5,"Baja","Subarbusto",509,"Perenne",3810,"NE"
"3680",112592497,"2022-04-23","martzz","intermedio",17,-34.5367269722,-54.0581689722,"Rocha","Magnoliopsida","Asteraceae","Baccharis linearifolia",10,11,"Media","Arbusto",912,"Perenne",3810,"NE"
"3681",112592573,"2022-04-23","martzz","intermedio",17,-34.537573,-54.059434,"Rocha","Magnoliopsida","Asteraceae","Xanthium strumarium",20,6,"Media","Hierba",2782,"Anual",766,"NE"
"3682",112611452,"2022-04-23","martzz","intermedio",17,-34.5381989722,-54.0636369722,"Rocha","Magnoliopsida","Asteraceae","Acanthostyles buniifolius",32,14,"Media","Arbusto",912,"Perenne",3810,"NE"
"3683",112611509,"2022-04-23","martzz","intermedio",17,-34.538223,-54.063881,"Rocha","Magnoliopsida","Solanaceae","Solanum mauritianum",40,6,"Media","Arbusto",912,"Perenne",3810,"NE"
"3684",112611632,"2022-04-23","martzz","intermedio",17,-34.5382359722,-54.063971,"Rocha","Magnoliopsida","Asteraceae","Baccharis spicata",34,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3685",112612175,"2022-04-23","martzz","intermedio",17,-34.5383139722,-54.063982,"Rocha","Magnoliopsida","Asteraceae","Aspilia montevidensis",74,12,"Media","Hierba",2782,"Perenne",3810,"NE"
"3686",112612340,"2022-04-23","martzz","intermedio",17,-34.544786,-54.0735409722,"Rocha","Magnoliopsida","Asteraceae","Austroeupatorium inulifolium",25,14,"Media","Arbusto",912,"Perenne",3810,"NE"
"3687",112612582,"2022-04-23","martzz","intermedio",17,-34.5481529722,-54.0786769722,"Rocha","Magnoliopsida","Asteraceae","Pterocaulon lorentzii",9,8,"Media","Hierba",2782,"Anual",766,"NE"
"3688",112612744,"2022-04-23","martzz","intermedio",17,-34.6327471,-54.1606765,"Rocha","Magnoliopsida","Asteraceae","Bidens aurea",11,0,"NE","Hierba",2782,"Perenne",3810,"NE"
"3689",112655405,"2022-04-24","adela2215","intermedio",85,-34.9017699965,-54.9634341896,"Maldonado","Magnoliopsida","Asteraceae","Taraxacum officinale",27,2,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3690",112684681,"2022-04-24","melu13","intermedio",84,-33.7623176389,-53.4048614444,"Rocha","Magnoliopsida","Fabaceae","Bauhinia forficata",17,4,"Baja","Arbol",314,"Perenne",3810,"LC"
"3691",112687690,"2022-04-24","melu13","intermedio",84,-33.762413,-53.4049758889,"Rocha","Magnoliopsida","Asteraceae","Bidens pilosa",27,6,"Media","Hierba",2782,"Anual",766,"NE"
"3692",112703677,"2022-04-19","andreameynet","principiante",145,-34.0383856742,-53.5606643558,"Rocha","Magnoliopsida","Asteraceae","Campuloclinium macrocephalum",39,16,"Media","Hierba",2782,"Perenne",3810,"NE"
"3693",112709445,"2022-04-24","santiagomailhos","experimentado",1,-32.5255545749,-58.0386566804,"Río Negro","Magnoliopsida","Asteraceae","Baccharis vulneraria",4,12,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3694",112740904,"2022-04-03","alfredoenviro","principiante",153,-34.0824199722,-55.474344,"Lavalleja","Magnoliopsida","Cactaceae","Parodia erinacea",153,0,"NE","Hierba",2782,"Perenne",3810,"LC"
"3695",112814355,"2022-04-24","elena_26","intermedio",16,-34.8622512778,-55.2577018611,"Maldonado","Magnoliopsida","Asteraceae","Hatschbachiella tweedieana",11,12,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3696",112814398,"2022-04-24","elena_26","intermedio",16,-34.8622512778,-55.2577018611,"Maldonado","Magnoliopsida","Asteraceae","Neja pinifolia",18,7,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3697",112818491,"2022-04-16","silviavazquez","principiante",278,-34.5883070352,-55.3238883801,"Maldonado","Magnoliopsida","Asteraceae","Santolina chamaecyparissus",1,0,"NE","NE",53,"NE",56,"NE"
"3698",112818726,"2022-04-24","silviavazquez","principiante",278,-34.569245,-55.3438383333,"Lavalleja","Magnoliopsida","Asteraceae","Neja pinifolia",18,7,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3699",112818844,"2022-04-24","silviavazquez","principiante",278,-34.569245,-55.3438383333,"Lavalleja","Magnoliopsida","Solanaceae","Solanum pseudocapsicum",20,9,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3700",112863085,"2022-04-24","sgomez-barboza","intermedio",23,-30.2609293,-57.5929166,"Artigas","Magnoliopsida","Fabaceae","Senna corymbosa",33,19,"Alta","Arbusto",912,"Perenne",3810,"LC"
"3701",112893507,"2022-04-25","andresferz","intermedio",55,-34.8900833333,-54.787,"Maldonado","Magnoliopsida","Cactaceae","Cereus hildmannianus",41,0,"NE","Arbol",314,"Perenne",3810,"LC"
"3702",113018447,"2022-04-26","mairasdel","principiante",297,-31.7626012765,-56.2315715226,"Tacuarembó","Magnoliopsida","Asteraceae","Sommerfeltia spinulosa",21,5,"Baja","Arbusto",912,"Perenne",3810,"NE"
"3703",113018527,"2022-04-26","mairasdel","principiante",297,-31.7437698289,-56.2527525737,"Tacuarembó","Magnoliopsida","Fabaceae","Galactia benthamiana",1,6,"Media","Hierba",2782,"Perenne",3810,"NE"
"3704",113034935,"2022-04-13","silvina_piastri_lombardo","principiante",470,-32.9344583333,-57.9775222222,"Río Negro","Magnoliopsida","Asteraceae","Eclipta megapotamica",2,0,"NE","Hierba",2782,"Perenne",3810,"NE"
"3705",113035502,"2022-04-25","andresferz","intermedio",55,-34.890105,-54.7869116667,"Maldonado","Magnoliopsida","Asteraceae","Baccharis vulneraria",4,12,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3706",113035587,"2022-04-25","andresferz","intermedio",55,-34.8902283333,-54.7867166667,"Maldonado","Magnoliopsida","Asteraceae","Senecio selloi",57,7,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3707",113110504,"2022-04-27","tianal","principiante",58,-33.2449033333,-58.0484416667,"Soriano","Magnoliopsida","Fabaceae","Senegalia bonariensis",23,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3708",113110723,"2022-04-27","tianal","principiante",58,-33.2454383333,-58.0485528333,"Soriano","Magnoliopsida","Asteraceae","Xanthium strumarium",20,6,"Media","Hierba",2782,"Anual",766,"NE"
"3709",113111005,"2022-04-22","yasminhc","intermedio",78,-34.7790731707,-55.2314448729,"Maldonado","Magnoliopsida","Asteraceae","Cirsium vulgare",54,8,"Media","Hierba",2782,"Anual",766,"NE"
"3710",113111247,"2022-04-27","tianal","principiante",58,-33.2454116667,-58.0482416667,"Soriano","Magnoliopsida","Asteraceae","Baccharis spicata",34,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3711",113111880,"2022-04-22","yasminhc","intermedio",78,-34.7790731707,-55.2314448729,"Maldonado","Magnoliopsida","Asteraceae","Pterocaulon angustifolium",11,1,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3712",113212926,"2022-04-20","mariaurioste","principiante",217,-34.1864283333,-55.3343166667,"Lavalleja","Magnoliopsida","Asteraceae","Berroa gnaphalioides",3,8,"Media","Hierba",2782,"Perenne",3810,"NE"
"3713",113215026,"2022-04-27","tianal","principiante",58,-33.2454044769,-58.0485302036,"Soriano","Magnoliopsida","Solanaceae","Solanum americanum",12,2,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3714",113217719,"2022-04-28","juanantonio31","principiante",163,-34.94485547,-55.93231419,"Canelones","Magnoliopsida","Solanaceae","Nicotiana glauca",15,3,"Baja","Arbusto",912,"Perenne",3810,"NE"
"3715",113217800,"2022-04-28","juanantonio31","principiante",163,-34.94485913,-55.93231601,"Canelones","Magnoliopsida","Solanaceae","Nicotiana glauca",15,3,"Baja","Arbusto",912,"Perenne",3810,"NE"
"3716",113262432,"2022-04-27","patriciabidondo","intermedio",52,-34.8883349997,-55.2277582997,"Maldonado","Magnoliopsida","Asteraceae","Pterocaulon angustifolium",11,1,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3717",113273529,"2022-04-28","elena_26","intermedio",16,-34.8732441843,-55.1403426379,"Maldonado","Magnoliopsida","Cactaceae","Cereus hildmannianus",41,0,"NE","Arbol",314,"Perenne",3810,"LC"
"3718",113273753,"2022-04-28","elena_26","intermedio",16,-34.8732441843,-55.1403426379,"Maldonado","Magnoliopsida","Cactaceae","Cereus hildmannianus",41,0,"NE","Arbol",314,"Perenne",3810,"LC"
"3719",113275171,"2022-04-28","elena_26","intermedio",16,-34.8732441843,-55.1403426379,"Maldonado","Magnoliopsida","Asteraceae","Senecio viravira",5,5,"Baja","Subarbusto",509,"Perenne",3810,"NE"
"3720",113288290,"2022-04-28","mirgom","intermedio",96,-34.35513,-54.406795,"Rocha","Magnoliopsida","Asteraceae","Baccharis dracunculifolia",46,12,"Media","Arbusto",912,"Perenne",3810,"NE"
"3721",113302655,"2022-04-23","gmmv80","experimentado",10,-30.9346461615,-55.6177282066,"Rivera","Magnoliopsida","Asteraceae","Calea clematidea",6,3,"Baja","Arbusto",912,"Perenne",3810,"NE"
"3722",113307280,"2022-04-22","yasminhc","intermedio",78,-34.7790731707,-55.2314448729,"Maldonado","Magnoliopsida","Asteraceae","Chromolaena hirsuta",52,12,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3723",113571252,"2022-04-29","melu13","intermedio",84,-33.6920432778,-53.4693908611,"Rocha","Magnoliopsida","Fabaceae","Sesbania virgata",10,11,"Media","Arbusto",912,"Perenne",3810,"LC"
"3724",113902261,"2022-04-30","andresferz","intermedio",55,-34.8882866667,-54.78597,"Maldonado","Magnoliopsida","Asteraceae","Senecio brasiliensis",36,6,"Media","Hierba",2782,"Perenne",3810,"NE"
"3725",113902518,"2022-04-30","andresferz","intermedio",55,-34.8904616667,-54.7868166667,"Maldonado","Magnoliopsida","Cactaceae","Opuntia arechavaletae",39,2,"Baja","Arbusto",912,"Perenne",3810,"LC"
"3726",113902739,"2022-04-30","andresferz","intermedio",55,-34.8905416667,-54.7875666667,"Maldonado","Magnoliopsida","Asteraceae","Chromolaena hirsuta",52,12,"Media","Subarbusto",509,"Perenne",3810,"NE"
"3727",113903822,"2022-04-30","andresferz","intermedio",55,-34.8896366667,-54.785045,"Maldonado","Magnoliopsida","Fabaceae","Acacia longifolia",52,5,"Baja","Arbol",314,"Perenne",3810,"LC"
"3728",113948298,"2022-04-28","adela2215","intermedio",85,-34.8732441843,-55.1403426379,"Maldonado","Magnoliopsida","Cactaceae","Cereus hildmannianus",41,0,"NE","Arbol",314,"Perenne",3810,"LC"
"3729",113949201,"2022-04-28","adela2215","intermedio",85,-34.8732441843,-55.1403426379,"Maldonado","Magnoliopsida","Solanaceae","Petunia axillaris",51,9,"Media","Hierba",2782,"Anual",766,"NE"
"3730",113951051,"2022-04-28","adela2215","intermedio",85,-34.8732441843,-55.1403426379,"Maldonado","Magnoliopsida","Cactaceae","Opuntia arechavaletae",39,2,"Baja","Arbusto",912,"Perenne",3810,"LC"
"3731",113973848,"2022-04-30","martzz","intermedio",17,-34.634509,-54.157187,"Rocha","Magnoliopsida","Asteraceae","Bidens subalternans",4,0,"NE","Hierba",2782,"Anual",766,"NE"
"3732",114045295,"2022-04-22","gmmv80","experimentado",10,-30.9359195068,-55.6151326545,"Rivera","Magnoliopsida","Asteraceae","Baccharis coridifolia",25,13,"Media","Arbusto",912,"Perenne",3810,"NE"
"3733",114076586,"2022-04-30","leila155","intermedio",75,-34.7762933721,-56.3301999814,"Montevideo","Magnoliopsida","Fabaceae","Erythrina crista-galli",64,10,"Media","Arbol",314,"Perenne",3810,"LC"
"3734",114076589,"2022-04-30","leila155","intermedio",75,-34.7768498056,-56.3410994167,"Montevideo","Magnoliopsida","Fabaceae","Erythrina crista-galli",64,10,"Media","Arbol",314,"Perenne",3810,"LC"
"3735",114297344,"2022-04-30","elena_26","intermedio",16,-34.8380927778,-55.3069496111,"Maldonado","Magnoliopsida","Asteraceae","Ambrosia tenuifolia",14,10,"Media","Hierba",2782,"Perenne",3810,"NE"
"3736",114302657,"2022-04-30","elena_26","intermedio",16,-34.8408813333,-55.3036079167,"Maldonado","Magnoliopsida","Fabaceae","Leptospron adenanthum",2,7,"Media","Enredadera",47,"Perenne",3810,"NE"
"3737",114340788,"2022-05-01","martzz","intermedio",17,-34.63148,-54.1588769722,"Rocha","Magnoliopsida","Asteraceae","Euryops chrysanthemoides",1,0,"NE","NE",53,"NE",56,"NE"
"3738",114376779,"2022-05-01","andresferz","intermedio",55,-34.8885833333,-54.785855,"Maldonado","Magnoliopsida","Asteraceae","Baccharis articulata",36,14,"Media","Arbusto",912,"Perenne",3810,"NE"
"3739",114383638,"2022-05-01","santiagomailhos","experimentado",1,-32.52902,-58.0382916667,"Río Negro","Magnoliopsida","Solanaceae","Solanum americanum",12,2,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3740",114386491,"2022-05-01","andresferz","intermedio",55,-34.889725,-54.78413,"Maldonado","Magnoliopsida","Asteraceae","Senecio crassiflorus",80,6,"Media","Hierba",2782,"Perenne",3810,"NE"
"3741",114412752,"2022-05-01","tianal","principiante",58,-33.23877,-58.0412445,"Río Negro","Magnoliopsida","Fabaceae","Enterolobium contortisiliquum",8,5,"Baja","Arbol",314,"Perenne",3810,"LC"
"3742",114415093,"2016-11-21","andresferz","intermedio",55,-34.7752259326,-55.405360419,"Canelones","Magnoliopsida","Asteraceae","Raulinoreitzia tremula",1,4,"Baja","Arbusto",912,"Perenne",3810,"NE"
"3743",114420435,"2022-04-29","martinserrano","experimentado",6,-34.7103053983,-55.199833411,"Maldonado","Magnoliopsida","Cactaceae","Parodia scopa",60,5,"Baja","Hierba",2782,"Perenne",3810,"VU"
"3744",114421153,"2022-04-29","martinserrano","experimentado",6,-34.7093416667,-55.1994833333,"Maldonado","Magnoliopsida","Cactaceae","Parodia erinacea",153,0,"NE","Hierba",2782,"Perenne",3810,"LC"
"3745",114549120,"2022-05-01","nicof47","intermedio",63,-33.954005,-53.5423783333,"Rocha","Magnoliopsida","Asteraceae","Lucilia acutifolia",14,12,"Media","Hierba",2782,"Perenne",3810,"NE"
"3746",114645570,"2022-05-01","tianal","principiante",58,-33.2379134595,-58.0480273825,"Río Negro","Magnoliopsida","Asteraceae","Solidago chilensis",42,3,"Baja","Hierba",2782,"Perenne",3810,"NE"
"3747",114674540,"2022-05-01","martinruiz93","intermedio",115,-34.7884906837,-55.5541082472,"Canelones","Magnoliopsida","Asteraceae","Senecio crassiflorus",80,6,"Media","Hierba",2782,"Perenne",3810,"NE"
"3748",114792164,"2022-04-30","elias2633","principiante",82,-34.135454,-53.692016,"Rocha","Magnoliopsida","Solanaceae","Solanum mauritianum",40,6,"Media","Arbusto",912,"Perenne",3810,"NE"
