"","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name"
"239","research","Rocha","Calamodontophis paucidens","Animalia","Chordata","Reptilia","Squamata","Colubridae","Calamodontophis"
"240","research","Maldonado","Elaenia sordida","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia"
"241","research","Rocha","Scinax squalirostris","Animalia","Chordata","Amphibia","Anura","Hylidae","Scinax"
"242","research","San José","Agelasticus thilius","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelasticus"
"243","research","Montevideo","Carduelis carduelis","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Carduelis"
"244","research","Montevideo","Thraupis sayaca","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Thraupis"
"245","research","Montevideo","Vireo chivi","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo"
"246","research","San José","Charadrius modestus","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius"
"247","research","Florida","Anumbius annumbi","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Anumbius"
"248","research","Florida","Piranga flava","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga"
"249","research","Colonia","Sporophila caerulescens","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila"
"250","research","Rocha","Columbina picui","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columbina"
"251","research","Montevideo","Thalasseus sandvicensis","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus"
"252","research","Montevideo","Thalasseus maximus","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus"
"253","research","San José","Hirundo rustica","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Hirundo"
"254","research","Montevideo","Elanus leucurus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Elanus"
"255","research","Florida","Leptodactylus latinasus","Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Leptodactylus"
"256","research","Canelones","Donacospiza albifrons","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Donacospiza"
"257","research","San José","Myiophobus fasciatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiophobus"
"258","research","Montevideo","Leptotila verreauxi","Animalia","Chordata","Aves","Columbiformes","Columbidae","Leptotila"
"259","research","Montevideo","Cairina moschata","Animalia","Chordata","Aves","Anseriformes","Anatidae","Cairina"
"260","research","Montevideo","Anas georgica","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas"
"261","research","Montevideo","Polioptila dumicola","Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila"
"262","research","San José","Lessonia rufa","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Lessonia"
"263","research","Rocha","Caretta caretta","Animalia","Chordata","Reptilia","Testudines","Cheloniidae","Caretta"
"264","research","San José","Phacellodomus striaticollis","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Phacellodomus"
"265","research","San José","Serpophaga subcristata","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Serpophaga"
"266","research","Maldonado","Knipolegus cyanirostris","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Knipolegus"
"267","research","Montevideo","Mimus triurus","Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus"
"268","research","Rocha","Mazama gouazoubira","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Mazama"
"269","research","Rocha","Rostrhamus sociabilis","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Rostrhamus"
"270","research","Montevideo","Leptotila rufaxilla","Animalia","Chordata","Aves","Columbiformes","Columbidae","Leptotila"
"271","research","Cerro Largo","Chironius gouveai","Animalia","Chordata","Reptilia","Squamata","Colubridae","Chironius"
"272","research","Soriano","Asio flammeus","Animalia","Chordata","Aves","Strigiformes","Strigidae","Asio"
"273","research","Maldonado","Phyllomedusa iheringii","Animalia","Chordata","Amphibia","Anura","Phyllomedusidae","Phyllomedusa"
"274","research","Colonia","Certhiaxis cinnamomeus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Certhiaxis"
"275","research","Colonia","Cyclarhis gujanensis","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Cyclarhis"
"276","research","Colonia","Limnoctites sulphuriferus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Limnoctites"
"277","research","Colonia","Pseudocolopteryx flaviventris","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pseudocolopteryx"
"278","research","Colonia","Serpophaga nigricans","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Serpophaga"
"279","research","Rocha","Eudyptes chrysolophus","Animalia","Chordata","Aves","Sphenisciformes","Spheniscidae","Eudyptes"
"280","research","Rocha","Calidris alba","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris"
"281","research","Rivera","Limnomedusa macroglossa","Animalia","Chordata","Amphibia","Anura","Alsodidae","Limnomedusa"
"282","research","Rivera","Tropidurus torquatus","Animalia","Chordata","Reptilia","Squamata","Tropiduridae","Tropidurus"
"283","research","Rocha","Lontra longicaudis","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lontra"
"284","research","Maldonado","Galictis cuja","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Galictis"
"285","research","Montevideo","Camptostoma obsoletum","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Camptostoma"
"286","research","Rocha","Circus cinereus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus"
"287","research","Colonia","Dryobates mixtus","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates"
"288","research","Salto","Ozotoceros bezoarticus","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Ozotoceros"
"289","research","Rocha","Pontoporia blainvillei","Animalia","Chordata","Mammalia","Artiodactyla","Pontoporiidae","Pontoporia"
"290","research","Rocha","Liolaemus occipitalis","Animalia","Chordata","Reptilia","Squamata","Liolaemidae","Liolaemus"
"291","research","Río Negro","Scinax nasicus","Animalia","Chordata","Amphibia","Anura","Hylidae","Scinax"
"292","research","Rocha","Sternula superciliaris","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula"
"293","research","Montevideo","Tarentola mauritanica","Animalia","Chordata","Reptilia","Squamata","Phyllodactylidae","Tarentola"
"294","research","Montevideo","Basileuterus culicivorus","Animalia","Chordata","Aves","Passeriformes","Parulidae","Basileuterus"
"295","research","Cerro Largo","Cuniculus paca","Animalia","Chordata","Mammalia","Rodentia","Cuniculidae","Cuniculus"
"296","research","","Tamandua tetradactyla","Animalia","Chordata","Mammalia","Pilosa","Myrmecophagidae","Tamandua"
"297","research","Maldonado","Gubernetes yetapa","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Gubernetes"
"298","research","Florida","Knipolegus lophotes","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Knipolegus"
"299","research","Flores","Buteo swainsoni","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo"
"300","research","Paysandú","Empidonomus aurantioatrocristatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonomus"
"301","research","Paysandú","Pseudoseisura lophotes","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Pseudoseisura"
"302","research","Río Negro","Cranioleuca pyrrhophia","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Cranioleuca"
"303","research","Paysandú","Sporophila cinnamomea","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila"
"304","research","Maldonado","Cinclodes fuscus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Cinclodes"
"305","research","Maldonado","Haematopus ater","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus"
"306","research","Cerro Largo","Dendropsophus minutus","Animalia","Chordata","Amphibia","Anura","Hylidae","Dendropsophus"
"307","research","Cerro Largo","Erythrolamprus jaegeri","Animalia","Chordata","Reptilia","Squamata","Colubridae","Erythrolamprus"
"308","research","Tacuarembó","Heliomaster furcifer","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Heliomaster"
"309","research","Treinta y Tres","Gnorimopsar chopi","Animalia","Chordata","Aves","Passeriformes","Icteridae","Gnorimopsar"
"310","research","Rocha","Sterna hirundo","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna"
"311","research","Cerro Largo","Lithobates catesbeianus","Animalia","Chordata","Amphibia","Anura","Ranidae","Lithobates"
"312","research","Salto","Sturnira lilium","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Sturnira"
"313","research","Salto","Tantilla melanocephala","Animalia","Chordata","Reptilia","Squamata","Colubridae","Tantilla"
"314","research","Montevideo","Hemidactylus mabouia","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Hemidactylus"
"315","research","Paysandú","Polystictus pectoralis","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Polystictus"
"316","research","Salto","Leistes defilippii","Animalia","Chordata","Aves","Passeriformes","Icteridae","Leistes"
"317","research","Rocha","Sporophila palustris","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila"
"318","research","Maldonado","Ophiodes vertebralis","Animalia","Chordata","Reptilia","Squamata","Diploglossidae","Ophiodes"
"319","research","Maldonado","Tachybaptus dominicus","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Tachybaptus"
"320","research","Florida","Falco peregrinus","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco"
"321","research","Paysandú","Sporophila ruficollis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila"
"322","research","Treinta y Tres","Amblyramphus holosericeus","Animalia","Chordata","Aves","Passeriformes","Icteridae","Amblyramphus"
"323","research","Rocha","Puffinus puffinus","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Puffinus"
"324","research","Tacuarembó","Homonota uruguayensis","Animalia","Chordata","Reptilia","Squamata","Phyllodactylidae","Homonota"
"325","research","Maldonado","Anthus hellmayri","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus"
"326","research","Rocha","Calidris canutus","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris"
"327","research","Florida","Setopagis parvula","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Setopagis"
"328","research","Paysandú","Erythrolamprus semiaureus","Animalia","Chordata","Reptilia","Squamata","Colubridae","Erythrolamprus"
"329","research","San José","Pandion haliaetus","Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion"
"330","research","Soriano","Lasiurus blossevillii","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Lasiurus"
"331","research","Soriano","Lasiurus ega","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Lasiurus"
"332","research","Rivera","Nasua nasua","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Nasua"
"333","research","Florida","Oreopholus ruficollis","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Oreopholus"
"334","research","Artigas","Cistothorus platensis","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Cistothorus"
"335","research","Maldonado","Paraphimophis rusticus","Animalia","Chordata","Reptilia","Squamata","Colubridae","Paraphimophis"
"336","research","Rocha","Spatula platalea","Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula"
"337","research","Paysandú","Myiothlypis leucoblephara","Animalia","Chordata","Aves","Passeriformes","Parulidae","Myiothlypis"
"338","research","Paysandú","Syndactyla rufosuperciliata","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Syndactyla"
"339","research","Paysandú","Microspingus cabanisi","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Microspingus"
"340","research","Paysandú","Cyanoloxia glaucocaerulea","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Cyanoloxia"
"341","research","Paysandú","Euscarthmus meloryphus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Euscarthmus"
"342","research","Rocha","Milvago chimachima","Animalia","Chordata","Aves","Falconiformes","Falconidae","Milvago"
"343","research","Paysandú","Geranospiza caerulescens","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Geranospiza"
"344","research","Paysandú","Dipsas turgida","Animalia","Chordata","Reptilia","Squamata","Colubridae","Dipsas"
"345","research","Maldonado","Turdus albicollis","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus"
"346","research","Rocha","Coccycua cinerea","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Coccycua"
"347","research","Montevideo","Melopsittacus undulatus","Animalia","Chordata","Aves","Psittaciformes","Psittaculidae","Melopsittacus"
"348","research","Maldonado","Mus musculus","Animalia","Chordata","Mammalia","Rodentia","Muridae","Mus"
"349","research","Cerro Largo","Mackenziaena leachii","Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","Mackenziaena"
"350","research","Cerro Largo","Saltator similis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator"
"351","research","Salto","Euphractus sexcinctus","Animalia","Chordata","Mammalia","Cingulata","Chlamyphoridae","Euphractus"
"352","research","Maldonado","Anthus correndera","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus"
"353","research","Maldonado","Thalassarche chlororhynchos","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Thalassarche"
"354","research","Florida","Tachuris rubrigastra","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tachuris"
"355","research","Maldonado","Pseudoleistes guirahuro","Animalia","Chordata","Aves","Passeriformes","Icteridae","Pseudoleistes"
"356","research","Tacuarembó","Cercosaura schreibersii","Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","Cercosaura"
"357","research","Paysandú","Picumnus cirratus","Animalia","Chordata","Aves","Piciformes","Picidae","Picumnus"
"358","research","Lavalleja","Synallaxis spixi","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Synallaxis"
"359","research","Maldonado","Elaenia albiceps","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia"
"360","research","Artigas","Alopochelidon fucata","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Alopochelidon"
"361","research","Flores","Leptasthenura platensis","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Leptasthenura"
"362","research","Flores","Histiotus montanus","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Histiotus"
"363","research","Florida","Schoeniophylax phryganophilus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Schoeniophylax"
"364","research","Cerro Largo","Glaucidium brasilianum","Animalia","Chordata","Aves","Strigiformes","Strigidae","Glaucidium"
"365","research","Cerro Largo","Pyrrhura frontalis","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Pyrrhura"
"366","research","Cerro Largo","Empidonomus varius","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonomus"
"367","research","Rocha","Diomedea epomophora","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Diomedea"
"368","research","Rocha","Physeter macrocephalus","Animalia","Chordata","Mammalia","Artiodactyla","Physeteridae","Physeter"
"369","research","Rocha","Psomophis obtusus","Animalia","Chordata","Reptilia","Squamata","Colubridae","Psomophis"
"370","research","Cerro Largo","Sittasomus griseicapillus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Sittasomus"
"371","research","Cerro Largo","Stelgidopteryx ruficollis","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Stelgidopteryx"
"372","research","Cerro Largo","Cacicus chrysopterus","Animalia","Chordata","Aves","Passeriformes","Icteridae","Cacicus"
"373","research","Cerro Largo","Synallaxis frontalis","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Synallaxis"
"374","research","Maldonado","Fregata magnificens","Animalia","Chordata","Aves","Suliformes","Fregatidae","Fregata"
"375","research","Rocha","Muscisaxicola albilora","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Muscisaxicola"
"376","research","Flores","Molossus molossus","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossus"
"377","research","Colonia","Molothrus rufoaxillaris","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus"
"378","research","Rocha","Delphinus delphis","Animalia","Chordata","Mammalia","Artiodactyla","Delphinidae","Delphinus"
"379","research","Río Negro","Phacellodomus sibilatrix","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Phacellodomus"
"380","research","Río Negro","Elachistocleis bicolor","Animalia","Chordata","Amphibia","Anura","Microhylidae","Elachistocleis"
"381","research","Maldonado","Chthonerpeton indistinctum","Animalia","Chordata","Amphibia","Gymnophiona","Typhlonectidae","Chthonerpeton"
"382","research","Maldonado","Pleurodema bibroni","Animalia","Chordata","Amphibia","Anura","Leptodactylidae","Pleurodema"
"383","research","Paysandú","Epictia munoai","Animalia","Chordata","Reptilia","Squamata","Leptotyphlopidae","Epictia"
"384","research","Cerro Largo","Erythrolamprus almadensis","Animalia","Chordata","Reptilia","Squamata","Colubridae","Erythrolamprus"
"385","research","Maldonado","Taeniophallus poecilopogon","Animalia","Chordata","Reptilia","Squamata","Colubridae","Taeniophallus"
"386","research","Río Negro","Leopardus munoai","Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus"
"387","research","Artigas","Psittacara leucophthalmus","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Psittacara"
"388","research","Rocha","Coccyzus melacoryphus","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Coccyzus"
"389","research","Paysandú","Petrochelidon pyrrhonota","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon"
"390","research","Montevideo","Pipraeidea melanonota","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Pipraeidea"
"391","research","Maldonado","Dermochelys coriacea","Animalia","Chordata","Reptilia","Testudines","Dermochelyidae","Dermochelys"
"392","research","Maldonado","Oxymycterus nasutus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Oxymycterus"
"393","research","Cerro Largo","Philodryas olfersii","Animalia","Chordata","Reptilia","Squamata","Colubridae","Philodryas"
"394","research","Maldonado","Fulica rufifrons","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica"
"395","research","Maldonado","Fulica leucoptera","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica"
"396","research","Treinta y Tres","Ramphastos toco","Animalia","Chordata","Aves","Piciformes","Ramphastidae","Ramphastos"
"397","research","Montevideo","Chloris chloris","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Chloris"
"398","research","Maldonado","Muscisaxicola maclovianus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Muscisaxicola"
"399","research","Paysandú","Sporophila hypoxantha","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila"
"400","research","Rocha","Thalassarche melanophris","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Thalassarche"
"401","research","","Tyto alba","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto"
"402","research","Rocha","Nomonyx dominicus","Animalia","Chordata","Aves","Anseriformes","Anatidae","Nomonyx"
"403","research","San José","Stercorarius parasiticus","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius"
"404","research","Rocha","Spatula cyanoptera","Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula"
"405","research","Maldonado","Mareca sibilatrix","Animalia","Chordata","Aves","Anseriformes","Anatidae","Mareca"
"406","research","Canelones","Holochilus brasiliensis","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Holochilus"
"407","research","Maldonado","Tapera naevia","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Tapera"
"408","research","Rocha","Rhynchotus rufescens","Animalia","Chordata","Aves","Tinamiformes","Tinamidae","Rhynchotus"
"409","research","Rocha","Elanoides forficatus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Elanoides"
"410","research","Maldonado","Felis catus","Animalia","Chordata","Mammalia","Carnivora","Felidae","Felis"
"411","research","Florida","Sporophila hypochroma","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila"
"412","research","Salto","Porphyrio martinica","Animalia","Chordata","Aves","Gruiformes","Rallidae","Porphyrio"
"413","research","Rocha","Procellaria aequinoctialis","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Procellaria"
"414","research","Maldonado","Calidris himantopus","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris"
"415","research","Maldonado","Scinax uruguayus","Animalia","Chordata","Amphibia","Anura","Hylidae","Scinax"
"416","research","Maldonado","Pluvialis squatarola","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis"
"417","research","Treinta y Tres","Phrynops williamsi","Animalia","Chordata","Reptilia","Testudines","Chelidae","Phrynops"
"418","research","Maldonado","Ardenna gravis","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna"
"419","research","Maldonado","Anas bahamensis","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas"
"420","research","Maldonado","Egretta caerulea","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Egretta"
"421","research","Río Negro","Netta peposaca","Animalia","Chordata","Aves","Anseriformes","Anatidae","Netta"
"422","research","Cerro Largo","Dendrocolaptes platyrostris","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Dendrocolaptes"
"423","research","Cerro Largo","Lepidocolaptes falcinellus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Lepidocolaptes"
"424","research","Cerro Largo","Tolmomyias sulphurescens","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tolmomyias"
"425","research","Cerro Largo","Equus asinus","Animalia","Chordata","Mammalia","Perissodactyla","Equidae","Equus"
"426","research","Rocha","Boiruna maculata","Animalia","Chordata","Reptilia","Squamata","Colubridae","Boiruna"
"427","research","Montevideo","Laterallus melanophaius","Animalia","Chordata","Aves","Gruiformes","Rallidae","Laterallus"
"428","research","Montevideo","Macronectes halli","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Macronectes"
"429","research","Montevideo","Akodon azarae","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Akodon"
"430","research","Rocha","Oxymycterus josei","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Oxymycterus"
"431","research","Rivera","Florisuga fusca","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Florisuga"
"432","research","Florida","Anthus furcatus","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus"
"433","research","Lavalleja","Equus caballus","Animalia","Chordata","Mammalia","Perissodactyla","Equidae","Equus"
"434","research","Tacuarembó","Systellura longirostris","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Systellura"
"435","research","Tacuarembó","Asthenes baeri","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Asthenes"
"436","research","Tacuarembó","Coryphospingus cucullatus","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Coryphospingus"
"437","research","Tacuarembó","Microspingus melanoleucus","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Microspingus"
"438","research","Tacuarembó","Cyanoloxia brissonii","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Cyanoloxia"
"439","research","Maldonado","Ardenna grisea","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna"
"440","research","Canelones","Canis familiaris","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis"
"441","research","Rocha","Lutreolina crassicaudata","Animalia","Chordata","Mammalia","Didelphimorphia","Didelphidae","Lutreolina"
"442","research","Florida","Neoxolmis rufiventris","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Neoxolmis"
"443","research","Rocha","Oxyura vittata","Animalia","Chordata","Aves","Anseriformes","Anatidae","Oxyura"
"444","research","Montevideo","Thinocorus rumicivorus","Animalia","Chordata","Aves","Charadriiformes","Thinocoridae","Thinocorus"
"445","research","Maldonado","Phalaropus tricolor","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Phalaropus"
"446","research","Maldonado","Phytotoma rutila","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Phytotoma"
"447","research","Salto","Caiman latirostris","Animalia","Chordata","Reptilia","Crocodylia","Alligatoridae","Caiman"
"448","research","Treinta y Tres","Capra hircus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capra"
"449","research","Canelones","Tyrannus tyrannus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus"
"450","research","Maldonado","Botaurus pinnatus","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Botaurus"
"451","research","Salto","Ictinia mississippiensis","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Ictinia"
"452","research","Rocha","Podiceps occipitalis","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps"
"453","research","Cerro Largo","Reithrodon typicus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Reithrodon"
"454","research","Colonia","Nycticryphes semicollaris","Animalia","Chordata","Aves","Charadriiformes","Rostratulidae","Nycticryphes"
"455","research","Salto","Elaenia spectabilis","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia"
"456","research","Salto","Hemitriccus margaritaceiventer","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Hemitriccus"
"457","research","Salto","Tringa solitaria","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa"
"458","research","San José","Volatinia jacarina","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Volatinia"
"459","research","Treinta y Tres","Desmodus rotundus","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus"
"460","research","Maldonado","Geotrygon montana","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geotrygon"
"461","research","Treinta y Tres","Columbina talpacoti","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columbina"
"462","research","Rocha","Agapornis personatus","Animalia","Chordata","Aves","Psittaciformes","Psittaculidae","Agapornis"
"463","research","Rocha","Pecari tajacu","Animalia","Chordata","Mammalia","Artiodactyla","Tayassuidae","Pecari"
"464","research","Cerro Largo","Poecilotriccus plumbeiceps","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Poecilotriccus"
"465","research","Cerro Largo","Taeniophallus occipitalis","Animalia","Chordata","Reptilia","Squamata","Colubridae","Taeniophallus"
"466","research","Salto","Paroaria capitata","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Paroaria"
"467","research","","Alouatta caraya","Animalia","Chordata","Mammalia","Primates","Atelidae","Alouatta"
"468","research","Cerro Largo","Patagioenas cayennensis","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas"
"469","research","Rocha","Pseudorca crassidens","Animalia","Chordata","Mammalia","Artiodactyla","Delphinidae","Pseudorca"
"470","research","Río Negro","Calomys laucha","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Calomys"
"471","research","Salto","Anhinga anhinga","Animalia","Chordata","Aves","Suliformes","Anhingidae","Anhinga"
"472","research","Salto","Phaetusa simplex","Animalia","Chordata","Aves","Charadriiformes","Laridae","Phaetusa"
"473","research","Artigas","Cacicus haemorrhous","Animalia","Chordata","Aves","Passeriformes","Icteridae","Cacicus"
"474","research","Salto","Coryphistera alaudina","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Coryphistera"
"475","research","Canelones","Progne elegans","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Progne"
"476","research","Canelones","Calidris bairdii","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris"
"477","research","Artigas","Saltator coerulescens","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator"
"478","research","Artigas","Phacellodomus ruber","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Phacellodomus"
"479","research","Paysandú","Neoxolmis coronatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Neoxolmis"
"480","research","Maldonado","Anhima cornuta","Animalia","Chordata","Aves","Anseriformes","Anhimidae","Anhima"
