"","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name"
"168","research","Maldonado","Mimosa ramulosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa"
"169","research","Maldonado","Mimosa dutrae","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa"
"170","research","San José","Helenium amarum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Helenium"
"171","research","Maldonado","Baccharis oxyodonta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"172","research","Canelones","Jaumea linearifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Jaumea"
"173","research","Río Negro","Mimosa strigillosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa"
"174","research","Lavalleja","Baccharis crispa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"175","research","Maldonado","Pterocaulon lorentzii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pterocaulon"
"176","research","Maldonado","Lucilia nitens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lucilia"
"177","research","Maldonado","Baccharis linearifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"178","research","Maldonado","Acanthospermum australe","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Acanthospermum"
"179","research","Maldonado","Enydra sessilis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Enydra"
"180","research","Maldonado","Vigna luteola","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vigna"
"181","research","Río Negro","Zinnia elegans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Zinnia"
"182","research","Maldonado","Lucilia acutifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lucilia"
"183","research","Maldonado","Baccharis microdonta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"184","research","Montevideo","Noticastrum acuminatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Noticastrum"
"185","research","Rocha","Noticastrum malmei","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Noticastrum"
"186","research","Río Negro","Ambrosia artemisiifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia"
"187","research","Paysandú","Chromolaena laevigata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena"
"188","research","Rocha","Sommerfeltia spinulosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sommerfeltia"
"189","research","Canelones","Pterocaulon virgatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pterocaulon"
"190","research","Canelones","Bidens laevis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bidens"
"191","research","Canelones","Erechtites hieraciifolius","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erechtites"
"192","research","Canelones","Mikania cordifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Mikania"
"193","research","Canelones","Inga uraguensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Inga"
"194","research","Flores","Parkinsonia aculeata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Parkinsonia"
"195","research","Durazno","Mimosa flagellaris","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa"
"196","research","Durazno","Mikania thapsoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Mikania"
"197","research","Durazno","Hatschbachiella tweedieana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hatschbachiella"
"198","research","Maldonado","Glebionis coronaria","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Glebionis"
"199","research","Río Negro","Barrosoa candolleana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Barrosoa"
"200","research","Río Negro","Senegalia bonariensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senegalia"
"201","research","Soriano","Pterocaulon angustifolium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pterocaulon"
"202","research","Montevideo","Ulex europaeus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ulex"
"203","research","Río Negro","Xanthium spinosum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Xanthium"
"204","research","Río Negro","Baccharis vulneraria","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"205","research","Río Negro","Tagetes minuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tagetes"
"206","research","Maldonado","Wisteria sinensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Wisteria"
"207","research","Tacuarembó","Mimosa sprengelii","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa"
"208","research","Maldonado","Baccharis spicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"209","research","Río Negro","Gyptis pinnatifida","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Gyptis"
"210","research","Maldonado","Baccharis aliena","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"211","research","Maldonado","Grazielia brevipetiolata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Grazielia"
"212","research","Río Negro","Symphyotrichum subulatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Symphyotrichum"
"213","research","Río Negro","Medicago lupulina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Medicago"
"214","research","Rocha","Dimorphotheca ecklonis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Dimorphotheca"
"215","research","Rocha","Grindelia orientalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Grindelia"
"216","research","Maldonado","Baccharis patens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"217","research","Canelones","Baccharis tridentata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"218","research","Canelones","Acacia podalyriifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia"
"219","research","Canelones","Ambrosia tenuifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia"
"220","research","Rivera","Lupinus gibertianus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus"
"221","research","Montevideo","Vachellia farnesiana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vachellia"
"222","research","Cerro Largo","Acmella bellidioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Acmella"
"223","research","Río Negro","Chaptalia exscapa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chaptalia"
"224","research","Canelones","Cotula australis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cotula"
"225","research","Maldonado","Senecio ostenii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio"
"226","research","Montevideo","Senecio vulgaris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio"
"227","research","Rocha","Adesmia bicolor","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Adesmia"
"228","research","Montevideo","Leucanthemum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum"
"229","research","Soriano","Baccharis phyteumoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis"
"230","research","Maldonado","Lathyrus pubescens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus"
"231","research","Maldonado","Chaptalia arechavaletae","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chaptalia"
"232","research","Maldonado","Adesmia punctata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Adesmia"
"233","research","Maldonado","Genista monspessulana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Genista"
"234","research","Tacuarembó","Senecio pinnatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio"
"235","research","Tacuarembó","Perezia multiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Perezia"
"236","research","San José","Chevreulia sarmentosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chevreulia"
"237","research","Soriano","Gamochaeta americana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Gamochaeta"
"238","research","Durazno","Medicago arabica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Medicago"
"239","research","Soriano","Calea uniflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Calea"
"240","research","Lavalleja","Hypochaeris megapotamica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris"
"241","research","Lavalleja","Hypochaeris variegata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris"
"242","research","Lavalleja","Chaptalia nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chaptalia"
"243","research","Maldonado","Senecio tweediei","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio"
"244","research","Maldonado","Mimosa burkartii","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa"
"245","research","Montevideo","Melilotus indicus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Melilotus"
"246","research","Montevideo","Holocheilus brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Holocheilus"
"247","research","San José","Vicia sativa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vicia"
"248","research","Soriano","Angelphytum grisebachii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Angelphytum"
