"","user_id","primer_registro","ultimo_registro","registros","tiempo_activo","registros_x_tiempo","categoria_usuario","user_login"
"459",2617774,"2020-03-03 13:30:39 UTC","2020-03-03 14:02:08 UTC",2,1.02186342592593,1.95720871229712,"principiante","yefferson21"
"460",2619272,"2020-03-03 00:05:45 UTC","2022-05-11 04:48:27 UTC",1759,800.196319444444,2.19821056065495,"experimentado","acosta91"
"461",2633413,"2020-03-10 15:52:02 UTC","2022-10-31 15:58:35 UTC",441,966.004548611111,0.456519589513378,"intermedio","lurtri"
"462",2638209,"2020-05-11 19:36:47 UTC","2020-05-11 19:38:22 UTC",3,1.00109953703704,2.9967050118504,"principiante","agusetchissure"
"463",2640130,"2020-03-12 22:56:47 UTC","2022-11-10 22:00:25 UTC",205,973.960856481482,0.210480738148533,"intermedio","patriciabidondo"
"464",2641209,"2020-03-13 15:52:35 UTC","2020-03-13 15:52:35 UTC",1,1,1,"principiante","tamaraaleman"
"465",2648861,"2020-03-17 18:47:04 UTC","2020-03-20 00:04:47 UTC",9,3.22063657407407,2.79447860477318,"principiante","luciano-callero-bordalde_"
"466",2650587,"2020-03-17 21:56:55 UTC","2021-09-15 22:13:13 UTC",19,548.011319444444,0.0346708166890815,"principiante","vickysm"
"467",2652657,"2020-03-18 18:05:52 UTC","2020-03-18 18:05:52 UTC",1,1,1,"principiante","lauravieraviega"
"468",2658310,"2020-03-20 16:10:41 UTC","2020-03-20 16:14:34 UTC",2,1.00269675925926,1.99462098738356,"principiante","paumeny"
"469",2658840,"2020-03-20 19:32:14 UTC","2020-03-20 19:32:14 UTC",1,1,1,"principiante","manuelflores2"
"470",2659346,"2020-03-21 12:53:42 UTC","2021-02-09 15:22:47 UTC",31,326.103530092593,0.0950618350902181,"principiante","laura0110"
"471",2659355,"2020-03-30 14:04:20 UTC","2020-06-10 12:39:24 UTC",3,72.9410185185185,0.041129121322022,"principiante","ximena1402"
"472",2659407,"2020-04-02 15:49:14 UTC","2022-08-10 19:34:41 UTC",21,861.1565625,0.0243858096360962,"principiante","leyla11"
"473",2659641,"2020-03-21 01:44:20 UTC","2020-03-21 01:44:20 UTC",1,1,1,"principiante","romina47"
"474",2659733,"2020-04-07 21:42:16 UTC","2020-11-03 01:51:34 UTC",26,210.173125,0.123707538725515,"principiante","lulmd"
"475",2661705,"2020-03-21 19:59:48 UTC","2020-03-21 19:59:48 UTC",1,1,1,"principiante","yesscorbo"
"476",2662250,"2020-03-21 23:32:36 UTC","2020-03-21 23:32:36 UTC",1,1,1,"principiante","monica411"
"477",2662616,"2020-03-22 13:20:09 UTC","2020-03-25 14:44:15 UTC",7,4.05840277777778,1.72481648157971,"principiante","rosinada"
"478",2663851,"2020-03-22 15:49:30 UTC","2020-03-22 15:59:58 UTC",6,1.00726851851852,5.95670358964931,"principiante","natalia321"
"479",2665688,"2020-03-23 06:05:57 UTC","2020-12-22 22:15:42 UTC",5,275.6734375,0.0181374021572173,"principiante","beronagarcia"
"480",2669664,"2022-03-23 13:14:08 UTC","2022-06-11 11:19:44 UTC",14,80.9205555555556,0.17300919282973,"principiante","mairasdel"
"481",2669955,"2020-03-29 17:41:44 UTC","2022-11-12 18:33:37 UTC",197,959.036030092593,0.205414597385856,"intermedio","saltito"
"482",2671232,"2020-03-25 02:02:20 UTC","2020-03-25 02:02:20 UTC",1,1,1,"principiante","rafao"
"483",2674556,"2020-03-26 00:32:56 UTC","2022-09-27 19:21:37 UTC",17,916.78380787037,0.0185430849171408,"principiante","ignaciokravich"
"484",2675649,"2020-03-30 00:51:10 UTC","2020-04-12 00:51:54 UTC",5,14.0005092592593,0.357129866307773,"principiante","scann"
"485",2681434,"2020-03-28 19:07:38 UTC","2020-03-28 19:07:38 UTC",1,1,1,"principiante","mariovictor"
"486",2681688,"2020-03-28 01:56:33 UTC","2022-03-01 03:27:48 UTC",2,704.063368055556,0.00284065339959881,"principiante","javii9090"
"487",2682949,"2020-03-28 02:59:56 UTC","2020-03-28 02:59:56 UTC",1,1,1,"principiante","piliqueen"
"488",2684341,"2020-03-31 17:22:43 UTC","2020-03-31 17:22:43 UTC",1,1,1,"principiante","agustina26"
"489",2684638,"2020-03-28 15:20:23 UTC","2020-03-28 15:24:16 UTC",2,1.00269675925926,1.99462098738356,"principiante","jimena34"
"490",2686667,"2020-03-28 23:48:19 UTC","2020-03-28 23:49:45 UTC",2,1.00099537037037,1.99801123881322,"principiante","ribeiel2"
"491",2687129,"2020-03-29 02:59:10 UTC","2020-03-29 03:06:53 UTC",4,1.0053587962963,3.97867906933907,"principiante","matas28"
"492",2689547,"2021-01-31 17:20:10 UTC","2021-03-14 18:44:54 UTC",3,43.0588425925926,0.06967210030202,"principiante","juanantico"
"493",2689623,"2020-04-10 21:02:22 UTC","2020-04-10 21:02:22 UTC",1,1,1,"principiante","germancollazzi"
"494",2689977,"2020-03-29 20:54:47 UTC","2020-03-29 20:54:47 UTC",1,1,1,"principiante","luana61"
"495",2689995,"2020-03-29 21:12:26 UTC","2022-02-28 01:45:37 UTC",26,701.189710648148,0.0370798367476995,"principiante","r7diego"
"496",2690193,"2020-03-29 21:54:23 UTC","2021-10-24 16:22:47 UTC",22,574.769722222222,0.0382761985355488,"principiante","alexstinson"
"497",2696646,"2020-03-31 16:56:17 UTC","2020-03-31 16:56:17 UTC",1,1,1,"principiante","sil13"
"498",2697822,"2020-03-31 22:33:14 UTC","2021-09-29 19:39:18 UTC",89,547.879212962963,0.16244456422919,"principiante","osvaldo-1947"
"499",2710636,"2020-04-15 23:42:38 UTC","2020-04-15 23:43:56 UTC",2,1.00090277777778,1.99819607298966,"principiante","maxi15"
"500",2710931,"2020-04-04 00:05:37 UTC","2021-09-15 15:24:20 UTC",30,530.637997685185,0.056535717628345,"principiante","pabloferbus"
"501",2712684,"2020-05-04 17:51:44 UTC","2020-05-04 17:51:44 UTC",1,1,1,"principiante","carlos1061"
"502",2714179,"2020-04-04 21:35:15 UTC","2020-04-04 21:53:31 UTC",2,1.01268518518519,1.97494742616805,"principiante","daniel1941"
"503",2724463,"2020-04-07 16:03:49 UTC","2022-10-29 11:25:10 UTC",12,935.806493055556,0.0128231638581798,"principiante","marimoon"
"504",2724794,"2020-05-05 20:09:32 UTC","2020-05-06 02:46:40 UTC",73,1.27578703703704,57.219581231629,"principiante","martin-amarante"
"505",2724995,"2020-08-20 14:31:15 UTC","2022-03-30 14:09:37 UTC",37,587.984976851852,0.0629267778202478,"principiante","macacastineiras"
"506",2726254,"2020-04-07 22:57:21 UTC","2022-09-18 14:02:23 UTC",62,894.62849537037,0.0693025097242542,"principiante","belen_olivera"
"507",2729736,"2020-04-08 20:10:03 UTC","2020-04-08 20:10:03 UTC",1,1,1,"principiante","elena439"
"508",2735812,"2020-04-16 14:54:08 UTC","2020-04-16 14:54:08 UTC",1,1,1,"principiante","nico188"
"509",2739364,"2020-04-11 13:15:07 UTC","2020-05-26 12:58:59 UTC",2,45.9887962962963,0.0434888529613694,"principiante","sandra694"
"510",2739881,"2020-04-11 15:33:14 UTC","2020-04-11 15:33:14 UTC",1,1,1,"principiante","juangrattarola"
"511",2740053,"2020-04-11 16:18:55 UTC","2021-04-25 17:45:22 UTC",2,380.060034722222,0.00526232652023451,"principiante","gr3093"
"512",2743672,"2020-04-12 15:01:05 UTC","2020-04-12 15:01:05 UTC",1,1,1,"principiante","rolandoleonelschaffnerflix"
"513",2747771,"2021-02-19 13:59:16 UTC","2021-02-19 14:02:52 UTC",3,1.0025,2.9925187032419,"principiante","pedromaldini"
"514",2758570,"2020-04-30 16:36:47 UTC","2021-10-31 12:06:04 UTC",7,549.812002314815,0.0127316245744521,"principiante","albieni"
"515",2758999,"2020-04-15 21:57:18 UTC","2021-11-02 10:04:17 UTC",206,566.504849537037,0.363633250745071,"intermedio","evekrojmal"
"516",2764091,"2020-04-16 22:34:44 UTC","2020-04-16 22:34:44 UTC",1,1,1,"principiante","luciano77"
"517",2765857,"2020-11-12 22:35:19 UTC","2022-09-10 20:03:03 UTC",58,667.894259259259,0.0868400936165045,"principiante","viperez"
"518",2772454,"2022-03-31 14:28:02 UTC","2022-10-27 23:53:17 UTC",104,211.392534722222,0.491975746147611,"intermedio","melu13"
"519",2772536,"2020-04-18 18:02:20 UTC","2020-04-18 18:02:20 UTC",1,1,1,"principiante","paula66"
"520",2778663,"2020-04-19 20:15:08 UTC","2022-03-01 21:40:52 UTC",8,682.059537037037,0.0117291813479409,"principiante","josefina_ordeix"
"521",2779348,"2020-05-07 23:04:56 UTC","2021-01-29 12:28:02 UTC",20,267.557708333333,0.0747502291172387,"principiante","nando14"
"522",2779678,"2020-04-19 23:40:39 UTC","2022-05-01 15:26:31 UTC",27,742.656851851852,0.0363559562302215,"principiante","mariajlp"
"523",2779798,"2020-04-20 00:05:07 UTC","2020-04-20 00:05:07 UTC",1,1,1,"principiante","maralopez"
"524",2788189,"2020-07-30 16:03:48 UTC","2020-07-30 16:08:39 UTC",2,1.00336805555556,1.99328650032875,"principiante","nancy587"
"525",2793018,"2020-04-23 14:41:44 UTC","2022-10-08 15:45:41 UTC",44,899.044409722222,0.0489408526699973,"principiante","chechy"
"526",2807508,"2020-04-23 21:01:59 UTC","2020-04-23 21:04:53 UTC",3,1.00201388888889,2.99397047612447,"principiante","maleeup"
"527",2809895,"2020-06-27 16:49:57 UTC","2020-06-27 16:49:57 UTC",1,1,1,"principiante","natudc"
"528",2811224,"2020-04-22 23:43:52 UTC","2022-01-12 01:19:00 UTC",2,630.066064814815,0.00317427030542873,"principiante","davidvillanueva"
"529",2814733,"2020-04-23 09:59:15 UTC","2020-04-23 09:59:15 UTC",1,1,1,"principiante","margaret215"
"530",2817175,"2020-04-23 15:15:32 UTC","2022-10-21 00:08:14 UTC",2,911.369930555556,0.00219449855974602,"principiante","palmeracelular"
"531",2818470,"2020-05-18 02:28:25 UTC","2020-05-18 02:29:44 UTC",2,1.00091435185185,1.99817296684744,"principiante","jeanjules"
"532",2833981,"2020-04-24 20:07:34 UTC","2020-04-24 21:02:40 UTC",5,1.03826388888889,4.81573138920474,"principiante","joaco_"
"533",2841221,"2020-05-10 19:05:07 UTC","2020-05-10 19:05:07 UTC",1,1,1,"principiante","liliavallejos"
"534",2853408,"2020-04-26 16:52:58 UTC","2020-04-26 16:52:58 UTC",1,1,1,"principiante","cesarsuaza5"
"535",2858845,"2020-05-01 15:40:27 UTC","2020-05-01 15:51:30 UTC",3,1.00767361111111,2.97715447434616,"principiante","mariana326"
"536",2860888,"2020-04-27 13:38:00 UTC","2020-04-27 13:38:00 UTC",1,1,1,"principiante","diegoer"
"537",2875601,"2021-03-08 13:37:25 UTC","2022-05-01 14:03:34 UTC",4,420.018159722222,0.00952339775652888,"principiante","natliaalmeida"
"538",2888065,"2020-05-01 17:20:03 UTC","2022-10-12 21:38:36 UTC",4,895.179548611111,0.00446837732855501,"principiante","luchicita"
"539",2892249,"2020-05-03 20:59:37 UTC","2022-11-12 19:12:21 UTC",220,923.925509259259,0.238114434329647,"intermedio","mathiasiglesias"
"540",2895714,"2020-05-03 00:59:12 UTC","2022-09-27 20:20:10 UTC",53,878.806226851852,0.0603090856443541,"principiante","rodrigomontiel"
"541",2901324,"2020-05-08 17:27:00 UTC","2020-11-25 17:19:34 UTC",7,201.994837962963,0.0346543509259553,"principiante","sailirgamuran"
"542",2905471,"2020-05-04 16:19:09 UTC","2022-09-30 21:23:26 UTC",43,880.21130787037,0.0488519059179511,"principiante","nati_viera"
"543",2911172,"2020-05-10 14:51:53 UTC","2022-10-23 16:52:22 UTC",206,897.083668981482,0.229632984216384,"intermedio","cameronr"
"544",2912997,"2020-05-05 21:52:51 UTC","2022-10-18 20:39:42 UTC",1484,896.949201388889,1.6544972643959,"experimentado","martinserrano"
"545",2932013,"2021-05-12 15:49:00 UTC","2021-05-26 17:11:10 UTC",14,15.0570601851852,0.929796376438394,"principiante","victorburgos"
"546",2932746,"2020-05-12 19:17:30 UTC","2020-05-16 19:33:16 UTC",3,5.01094907407407,0.598688981997755,"principiante","florlezama"
"547",2934212,"2020-05-09 17:50:14 UTC","2020-05-09 17:50:14 UTC",1,1,1,"principiante","enriqueamestoy"
"548",2935543,"2020-05-09 21:44:45 UTC","2022-08-31 13:31:29 UTC",26,844.657453703704,0.0307817090656025,"principiante","mechap"
"549",2941828,"2020-05-10 19:14:14 UTC","2020-05-10 19:14:14 UTC",1,1,1,"principiante","ernestomiq"
"550",2951611,"2020-05-12 13:32:14 UTC","2020-05-12 13:42:36 UTC",2,1.00719907407407,1.98570476431247,"principiante","jorge691"
"551",2968627,"2020-05-18 16:30:31 UTC","2022-05-19 11:10:14 UTC",41,731.777581018519,0.056027953115118,"principiante","ernestopampin"
"552",2969671,"2020-05-16 07:17:45 UTC","2020-05-16 07:17:45 UTC",1,1,1,"principiante","juliecartotto"
"553",2993898,"2020-07-11 22:11:46 UTC","2020-09-05 15:17:39 UTC",4,56.7124189814815,0.0705312887695045,"principiante","martinro"
"554",3001387,"2020-06-13 21:30:45 UTC","2020-07-08 17:22:06 UTC",6,25.8273263888889,0.23231208332045,"principiante","oscarlarghi"
"555",3009699,"2020-05-24 16:27:04 UTC","2021-01-02 15:52:02 UTC",2,223.975671296296,0.0089295412685881,"principiante","diegopagua"
"556",3020821,"2020-05-20 23:49:33 UTC","2021-03-13 16:26:40 UTC",8,297.69244212963,0.026873372876952,"principiante","julio-ch"
"557",3037430,"2022-02-04 21:47:13 UTC","2022-10-19 15:24:49 UTC",60,257.734444444444,0.232797754794987,"intermedio","sabrinaromero"
"558",3044948,"2020-05-23 19:42:55 UTC","2022-10-15 01:11:26 UTC",225,875.228136574074,0.257075830400886,"intermedio","yamandolivera"
"559",3050148,"2021-06-06 19:01:21 UTC","2021-06-06 19:01:56 UTC",2,1.00040509259259,1.99919014288193,"principiante","helena181"
"560",3058573,"2020-05-25 12:52:06 UTC","2020-05-25 12:52:06 UTC",1,1,1,"principiante","marajos21"
"561",3063546,"2020-06-14 18:01:43 UTC","2022-10-27 18:28:29 UTC",50,866.018587962963,0.0577354813106371,"principiante","fran_moll"
"562",3114378,"2020-06-03 01:12:22 UTC","2020-06-07 22:52:43 UTC",2,5.90302083333333,0.338809578429124,"principiante","pablo421"
"563",3116785,"2021-06-21 22:36:08 UTC","2021-06-21 22:36:08 UTC",1,1,1,"principiante","micaela47"
"564",3119326,"2020-06-04 00:27:32 UTC","2020-06-04 00:47:24 UTC",6,1.0137962962963,5.91834870764453,"principiante","angie372"
"565",3138122,"2020-06-07 14:27:38 UTC","2020-06-07 14:27:38 UTC",1,1,1,"principiante","anthony684"
"566",3151644,"2020-06-09 22:44:46 UTC","2020-06-10 22:29:00 UTC",3,1.98905092592593,1.50825700885635,"principiante","paulabianchi"
"567",3157000,"2020-06-10 20:06:10 UTC","2020-06-10 20:12:08 UTC",7,1.00414351851852,6.9711150556721,"principiante","romina15"
"568",3163451,"2020-06-14 12:54:09 UTC","2021-04-02 17:24:02 UTC",4,293.187418981481,0.0136431502207557,"principiante","tomyf"
"569",3164429,"2020-06-23 11:51:11 UTC","2021-04-05 14:50:27 UTC",5,287.124490740741,0.0174140491711477,"principiante","martinvidela1"
"570",3174812,"2020-06-14 03:00:15 UTC","2020-08-08 15:27:12 UTC",6,56.5187152777778,0.106159525575046,"principiante","rosi_bono"
"571",3179083,"2020-06-14 19:36:24 UTC","2020-06-14 19:59:28 UTC",2,1.01601851851852,1.96846805796045,"principiante","ricardoromero3"
"572",3183221,"2020-06-19 15:30:32 UTC","2020-06-19 15:30:32 UTC",1,1,1,"principiante","mgcano"
"573",3191115,"2020-06-16 23:37:24 UTC","2022-01-06 21:33:46 UTC",8,569.914143518518,0.0140372020785619,"principiante","arielpioli"
"574",3211551,"2020-08-20 10:12:45 UTC","2022-05-13 00:09:56 UTC",10,631.581377314815,0.0158332724161616,"principiante","vickygarcia"
"575",3219525,"2020-06-21 19:02:31 UTC","2020-06-21 19:02:31 UTC",1,1,1,"principiante","sandra822"
"576",3236913,"2020-06-24 23:40:43 UTC","2022-10-03 14:14:17 UTC",68,831.606643518518,0.0817694285272815,"principiante","marcelo_colina"
"577",3242097,"2020-07-23 20:33:50 UTC","2020-07-23 20:33:50 UTC",1,1,1,"principiante","marceloiturburu"
"578",3262606,"2020-07-01 14:09:12 UTC","2022-08-05 12:02:45 UTC",203,765.9121875,0.265043438808055,"intermedio","bert_in_the_skirt"
"579",3264894,"2021-10-19 03:29:23 UTC","2022-05-19 15:55:04 UTC",126,213.517835648148,0.590114636641563,"intermedio","anamartnezgoicoechea"
"580",3266129,"2022-06-29 16:52:24 UTC","2022-09-18 16:26:29 UTC",22,81.9820023148148,0.268351581796197,"principiante","marco-ferreira"
"581",3294624,"2020-07-06 23:35:39 UTC","2020-07-07 01:28:52 UTC",9,1.07862268518519,8.34397433283616,"principiante","facucava"
"582",3316750,"2020-07-11 19:42:46 UTC","2020-07-16 18:46:55 UTC",5,5.96121527777778,0.838755147568484,"principiante","cindyn2"
"583",3316828,"2020-07-11 20:00:58 UTC","2020-07-11 20:00:58 UTC",1,1,1,"principiante","sylviaibarguren"
"584",3316829,"2020-07-13 12:06:32 UTC","2021-02-07 20:53:34 UTC",10,210.36599537037,0.0475361998615508,"principiante","diego762"
"585",3316842,"2020-10-09 14:13:04 UTC","2020-10-09 14:13:04 UTC",1,1,1,"principiante","laureano4"
"586",3322591,"2020-08-30 00:59:06 UTC","2022-10-27 23:00:18 UTC",815,789.9175,1.03175331601085,"intermedio","ornitoloca"
"587",3326183,"2021-02-05 17:46:00 UTC","2021-02-05 17:46:00 UTC",1,1,1,"principiante","andre188"
"588",3327535,"2021-04-16 18:39:45 UTC","2022-08-02 05:13:59 UTC",3,473.440439814815,0.00633659431622158,"principiante","antoniourugwild"
"589",3333772,"2020-07-15 22:23:46 UTC","2021-04-24 19:38:37 UTC",7,283.8853125,0.0246578448823414,"principiante","lamujerbambu"
"590",3336713,"2020-11-09 17:30:26 UTC","2022-04-22 01:57:09 UTC",10,529.351886574074,0.018891025523153,"principiante","ceciliamilln"
"591",3355684,"2020-07-20 02:32:48 UTC","2020-07-20 02:32:48 UTC",1,1,1,"principiante","eleocelentano"
"592",3362863,"2020-07-21 18:41:39 UTC","2020-08-02 17:57:23 UTC",5,12.9692592592593,0.385527029728418,"principiante","erizodemar"
"593",3363130,"2020-07-21 19:16:16 UTC","2020-07-21 19:16:16 UTC",1,1,1,"principiante","ceciliaramona"
"594",3380990,"2020-09-28 14:13:06 UTC","2022-09-06 20:42:20 UTC",8,709.270300925926,0.011279197774891,"principiante","escuela102"
"595",3385881,"2020-07-26 19:14:44 UTC","2020-07-26 19:14:44 UTC",1,1,1,"principiante","leonidascopello"
"596",3396438,"2020-07-29 03:15:39 UTC","2020-07-29 03:15:39 UTC",1,1,1,"principiante","fernaa99"
"597",3411878,"2020-08-01 22:50:10 UTC","2020-08-01 22:50:10 UTC",1,1,1,"principiante","marianafulle"
"598",3420769,"2020-08-05 17:42:42 UTC","2020-08-05 17:46:03 UTC",3,1.00232638888889,2.99303703190494,"principiante","pilarpampin"
"599",3420781,"2020-08-04 21:39:35 UTC","2022-03-02 00:39:12 UTC",64,575.124733796296,0.111280207995138,"principiante","eliuy"
"600",3420822,"2020-08-06 11:10:03 UTC","2021-05-16 19:46:55 UTC",14,284.358935185185,0.0492335505155928,"principiante","anaclaudiaalvarezpereira"
"601",3420876,"2020-08-05 13:50:52 UTC","2022-06-03 14:18:40 UTC",28,668.019305555556,0.0419149563001236,"principiante","gabrielacab97"
"602",3421001,"2021-01-09 15:38:32 UTC","2022-10-27 13:17:20 UTC",26,656.901944444444,0.0395797275679991,"principiante","catheryn"
"603",3421234,"2020-08-05 22:43:19 UTC","2020-08-05 23:21:30 UTC",3,1.0265162037037,2.92250622949341,"principiante","carolinaalfaro"
"604",3421636,"2020-08-04 10:40:03 UTC","2020-08-04 10:40:03 UTC",1,1,1,"principiante","leciacarneiro"
"605",3421656,"2020-08-30 21:44:04 UTC","2022-05-07 14:41:03 UTC",5,615.706238425926,0.0081207557889663,"principiante","fmsp"
"606",3422355,"2020-08-06 17:01:55 UTC","2020-10-13 17:54:39 UTC",2,69.0366203703704,0.0289701319281031,"principiante","javier487"
"607",3422476,"2020-08-06 12:56:07 UTC","2020-08-06 14:04:17 UTC",2,1.04733796296296,1.90960327107968,"principiante","geovero"
"608",3422665,"2020-08-04 22:42:49 UTC","2020-08-06 22:18:45 UTC",2,2.98328703703704,0.670401464951349,"principiante","noelia39"
"609",3423162,"2020-08-05 10:27:29 UTC","2022-10-19 12:36:38 UTC",65,806.0896875,0.0806361885134525,"principiante","luciavandenberg"
"610",3423631,"2020-08-05 12:32:14 UTC","2020-10-02 11:01:59 UTC",9,58.9373263888889,0.152704585556102,"principiante","moniu"
"611",3424150,"2020-08-05 18:44:04 UTC","2020-08-25 01:04:48 UTC",9,20.2643981481481,0.444128660234721,"principiante","nadiamendoza"
"612",3424226,"2020-08-05 17:20:24 UTC","2020-08-05 17:55:20 UTC",8,1.02425925925926,7.81052250949196,"principiante","stellagalletto"
"613",3424629,"2020-08-05 20:23:31 UTC","2020-08-05 20:23:31 UTC",1,1,1,"principiante","juanpablofernandez"
"614",3424685,"2020-08-06 01:05:43 UTC","2020-08-06 10:39:11 UTC",3,1.39824074074074,2.14555327461757,"principiante","pamelaferreira"
"615",3424712,"2020-08-06 13:50:46 UTC","2020-08-06 14:29:00 UTC",3,1.02655092592593,2.92240737817665,"principiante","hugolamarca"
"616",3426640,"2020-08-06 13:30:55 UTC","2020-08-06 13:30:55 UTC",1,1,1,"principiante","facundo25"
"617",3426932,"2020-08-05 16:03:37 UTC","2022-05-27 17:39:44 UTC",19,661.066747685185,0.0287414244726891,"principiante","camilaestramil"
"618",3427864,"2020-08-07 01:22:17 UTC","2020-08-07 01:22:17 UTC",1,1,1,"principiante","inesbouvier"
"619",3428014,"2020-08-05 19:43:18 UTC","2020-08-05 19:47:01 UTC",2,1.00258101851852,1.99485125197696,"principiante","a43426928"
"620",3428109,"2020-08-06 16:13:29 UTC","2021-05-02 14:40:37 UTC",4,269.935509259259,0.014818354246822,"principiante","rodolfo104"
"621",3428218,"2020-08-05 20:47:16 UTC","2020-08-05 21:02:54 UTC",2,1.01085648148148,1.97852023174334,"principiante","angelesbordagorry"
"622",3429207,"2020-08-06 13:08:00 UTC","2022-01-20 22:18:32 UTC",8,533.382314814815,0.0149986225223413,"principiante","silvia464"
"623",3430819,"2020-08-06 15:05:43 UTC","2020-08-06 15:16:45 UTC",3,1.00766203703704,2.97718867014312,"principiante","analaura18"
"624",3435481,"2020-08-07 22:19:51 UTC","2020-08-07 22:24:46 UTC",3,1.00341435185185,2.989791798835,"principiante","almaca"
"625",3438250,"2020-08-13 15:50:52 UTC","2020-11-07 19:06:00 UTC",2,87.1355092592593,0.0229527550478793,"principiante","palmeraselbosque"
"626",3438688,"2021-11-14 16:37:11 UTC","2022-10-30 13:06:14 UTC",168,350.853506944444,0.478832323675766,"intermedio","cruzravenheart"
"627",3440628,"2020-08-09 00:00:40 UTC","2022-04-03 21:57:23 UTC",5,603.914386574074,0.00827931923987493,"principiante","alvarogonz"
"628",3452687,"2021-01-24 21:59:54 UTC","2022-04-18 17:13:50 UTC",4,449.801342592593,0.00889281471892581,"principiante","victorsanchezmenza"
"629",3453327,"2020-08-12 00:31:08 UTC","2022-01-07 21:07:48 UTC",5,514.858796296296,0.00971140055480872,"principiante","juanngel"
"630",3453385,"2020-08-12 14:30:20 UTC","2020-08-12 14:30:20 UTC",1,1,1,"principiante","gloriaduarte"
"631",3454784,"2020-09-20 13:52:46 UTC","2020-09-20 14:46:36 UTC",3,1.03738425925926,2.89188887649225,"principiante","unkowns"
"632",3454819,"2020-08-12 13:02:29 UTC","2020-08-12 14:45:50 UTC",4,1.07177083333333,3.73214112158616,"principiante","natalia413"
"633",3458959,"2020-08-18 13:26:33 UTC","2020-08-18 13:26:33 UTC",1,1,1,"principiante","loanadelgado"
"634",3459757,"2020-08-13 18:04:54 UTC","2021-03-07 18:55:27 UTC",33,207.035104166667,0.159393259094045,"principiante","eugenia47"
"635",3460187,"2020-09-28 18:57:36 UTC","2022-01-14 03:56:09 UTC",4,473.373993055556,0.00844997836526807,"principiante","barreiro3258"
"636",3490606,"2020-08-23 21:04:57 UTC","2020-08-23 21:04:57 UTC",1,1,1,"principiante","auroradelassierras"
"637",3490713,"2020-10-15 12:05:16 UTC","2022-08-13 17:28:27 UTC",27,668.22443287037,0.040405586314797,"principiante","edgardovalentin"
"638",3527009,"2020-08-28 12:18:19 UTC","2020-08-28 12:18:19 UTC",1,1,1,"principiante","eliasbrum"
"639",3531519,"2022-01-20 22:02:20 UTC","2022-03-09 11:58:38 UTC",4,48.5807638888889,0.0823371161710954,"principiante","fanoch"
"640",3535096,"2020-08-30 02:12:14 UTC","2020-08-30 02:12:14 UTC",1,1,1,"principiante","alexandervillanueva"
"641",3557492,"2020-09-03 19:27:52 UTC","2021-06-07 20:57:43 UTC",4,278.062395833333,0.0143852605024577,"principiante","natalia424"
"642",3562141,"2020-10-25 20:00:43 UTC","2020-10-25 20:00:43 UTC",1,1,1,"principiante","alvarommp"
"643",3569444,"2020-09-16 21:28:19 UTC","2020-09-16 21:28:19 UTC",1,1,1,"principiante","maximilianodavila"
"644",3590804,"2020-09-10 19:55:58 UTC","2020-11-01 17:56:39 UTC",5,52.9171412037037,0.0944873416489485,"principiante","anarl"
"645",3600892,"2020-09-13 02:02:35 UTC","2020-09-13 02:02:35 UTC",1,1,1,"principiante","urugunner"
"646",3633555,"2020-11-03 14:05:47 UTC","2022-09-03 19:51:56 UTC",294,670.240381944444,0.438648592236523,"intermedio","alforrulo"
"647",3635353,"2021-04-26 20:46:44 UTC","2021-04-26 20:46:44 UTC",1,1,1,"principiante","zoedanielakatz"
"648",3647712,"2021-04-09 02:37:46 UTC","2021-12-19 12:29:24 UTC",669,255.410856481481,2.61930917587485,"intermedio","julian_tocce"
"649",3647829,"2020-11-25 13:34:09 UTC","2022-09-22 14:42:15 UTC",41,667.047291666667,0.0614649073794431,"principiante","juanantonio31"
"650",3661588,"2020-09-24 16:01:14 UTC","2020-11-12 19:38:55 UTC",3,50.1511689814815,0.0598191440185125,"principiante","valentina369"
"651",3676968,"2020-09-28 00:47:11 UTC","2022-02-03 12:23:27 UTC",13,494.483518518519,0.0262900572276872,"principiante","tecnologias_pro_ambiente"
"652",3685919,"2020-09-29 18:27:29 UTC","2020-09-29 18:27:29 UTC",1,1,1,"principiante","ennio_mazziotto"
"653",3706284,"2020-10-04 15:24:33 UTC","2021-07-10 15:47:56 UTC",45,280.016238425926,0.160704965729707,"principiante","renzo_fassolo"
"654",3731758,"2020-10-10 19:16:03 UTC","2020-11-03 23:59:54 UTC",5,25.1971180555556,0.198435392054592,"principiante","diego1313"
"655",3735159,"2020-10-11 20:12:38 UTC","2021-11-30 14:11:32 UTC",18,415.749236111111,0.0432953290987873,"principiante","juan1084"
"656",3737577,"2022-01-29 11:06:07 UTC","2022-01-31 14:03:41 UTC",7,3.12331018518518,2.24121191459085,"principiante","david_hoeffer"
"657",3748806,"2020-10-15 13:23:12 UTC","2022-10-11 10:40:31 UTC",45,726.887025462963,0.0619078321990119,"principiante","nicolas_chacon"
"658",3757912,"2020-10-18 00:31:34 UTC","2020-10-18 00:31:34 UTC",1,1,1,"principiante","mauricio_lorenzo"
"659",3759738,"2020-10-18 15:48:01 UTC","2022-05-09 23:28:56 UTC",15,569.320081018519,0.026347217496992,"principiante","jose_marcelo_gonzalez_castillo"
"660",3772208,"2020-10-22 00:21:17 UTC","2020-11-20 00:06:08 UTC",2,29.9894791666667,0.0666900544982789,"principiante","anthony_machado"
