,"id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
"595",30991887,"2018-01-28","leo_lagos","intermedio",22,"-34.0214696397","-53.8154072799","Rocha","Aves","Threskiornithidae","Theristicus caerulescens",19,"Alta",62,"Grande","LC","LC"
"596",30991990,"2018-01-28","leo_lagos","intermedio",22,"-33.9148376537","-53.7998734689","Rocha","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"597",30992021,"2018-01-28","leo_lagos","intermedio",22,"-33.9047581715","-53.6983786896","Rocha","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
"598",30992139,"2018-01-28","leo_lagos","intermedio",22,"-33.9171169454","-53.7981568871","Rocha","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
"599",30992219,"2018-01-28","leo_lagos","intermedio",22,"-33.9079945522","-53.7308381601","Rocha","Mammalia","Echimyidae","Myocastor coypus",19,"Alta",85,"Mediano","LC","LC"
"600",30992331,"2018-01-28","leo_lagos","intermedio",22,"-34.0243658712","-53.7034683248","Rocha","Aves","Rheidae","Rhea americana",19,"Alta",140,"Grande","LC","NT"
"601",30992397,"2018-01-28","leo_lagos","intermedio",22,"-33.9136266088","-53.799615929","Rocha","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
"602",30992422,"2018-01-28","leo_lagos","intermedio",22,"-33.9042239593","-53.6769639517","Rocha","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"603",30992493,"2018-01-28","leo_lagos","intermedio",22,"-33.9051500326","-53.6629735355","Rocha","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"604",31007687,"2015-03-19","daniela_a_lowe","principiante",59,"-33.6804893798","-53.5749197663","Rocha","Aves","Accipitridae","Buteogallus meridionalis",19,"Alta",51,"Grande","LC","LC"
"605",31009089,"2018-11-06","daniela_a_lowe","principiante",59,"-34.7095381895","-55.197955824","Maldonado","Aves","Tyrannidae","Nengetus cinereus",19,"Alta",20,"Mediano","LC","LC"
"606",31014249,"2016-11-27","pablobaldu","experimentado",9,"-31.0560702592","-57.2260514453","Salto","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"607",31014407,"2016-10-01","pablobaldu","experimentado",9,"-34.8595168155","-56.2003808849","Montevideo","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"608",31014587,"2018-10-16","pablobaldu","experimentado",9,"-33.9986719871","-55.5714251278","Florida","Aves","Furnariidae","Anumbius annumbi",19,"Alta",18,"Pequeño","LC","LC"
"609",31014787,"2018-09-02","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Sturnidae","Sturnus vulgaris",19,"Alta",20,"Mediano","NE","LC"
"610",31015120,"2017-02-28","pablobaldu","experimentado",9,"-34.8595168155","-56.2003808849","Montevideo","Aves","Tyrannidae","Elaenia parvirostris",19,"Alta",13,"Pequeño","LC","LC"
"611",31015291,"2016-09-09","pablobaldu","experimentado",9,"-33.8686133688","-55.5704809902","Florida","Aves","Cardinalidae","Piranga flava",19,"Alta",17,"Pequeño","LC","LC"
"612",31016154,"2018-12-02","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Rallidae","Fulica armillata",19,"Alta",35,"Mediano","LC","LC"
"613",31016374,"2018-05-01","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Rallidae","Aramides ypecaha",19,"Alta",45,"Mediano","LC","LC"
"614",31017796,"2016-12-09","pablobaldu","experimentado",9,"-34.291792917","-57.2321605702","Colonia","Aves","Thraupidae","Sporophila caerulescens",19,"Alta",11,"Pequeño","LC","LC"
"615",31018247,"2017-08-05","pablobaldu","experimentado",9,"-34.8527741638","-56.3444294145","Montevideo","Aves","Accipitridae","Circus buffoni",19,"Alta",52,"Grande","LC","LC"
"616",31018635,"2018-12-07","pablobaldu","experimentado",9,"-33.8686133688","-55.5704809902","Florida","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
"617",31018843,"2017-08-18","pablobaldu","experimentado",9,"-34.8592323118","-56.0689876049","Montevideo","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
"618",31019603,"2018-04-23","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
"619",31019604,"2017-08-05","pablobaldu","experimentado",9,"-34.8393315977","-56.4086307637","Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
"620",31019605,"2017-09-17","pablobaldu","experimentado",9,"-34.8393315977","-56.4086307637","Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
"621",31020112,"2017-06-19","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"622",31020113,"2017-06-19","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"623",31020331,"2017-06-19","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Laridae","Chroicocephalus cirrocephalus",15,"Media",38,"Mediano","LC","LC"
"624",31020778,"2015-07-08","daniela_a_lowe","principiante",59,"-34.5452713435","-54.3209165767","Rocha","Aves","Columbidae","Columbina picui",19,"Alta",15,"Pequeño","LC","LC"
"625",31020878,"2017-06-19","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"626",31020879,"2017-06-19","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"627",31021428,"2017-05-22","pablobaldu","experimentado",9,"-34.8967660391","-56.1072649279","Montevideo","Aves","Laridae","Sterna trudeaui",13,"Media",32,"Mediano","LC","LC"
"628",31021691,"2018-03-27","pablobaldu","experimentado",9,"-34.9867232479","-56.0806835139","Montevideo","Aves","Laridae","Thalasseus sandvicensis",9,"Media",40,"Mediano","NE","LC"
"629",31021965,"2018-09-02","pablobaldu","experimentado",9,"-34.8968351679","-56.1080905312","Montevideo","Aves","Laridae","Thalasseus maximus",8,"Media",44,"Mediano","CR","LC"
"630",31022223,"2016-12-09","pablobaldu","experimentado",9,"-31.0550052549","-57.230298186","Salto","Aves","Hirundinidae","Pygochelidon cyanoleuca",19,"Alta",11,"Pequeño","LC","LC"
"631",31022331,"2016-11-25","pablobaldu","experimentado",9,"-31.0561451513","-57.2296928566","Salto","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"632",31022489,"2018-12-04","pablobaldu","experimentado",9,"-34.8526572509","-56.0642409347","Montevideo","Aves","Hirundinidae","Tachycineta leucorrhoa",19,"Alta",13,"Pequeño","LC","LC"
"633",31022490,"2018-10-31","pablobaldu","experimentado",9,"-33.9813076662","-55.703346896","Florida","Aves","Hirundinidae","Tachycineta leucorrhoa",19,"Alta",13,"Pequeño","LC","LC"
"634",31022741,"2016-12-09","pablobaldu","experimentado",9,"-34.3042878","-57.2310521","Colonia","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"635",31022742,"2017-10-18","pablobaldu","experimentado",9,"-34.8515287653","-56.0655382835","Montevideo","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"636",31022857,"2018-10-05","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Hirundinidae","Hirundo rustica",19,"Alta",16,"Pequeño","LC","LC"
"637",31023003,"2018-12-04","pablobaldu","experimentado",9,"-34.8593651392","-56.063812456","Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
"638",31023182,"2018-05-12","pablobaldu","experimentado",9,"-34.8338602919","-56.3489140622","Montevideo","Aves","Accipitridae","Elanus leucurus",19,"Alta",40,"Mediano","LC","LC"
"639",31023497,"2017-08-05","pablobaldu","experimentado",9,"-34.8393315977","-56.4086307637","Montevideo","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
"640",31023499,"2017-08-05","pablobaldu","experimentado",9,"-34.8393315977","-56.4086307637","Montevideo","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
"641",31053182,"2019-08-18","luis685","principiante",499,"-34.0990081","-55.647051","Florida","Amphibia","Leptodactylidae","Leptodactylus latinasus",19,"Alta",4,"Pequeño","LC","LC"
"642",31059729,"2018-10-31","pablobaldu","experimentado",9,"-34.0437848766","-55.6583580808","Florida","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"643",31059730,"2018-05-12","pablobaldu","experimentado",9,"-34.8393315977","-56.4086307637","Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"644",31059731,"2016-08-03","pablobaldu","experimentado",9,"-34.873607399","-56.0620299541","Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"645",31063234,"2018-09-30","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Jacanidae","Jacana jacana",19,"Alta",25,"Mediano","LC","LC"
"646",31064059,"2017-09-17","pablobaldu","experimentado",9,"-34.8539539357","-56.3077367829","Montevideo","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
"647",31064062,"2017-10-06","pablobaldu","experimentado",9,"-34.8593845535","-56.0644371497","Montevideo","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
"648",31064064,"2018-04-19","pablobaldu","experimentado",9,"-34.8539660272","-56.3078650147","Montevideo","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
"649",31064999,"2018-12-16","pablobaldu","experimentado",9,"-34.8794946347","-56.0918672085","Montevideo","Aves","Podicipedidae","Podilymbus podiceps",19,"Alta",29,"Mediano","LC","LC"
"650",31066059,"2017-05-22","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Podicipedidae","Podiceps major",19,"Alta",51,"Grande","LC","LC"
"651",31066274,"2018-08-21","pablobaldu","experimentado",9,"-34.421323","-57.4485845","Colonia","Aves","Alcedinidae","Megaceryle torquata",19,"Alta",36,"Mediano","LC","LC"
"652",31066520,"2018-01-09","pablobaldu","experimentado",9,"-34.835903272","-56.3445152738","Montevideo","Aves","Thraupidae","Sicalis luteola",19,"Alta",12,"Pequeño","LC","LC"
"653",31066855,"2018-08-18","pablobaldu","experimentado",9,"-34.7700229697","-55.7786012947","Canelones","Aves","Thraupidae","Donacospiza albifrons",19,"Alta",14,"Pequeño","LC","LC"
"654",31067189,"2018-10-05","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Tyrannidae","Myiophobus fasciatus",19,"Alta",12,"Pequeño","LC","LC"
"655",31067190,"2018-10-05","pablobaldu","experimentado",9,"-34.8580834737","-56.1569142063","Montevideo","Aves","Tyrannidae","Myiophobus fasciatus",19,"Alta",12,"Pequeño","LC","LC"
"656",31083952,"2016-12-09","pablobaldu","experimentado",9,"-33.8686133688","-55.5704809902","Florida","Aves","Icteridae","Agelaioides badius",19,"Alta",18,"Pequeño","LC","LC"
"657",31083953,"2016-08-19","pablobaldu","experimentado",9,"-33.8686133688","-55.5704809902","Florida","Aves","Icteridae","Agelaioides badius",19,"Alta",18,"Pequeño","LC","LC"
"658",31084440,"2016-12-15","pablobaldu","experimentado",9,"-34.8736514106","-56.0622659885","Montevideo","Aves","Thraupidae","Rauenia bonariensis",19,"Alta",17,"Pequeño","LC","LC"
"659",31084442,"2016-12-15","pablobaldu","experimentado",9,"-34.8735928119","-56.0623089038","Montevideo","Aves","Thraupidae","Rauenia bonariensis",19,"Alta",17,"Pequeño","LC","LC"
"660",31084689,"2016-02-21","pablobaldu","experimentado",9,"-34.6622590286","-54.148494791","Rocha","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"661",31085445,"2018-08-21","pablobaldu","experimentado",9,"-34.7568263867","-56.4358157596","San José","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"662",31085447,"2018-05-01","pablobaldu","experimentado",9,"-34.7570744748","-56.4364457958","San José","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"663",31085640,"2017-09-25","pablobaldu","experimentado",9,"-34.8851122","-55.2526065","Maldonado","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
"664",31085642,"2018-09-30","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
"665",31085924,"2018-05-06","pablobaldu","experimentado",9,"-34.8580834737","-56.1569142063","Montevideo","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
"666",31085925,"2017-09-18","pablobaldu","experimentado",9,"-34.8552485739","-56.0655487041","Montevideo","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
"667",31086175,"2018-08-20","pablobaldu","experimentado",9,"-34.4722650714","-57.8521013086","Colonia","Aves","Columbidae","Columba livia",19,"Alta",33,"Mediano","NE","LC"
"668",31086176,"2017-09-23","pablobaldu","experimentado",9,"-34.8595168155","-56.2003808849","Montevideo","Aves","Columbidae","Columba livia",19,"Alta",33,"Mediano","NE","LC"
"669",31086363,"2018-01-08","pablobaldu","experimentado",9,"-34.8580834737","-56.1569142063","Montevideo","Aves","Columbidae","Leptotila verreauxi",19,"Alta",26,"Mediano","LC","LC"
"670",31086732,"2016-10-10","pablobaldu","experimentado",9,"-34.8514070252","-56.1962485314","Montevideo","Aves","Anatidae","Anas flavirostris",19,"Alta",34,"Mediano","LC","LC"
"671",31087024,"2016-10-22","pablobaldu","experimentado",9,"-34.7962012","-56.3327981","Montevideo","Aves","Anatidae","Amazonetta brasiliensis",19,"Alta",36,"Mediano","LC","LC"
"672",31087025,"2016-10-22","pablobaldu","experimentado",9,"-34.7962012","-56.3327981","Montevideo","Aves","Anatidae","Amazonetta brasiliensis",19,"Alta",36,"Mediano","LC","LC"
"673",31087249,"2018-12-21","pablobaldu","experimentado",9,"-34.8794946347","-56.0918672085","Montevideo","Aves","Anatidae","Spatula versicolor",19,"Alta",37,"Mediano","LC","LC"
"674",31087759,"2017-11-12","pablobaldu","experimentado",9,"-33.6132817427","-56.162128266","Florida","Aves","Anatidae","Dendrocygna viduata",19,"Alta",42,"Mediano","LC","LC"
"675",31088274,"2017-10-09","pablobaldu","experimentado",9,"-34.858880781","-56.0628003366","Montevideo","Aves","Anatidae","Anas georgica",19,"Alta",44,"Mediano","LC","LC"
"676",31089674,"2017-03-11","pablobaldu","experimentado",9,"-34.4333333","-55.3166667","Lavalleja","Aves","Cracidae","Penelope obscura",19,"Alta",69,"Grande","LC","LC"
"677",31089677,"2017-09-26","pablobaldu","experimentado",9,"-34.4333333","-55.3166667","Lavalleja","Aves","Cracidae","Penelope obscura",19,"Alta",69,"Grande","LC","LC"
"678",31090134,"2018-10-05","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
"679",31090412,"2016-11-26","pablobaldu","experimentado",9,"-32.6137362168","-56.8275871874","Río Negro","Aves","Icteridae","Leistes superciliaris",19,"Alta",17,"Pequeño","LC","LC"
"680",31090607,"2016-08-19","pablobaldu","experimentado",9,"-33.997532443","-55.7805933514","Florida","Aves","Tinamidae","Nothura maculosa",19,"Alta",25,"Mediano","LC","LC"
"681",31090805,"2017-06-24","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Procellariidae","Macronectes giganteus",6,"Media",95,"Grande","LC","LC"
"682",31091288,"2016-10-16","pablobaldu","experimentado",9,"-34.8673649669","-56.0629419052","Montevideo","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"683",31091290,"2017-04-30","pablobaldu","experimentado",9,"-34.0794444","-56.8938889","San José","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"684",31091871,"2017-02-22","pablobaldu","experimentado",9,"-34.125341","-56.959691","San José","Aves","Trochilidae","Hylocharis chrysura",19,"Alta",8,"Pequeño","LC","LC"
"685",31091872,"2017-02-22","pablobaldu","experimentado",9,"-34.8673649669","-56.0629419052","Montevideo","Aves","Trochilidae","Hylocharis chrysura",19,"Alta",8,"Pequeño","LC","LC"
"686",31092276,"2017-02-12","pablobaldu","experimentado",9,"-34.8595168155","-56.2003808849","Montevideo","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
"687",31092277,"2016-11-20","pablobaldu","experimentado",9,"-34.8794946347","-56.0918672085","Montevideo","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
"688",31092406,"2016-03-23","pablobaldu","experimentado",9,"-34.8595168155","-56.2003808849","Montevideo","Aves","Trochilidae","Chlorostilbon lucidus",19,"Alta",7,"Pequeño","LC","LC"
"689",31092553,"2018-10-05","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Tyrannidae","Hymenops perspicillatus",19,"Alta",13,"Pequeño","LC","LC"
"690",31092798,"2018-05-12","pablobaldu","experimentado",9,"-34.8393315977","-56.4086307637","Montevideo","Aves","Polioptilidae","Polioptila dumicola",19,"Alta",11,"Pequeño","LC","LC"
"691",31092799,"2018-05-12","pablobaldu","experimentado",9,"-34.8393315977","-56.4086307637","Montevideo","Aves","Polioptilidae","Polioptila dumicola",19,"Alta",11,"Pequeño","LC","LC"
"692",31093134,"2017-04-30","pablobaldu","experimentado",9,"-34.3220583","-54.9859676","Lavalleja","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"693",31093135,"2017-03-26","pablobaldu","experimentado",9,"-33.8686133688","-55.5704809902","Florida","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"694",31093519,"2016-12-17","pablobaldu","experimentado",9,"-34.8595168155","-56.2003808849","Montevideo","Aves","Parulidae","Setophaga pitiayumi",19,"Alta",9,"Pequeño","LC","LC"
"695",31093520,"2018-10-27","pablobaldu","experimentado",9,"-34.8595168155","-56.2003808849","Montevideo","Aves","Parulidae","Setophaga pitiayumi",19,"Alta",9,"Pequeño","LC","LC"
"696",31094098,"2016-02-21","pablobaldu","experimentado",9,"-34.6621531316","-54.1482639513","Rocha","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
"697",31094389,"2018-10-05","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"698",31094391,"2018-12-02","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"699",31094738,"2016-11-11","pablobaldu","experimentado",9,"-34.8794946347","-56.0918672085","Montevideo","Aves","Rallidae","Gallinula galeata",19,"Alta",33,"Mediano","LC","LC"
"700",31094740,"2017-05-22","pablobaldu","experimentado",9,"-34.8794946347","-56.0918672085","Montevideo","Aves","Rallidae","Gallinula galeata",19,"Alta",33,"Mediano","LC","LC"
"701",31094977,"2018-09-21","pablobaldu","experimentado",9,"-34.8548973689","-56.0656028366","Montevideo","Aves","Troglodytidae","Troglodytes aedon",19,"Alta",10,"Pequeño","LC","LC"
"702",31095199,"2018-05-01","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Laridae","Rynchops niger",13,"Media",40,"Mediano","LC","LC"
"703",31095201,"2018-05-01","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Laridae","Rynchops niger",13,"Media",40,"Mediano","LC","LC"
"704",31098940,"2017-02-21","pablobaldu","experimentado",9,"-34.0794444","-56.8938889","San José","Aves","Thraupidae","Saltator aurantiirostris",19,"Alta",18,"Pequeño","LC","LC"
"705",31099276,"2016-10-10","pablobaldu","experimentado",9,"-34.855205","-56.1948129","Montevideo","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
"706",31099392,"2016-10-10","pablobaldu","experimentado",9,"-34.8595168155","-56.2003808849","Montevideo","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
"707",31099577,"2016-12-09","pablobaldu","experimentado",9,"-34.3111979555","-57.2330188042","Colonia","Aves","Thraupidae","Poospiza nigrorufa",19,"Alta",13,"Pequeño","LC","LC"
"708",31099705,"2018-05-01","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Tyrannidae","Lessonia rufa",19,"Alta",11,"Pequeño","LC","LC"
"709",31099762,"2017-01-25","pablobaldu","experimentado",9,"-34.7420398379","-55.7040310439","Canelones","Aves","Strigidae","Megascops choliba",19,"Alta",23,"Mediano","LC","LC"
"710",31100174,"2017-06-19","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"711",31100175,"2018-09-21","pablobaldu","experimentado",9,"-34.8673649669","-56.0629419052","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"712",31100176,"2017-01-18","pablobaldu","experimentado",9,"-34.8673649669","-56.0629419052","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"713",31100342,"2018-05-01","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Recurvirostridae","Himantopus mexicanus",19,"Alta",38,"Mediano","LC","LC"
"714",31100909,"2018-10-05","pablobaldu","experimentado",9,"-33.9395039655","-55.6047782863","Florida","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"715",31100910,"2016-11-25","pablobaldu","experimentado",9,"-31.0576524296","-57.2242426042","Salto","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"716",31115321,"2018-01-29","leo_lagos","intermedio",22,"-33.9455673","-53.5070872","Rocha","Aves","Falconidae","Milvago chimango",19,"Alta",37,"Mediano","LC","LC"
"717",31115389,"2018-01-29","leo_lagos","intermedio",22,"-33.9460354222","-53.5074184776","Rocha","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"718",31115422,"2018-01-29","leo_lagos","intermedio",22,"-33.8178943461","-53.5154583196","Rocha","Reptilia","Cheloniidae","Chelonia mydas",5,"Baja",92,"Mediano","VU","EN"
"719",31115466,"2018-01-29","leo_lagos","intermedio",22,"-33.8590145506","-53.448997347","Rocha","Reptilia","Cheloniidae","Caretta caretta",4,"Baja",80,"Mediano","VU","VU"
"720",31143548,"2018-10-05","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Furnariidae","Phacellodomus striaticollis",19,"Alta",16,"Pequeño","LC","LC"
"721",31143772,"2017-04-15","pablobaldu","experimentado",9,"-34.7538099711","-56.4314998272","San José","Aves","Tyrannidae","Serpophaga subcristata",19,"Alta",9,"Pequeño","LC","LC"
"722",31144066,"2017-12-27","pablobaldu","experimentado",9,"-34.8640341131","-56.124903994","Montevideo","Aves","Columbidae","Columbina picui",19,"Alta",15,"Pequeño","LC","LC"
"723",31144497,"2017-09-18","pablobaldu","experimentado",9,"-34.9032952618","-54.8246908174","Maldonado","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"724",31144498,"2016-12-29","pablobaldu","experimentado",9,"-34.8594161934","-56.0646849917","Montevideo","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"725",31144612,"2016-09-30","pablobaldu","experimentado",9,"-34.8794946347","-56.0918672085","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"726",31144614,"2016-11-06","pablobaldu","experimentado",9,"-34.8794946347","-56.0918672085","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"727",31144957,"2016-11-20","pablobaldu","experimentado",9,"-34.8673649669","-56.0629419052","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"728",31147439,"2017-02-22","pablobaldu","experimentado",9,"-33.8686133688","-55.5704809902","Florida","Aves","Furnariidae","Lepidocolaptes angustirostris",19,"Alta",18,"Pequeño","LC","LC"
"729",31148132,"2016-11-25","pablobaldu","experimentado",9,"-31.055079083","-57.2272466472","Salto","Aves","Furnariidae","Drymornis bridgesii",19,"Alta",26,"Mediano","LC","LC"
"730",31148134,"2016-06-15","pablobaldu","experimentado",9,"-33.8686133688","-55.5704809902","Florida","Aves","Furnariidae","Drymornis bridgesii",19,"Alta",26,"Mediano","LC","LC"
"731",31148817,"2017-09-26","pablobaldu","experimentado",9,"-34.8851122","-55.2526065","Maldonado","Aves","Thraupidae","Embernagra platensis",19,"Alta",20,"Mediano","LC","LC"
"732",31148818,"2017-11-12","pablobaldu","experimentado",9,"-34.3787532258","-55.0775548109","Lavalleja","Aves","Thraupidae","Embernagra platensis",19,"Alta",20,"Mediano","LC","LC"
"733",31149013,"2017-07-28","pablobaldu","experimentado",9,"-33.8686133688","-55.5704809902","Florida","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"734",31149295,"2017-09-26","pablobaldu","experimentado",9,"-34.8643645","-55.2716278","Maldonado","Aves","Tyrannidae","Nengetus cinereus",19,"Alta",20,"Mediano","LC","LC"
"735",31149296,"2017-11-04","pablobaldu","experimentado",9,"-34.9306998765","-56.1605330817","Montevideo","Aves","Tyrannidae","Nengetus cinereus",19,"Alta",20,"Mediano","LC","LC"
"736",31149445,"2017-09-26","pablobaldu","experimentado",9,"-34.8666667","-55.2666667","Maldonado","Aves","Tyrannidae","Knipolegus cyanirostris",19,"Alta",14,"Pequeño","LC","LC"
"737",31149533,"2016-03-10","pablobaldu","experimentado",9,"-33.8686133688","-55.5704809902","Florida","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"738",31149665,"2016-11-20","pablobaldu","experimentado",9,"-34.8595168155","-56.2003808849","Montevideo","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"739",31172828,"2018-02-01","leo_lagos","intermedio",22,"-34.2321496983","-53.8230784608","Rocha","Aves","Ciconiidae","Mycteria americana",19,"Alta",65,"Grande","LC","LC"
"740",31173347,"2018-02-01","leo_lagos","intermedio",22,"-34.2898336127","-53.809392629","Rocha","Aves","Ardeidae","Bubulcus ibis",19,"Alta",37,"Mediano","LC","LC"
"741",31173364,"2018-02-01","leo_lagos","intermedio",22,"-34.2924973026","-53.808712733","Rocha","Mammalia","Caviidae","Hydrochoerus hydrochaeris",19,"Alta",115,"Mediano","NT","LC"
"742",31174939,"2018-01-31","leo_lagos","intermedio",22,"-33.6972207737","-53.5489472379","Rocha","Aves","Cathartidae","Cathartes burrovianus",19,"Alta",56,"Grande","LC","LC"
